rep,subj,parameter,true,recovered
0,2,t,0.459842652457983,0.4563176113956193
0,3,t,0.4922327428792786,0.4959205525119851
0,7,t,0.4322490390773023,0.4478891309975496
0,8,t,0.5633754933493847,0.578606302781156
0,9,t,0.4845594233930012,0.4778137837789735
0,10,t,0.4589635379714214,0.4868211999204938
0,11,t,0.3478185389298706,0.3392838377937971
0,12,t,0.3707681598760966,0.3654964454704051
0,13,t,0.4684129347180278,0.4695042112416994
0,15,t,0.4801705773601142,0.5041004835439884
0,16,t,0.4213542786948859,0.4284331205144027
0,17,t,0.4671531570618422,0.4532994324642408
0,18,t,0.384981994196434,0.3780081388066083
0,19,t,0.4206978179437978,0.5037524629612535
0,20,t,0.4660251187263597,0.4486963726758258
0,21,t,0.4337272715404061,0.4810880845125937
0,22,t,0.3882724413859482,0.3948327248034974
0,23,t,0.4057631681869652,0.4107298078082623
0,24,t,0.5162769293134494,0.5153417198584489
0,25,t,0.5398172525835545,0.543038595604037
0,26,t,0.4616945608865129,0.465904969094428
0,2,v_Intercept,1.203655686405328,1.1071386191160135
0,3,v_Intercept,1.7716128892922,1.5764679224110916
0,7,v_Intercept,1.3158409171211942,1.337699358790973
0,8,v_Intercept,1.4016119361640442,1.2781225135038672
0,9,v_Intercept,1.698301243601723,1.792752671228541
0,10,v_Intercept,1.7258383630556784,1.7350096755625872
0,11,v_Intercept,1.4239612080580175,1.5577035750573742
0,12,v_Intercept,1.1745034856440892,1.3709819450392975
0,13,v_Intercept,1.321778520626138,1.4990738241738164
0,15,v_Intercept,1.4978233459312664,1.6289770298064312
0,16,v_Intercept,1.9345336952985697,1.8799661252194704
0,17,v_Intercept,1.602874344325337,1.8277856784421864
0,18,v_Intercept,1.584608750109883,1.5284971119939026
0,19,v_Intercept,1.098454415617095,1.2153786206754345
0,20,v_Intercept,1.2194173427189468,1.1859780767762689
0,21,v_Intercept,1.2050086888415668,1.219992512995165
0,22,v_Intercept,1.3020006380686766,1.1658870650331326
0,23,v_Intercept,1.6679683214708465,1.830697542374183
0,24,v_Intercept,1.597139987808705,1.5706820215799198
0,25,v_Intercept,1.472504665918717,1.6294752540935746
0,26,v_Intercept,1.9683571090383805,1.8822453332593212
0,2,v_z_AttentionW:C(OVcate)[high],0.3170996107727764,0.4160375025956018
0,3,v_z_AttentionW:C(OVcate)[high],1.2525814750087392,1.3426745151545194
0,7,v_z_AttentionW:C(OVcate)[high],0.906075793633068,0.8221551879209513
0,8,v_z_AttentionW:C(OVcate)[high],1.3100090169660592,1.140427637082793
0,9,v_z_AttentionW:C(OVcate)[high],1.1168845512684529,0.9695211021848048
0,10,v_z_AttentionW:C(OVcate)[high],0.8898130465802209,0.6919940783272664
0,11,v_z_AttentionW:C(OVcate)[high],1.3468501778619049,1.2760988435118743
0,12,v_z_AttentionW:C(OVcate)[high],1.1268406362286096,1.1684992155268457
0,13,v_z_AttentionW:C(OVcate)[high],0.6092057619976755,1.0988891833370995
0,15,v_z_AttentionW:C(OVcate)[high],0.4190978458480119,0.7749089538648201
0,16,v_z_AttentionW:C(OVcate)[high],0.7106320082664318,0.6855690403636285
0,17,v_z_AttentionW:C(OVcate)[high],1.099650379480578,0.8903165560533907
0,18,v_z_AttentionW:C(OVcate)[high],1.3947681950548283,1.0237721917700031
0,19,v_z_AttentionW:C(OVcate)[high],0.5028499310252017,0.535730870233882
0,20,v_z_AttentionW:C(OVcate)[high],0.7573091543688776,0.7960206317502563
0,21,v_z_AttentionW:C(OVcate)[high],1.0509481762586417,0.949165957228258
0,22,v_z_AttentionW:C(OVcate)[high],1.3960747735527788,1.2440823598819215
0,23,v_z_AttentionW:C(OVcate)[high],0.5774506620037021,0.279304508684279
0,24,v_z_AttentionW:C(OVcate)[high],1.2375920306469883,0.8696517558176224
0,25,v_z_AttentionW:C(OVcate)[high],0.6435508573593807,0.6494042151859475
0,26,v_z_AttentionW:C(OVcate)[high],0.2787539105302958,0.2496061352860258
0,2,v_z_AttentionW:C(OVcate)[low],1.4131743368660006,1.1232809142526954
0,3,v_z_AttentionW:C(OVcate)[low],1.1870862859657665,0.7755364405245906
0,7,v_z_AttentionW:C(OVcate)[low],1.5691222380813992,1.2991696131217314
0,8,v_z_AttentionW:C(OVcate)[low],0.9960623288370714,0.7785681017880615
0,9,v_z_AttentionW:C(OVcate)[low],0.9454328803308852,0.8897388121423366
0,10,v_z_AttentionW:C(OVcate)[low],0.6839244552444093,0.5758820448184323
0,11,v_z_AttentionW:C(OVcate)[low],1.219037070041488,1.179928512730025
0,12,v_z_AttentionW:C(OVcate)[low],0.8615467565093711,1.1642301508565138
0,13,v_z_AttentionW:C(OVcate)[low],1.045344639563225,1.1778317754513572
0,15,v_z_AttentionW:C(OVcate)[low],1.025443783565175,1.1234229487331613
0,16,v_z_AttentionW:C(OVcate)[low],1.0475875731434003,0.7470042686427673
0,17,v_z_AttentionW:C(OVcate)[low],0.9690055044581606,0.8119356302611078
0,18,v_z_AttentionW:C(OVcate)[low],1.2379466413492486,0.9484910828094512
0,19,v_z_AttentionW:C(OVcate)[low],1.3750866281697245,1.236999770596614
0,20,v_z_AttentionW:C(OVcate)[low],0.4609845093168094,0.398397962655507
0,21,v_z_AttentionW:C(OVcate)[low],0.6120676306737486,0.7274590506536119
0,22,v_z_AttentionW:C(OVcate)[low],1.8683821014632875,1.6963429155961274
0,23,v_z_AttentionW:C(OVcate)[low],1.014977063236084,0.9919858699435437
0,24,v_z_AttentionW:C(OVcate)[low],1.0295303847782635,0.8137763336713564
0,25,v_z_AttentionW:C(OVcate)[low],1.0386938480757428,0.8394251119244728
0,26,v_z_AttentionW:C(OVcate)[low],1.1951974009096198,0.9158006242893436
0,2,v_z_AttentionW:C(OVcate)[medium],1.642259224610861,1.2952847873613709
0,3,v_z_AttentionW:C(OVcate)[medium],1.710360140911991,1.289818564286448
0,7,v_z_AttentionW:C(OVcate)[medium],1.2427610439843628,1.0530323171726956
0,8,v_z_AttentionW:C(OVcate)[medium],1.0022644019519165,1.0512946697938743
0,9,v_z_AttentionW:C(OVcate)[medium],1.383828609983597,1.157098414199624
0,10,v_z_AttentionW:C(OVcate)[medium],1.1825161604971377,1.054920440172804
0,11,v_z_AttentionW:C(OVcate)[medium],1.5129925931757011,1.2356068543131358
0,12,v_z_AttentionW:C(OVcate)[medium],1.480502290385041,1.378949130701844
0,13,v_z_AttentionW:C(OVcate)[medium],1.159873793447809,1.1777381245055825
0,15,v_z_AttentionW:C(OVcate)[medium],1.2700527297240594,1.346757611982664
0,16,v_z_AttentionW:C(OVcate)[medium],1.5681854460377282,1.4848775674074637
0,17,v_z_AttentionW:C(OVcate)[medium],0.7716022745426284,0.7140299355164857
0,18,v_z_AttentionW:C(OVcate)[medium],1.7949758317430229,1.142975139636207
0,19,v_z_AttentionW:C(OVcate)[medium],1.2180660759320605,0.9965059153182778
0,20,v_z_AttentionW:C(OVcate)[medium],1.3967975545567657,1.3816713583486273
0,21,v_z_AttentionW:C(OVcate)[medium],1.1217259055042,0.9813225038727784
0,22,v_z_AttentionW:C(OVcate)[medium],0.9994867782855944,0.8668572997351764
0,23,v_z_AttentionW:C(OVcate)[medium],0.8520247708377684,0.6007085789537754
0,24,v_z_AttentionW:C(OVcate)[medium],1.7027165204762724,1.2124484563821574
0,25,v_z_AttentionW:C(OVcate)[medium],1.8322798120366737,1.62182529266857
0,26,v_z_AttentionW:C(OVcate)[medium],1.5340479704762997,1.3971225513840675
0,2,v_z_IAW_chart,0.7373926951544814,0.5579717499122739
0,3,v_z_IAW_chart,0.8978478114404538,0.990709804561901
0,7,v_z_IAW_chart,1.081588210646289,0.9521785108479268
0,8,v_z_IAW_chart,1.6181832940535572,1.8791954019500023
0,9,v_z_IAW_chart,1.2883933887509742,1.1167234876734655
0,10,v_z_IAW_chart,0.9777026030943794,0.9105633067099838
0,11,v_z_IAW_chart,1.4965885028644146,1.395318848733133
0,12,v_z_IAW_chart,1.4593223075154405,1.4649758016196432
0,13,v_z_IAW_chart,1.385590907619877,1.5071721596939025
