rep,parameter,true,recovered
0,t,0.44266822774651327,0.4545027377901881
0,v_Intercept,1.5285947605746013,1.5191799523438376
0,v_z_AttentionW:C(OVcate)[low],1.1652740349454163,1.1066014489722042
0,v_z_AttentionW:C(OVcate)[medium],1.2991345021092033,1.2781437658280426
0,v_z_AttentionW:C(OVcate)[high],1.071751018736817,0.8738033997683101
0,v_z_IAW_chart,1.2091639222411628,1.1559595308097628
0,v_z_IAW_image,1.0325996142447535,1.0214826567021527
0,a_Intercept,2.297638564639494,2.1166583161531065
0,a_OVcate[T.low],0.09239247262615316,0.16017470798738254
0,a_OVcate[T.medium],0.05562296688474749,0.06489396934492361
1,t,0.44374114503346374,0.4580810366834914
1,v_Intercept,1.5398830062725903,1.6077802735219617
1,v_z_AttentionW:C(OVcate)[low],1.2685001334378194,0.9366296297863997
1,v_z_AttentionW:C(OVcate)[medium],1.1934759456029196,1.3081855585022555
1,v_z_AttentionW:C(OVcate)[high],1.1265554338300905,1.0974278186797037
1,v_z_IAW_chart,1.2842405373593462,1.2823605081587766
1,v_z_IAW_image,0.9250550725721689,1.0566853176395803
1,a_Intercept,2.0311445073350596,1.9083991639698448
1,a_OVcate[T.low],0.19392875593568334,0.023670803934612024
1,a_OVcate[T.medium],0.021124644970030294,0.037672510008820936
