bin,mean,sd,n_subjects,sem,boot_ci_low,boot_ci_high,model_mean,model_sd,model_n_draws,model_pi95_low,model_pi95_high,mean_draw_subject_sd,mean_draw_subject_sem,pi95_draw_subject_sd_low,pi95_draw_subject_sd_high,pi95_draw_subject_sem_low,pi95_draw_subject_sem_high,obs_mean_in_model_pi95,model_mean_in_obs_boot95,obs_boot95_overlaps_model_pi95,diff_model_minus_obs,ppc_p_2sided
E>>S,0.5440669363917482,0.1622529374095714,20,0.036280859759682024,0.4748512219856827,0.6101577847396968,0.5055628532389375,0.01557814747674129,2000,0.47536348744491563,0.5352366566946842,0.10037224323555986,0.022443915892885528,0.07167203379395544,0.13464938250026207,0.01602635396489465,0.030108517239895657,False,True,True,-0.03850408315281073,0.013
E>S,0.45114731105604183,0.12415406058927553,20,0.027761691916024768,0.3985941666533364,0.5044762396041671,0.4909666677653262,0.013109539520900793,2000,0.46501683328789706,0.5159820148460205,0.07740830321262428,0.01730902280063432,0.05621184883475774,0.10045363077366189,0.012569351513546063,0.022462114699657275,False,True,True,0.03981935670928438,0.008
S~E,0.36842711403229106,0.12511591224659946,20,0.02797676848502948,0.3164913478786796,0.42164737847579215,0.4754370282431444,0.012716828198696108,2000,0.45008909822055015,0.4997122574154184,0.06896983992473588,0.01542212504689884,0.04901350377222785,0.09281984748863112,0.010959752625014384,0.02075514886457423,False,False,False,0.10700991421085332,0.0
S>E,0.41071281928504977,0.16357602928692963,20,0.03657671209750711,0.3410230450665904,0.4782980032044035,0.5112776891823994,0.012902342215164274,2000,0.48590916513889243,0.5360263264119551,0.07982011689858587,0.017848320735721766,0.056678932231761986,0.10584922553200637,0.012673794536232366,0.02366860636552726,False,False,False,0.10056486989734958,0.0
S>>E,0.4755424249473636,0.15829512871070517,20,0.035395866830421535,0.40409359595307665,0.5390615829313342,0.5243893588410787,0.016963949107864234,2000,0.49187898921362266,0.5570308213943186,0.09450896354292232,0.021132846696502366,0.05989662929567154,0.1379346153280599,0.013393293472822691,0.030843117632382636,False,True,True,0.04884693389371514,0.004
