bin,mean,sd,n_subjects,sem,boot_ci_low,boot_ci_high,model_mean,model_sd,model_n_draws,model_pi95_low,model_pi95_high,mean_draw_subject_sd,mean_draw_subject_sem,pi95_draw_subject_sd_low,pi95_draw_subject_sd_high,pi95_draw_subject_sem_low,pi95_draw_subject_sem_high,obs_mean_in_model_pi95,model_mean_in_obs_boot95,obs_boot95_overlaps_model_pi95,diff_model_minus_obs,ppc_p_2sided
1,0.3510015736159686,0.2375450021606873,20,0.05311667725466312,0.2568410134378466,0.4505017135224438,0.4916888686170302,0.02828088648527067,2000,0.4375293187970395,0.5445506609926714,0.1228535993112799,0.027539183003971048,0.06802068088611378,0.18542046905586557,0.015303408070799822,0.04158147463488499,False,False,True,0.14068729500106159,0.0
2,0.40945464783776353,0.16965182559411823,20,0.0379353014535387,0.3378721980451849,0.4794625711518739,0.4938172562982862,0.017475964045296406,2000,0.46099823580941435,0.5288385167183218,0.07626002496329552,0.017052259978375967,0.04709968531317783,0.12740410832208696,0.010531809807911411,0.02848842468209331,False,False,True,0.08436260846052268,0.0
3,0.45519300406889646,0.1720857491594629,20,0.03847954330795363,0.37889983004841404,0.522810795767835,0.4926247727237203,0.019557851595331008,2000,0.45368330881245017,0.5319220205243838,0.0850544219047098,0.019026731646346128,0.04763319822010796,0.13706602185484046,0.010677760929268311,0.030648894227289503,True,True,True,0.03743176865482384,0.057
4,0.4682577997820677,0.144256511445096,20,0.0322567365788211,0.4001308136963224,0.5239184446142248,0.4964112614914463,0.023281739507647156,2000,0.4530351696541774,0.5424714815350459,0.09699847317702645,0.0217869949693224,0.047290318063308905,0.14322426390574594,0.010727437277345061,0.03202591901206174,True,True,True,0.028153461709378602,0.241
5,0.4780251951303177,0.1950788540252344,20,0.04362095785731825,0.3908063178239629,0.551532629472102,0.49590768559988935,0.025415024391653575,2000,0.4484778410741175,0.5468806776076244,0.10715062817768028,0.024460093484857313,0.05463554385179249,0.17580315977454516,0.012534253388176233,0.03940247880497534,True,True,True,0.017882490469571632,0.494
