draw,subj_idx,dwell_quintile,subject_mean
0,2,E>>S,0.6363636363636364
0,2,E>S,0.5540540540540541
0,2,S~E,0.4827586206896552
0,2,S>E,0.4927536231884058
0,2,S>>E,0.32608695652173914
0,3,E>>S,0.7307692307692307
0,3,E>S,0.72
0,3,S~E,0.6056338028169014
0,3,S>E,0.625
0,3,S>>E,0.6666666666666666
0,7,E>>S,0.6923076923076923
0,7,E>S,0.4406779661016949
0,7,S~E,0.3880597014925373
0,7,S>E,0.5522388059701493
0,7,S>>E,0.5510204081632653
0,8,E>>S,0.7619047619047619
0,8,E>S,0.4473684210526316
0,8,S~E,0.5348837209302325
0,8,S>E,0.5333333333333333
0,8,S>>E,0.45390070921985815
0,9,E>>S,0.625
0,9,E>S,0.46153846153846156
0,9,S~E,0.3230769230769231
0,9,S>E,0.4666666666666667
0,9,S>>E,0.56
0,10,E>>S,0.25
0,10,E>S,0.4
0,10,S~E,0.6341463414634146
0,10,S>E,0.45
0,10,S>>E,0.4375
0,11,E>>S,0.8717948717948718
0,11,E>S,0.6153846153846154
0,11,S~E,0.36231884057971014
0,11,S>E,0.3333333333333333
0,11,S>>E,0.5
0,12,E>>S,0.5476190476190477
0,12,E>S,0.6037735849056604
0,12,S~E,0.4098360655737705
0,12,S>E,0.3448275862068966
0,12,S>>E,0.5584415584415584
0,13,E>>S,0.5
0,13,E>S,0.3972602739726027
0,13,S~E,0.375
0,13,S>E,0.4772727272727273
0,13,S>>E,0.44642857142857145
0,15,E>>S,0.5569620253164557
0,15,E>S,0.5272727272727272
0,15,S~E,0.49206349206349204
0,15,S>E,0.46153846153846156
0,15,S>>E,0.4375
0,16,E>>S,0.9090909090909091
0,16,E>S,0.589041095890411
0,16,S~E,0.5050505050505051
0,16,S>E,0.30303030303030304
0,16,S>>E,0.43243243243243246
0,17,E>>S,0.6228070175438597
0,17,E>S,0.2553191489361702
0,17,S~E,0.22
0,17,S>E,0.3064516129032258
0,17,S>>E,0.6170212765957447
0,18,E>>S,0.6511627906976745
0,18,E>S,0.6222222222222222
0,18,S~E,0.5217391304347826
0,18,S>E,0.5
0,18,S>>E,0.5777777777777777
0,19,E>>S,0.5735294117647058
0,19,E>S,0.6379310344827587
0,19,S~E,0.48148148148148145
0,19,S>E,0.42424242424242425
0,19,S>>E,0.43243243243243246
0,20,E>>S,0.5909090909090909
0,20,E>S,0.3582089552238806
0,20,S~E,0.4523809523809524
0,20,S>E,0.4666666666666667
0,20,S>>E,0.5700934579439252
0,21,E>>S,0.5
0,21,E>S,0.6346153846153846
0,21,S~E,0.43137254901960786
0,21,S>E,0.48333333333333334
0,21,S>>E,0.45614035087719296
0,22,E>>S,0.6944444444444444
0,22,E>S,0.4909090909090909
0,22,S~E,0.45588235294117646
0,22,S>E,0.5
0,22,S>>E,0.5402298850574713
0,23,E>>S,0.4375
0,23,E>S,0.5306122448979592
0,23,S~E,0.6617647058823529
0,23,S>E,0.5
0,23,S>>E,0.5135135135135135
0,24,E>>S,0.6145833333333334
0,24,E>S,0.49206349206349204
0,24,S~E,0.6557377049180327
0,24,S>E,0.5066666666666667
0,24,S>>E,0.48
0,25,E>>S,0.4264705882352941
0,25,E>S,0.36082474226804123
0,25,S~E,0.42424242424242425
0,25,S>E,0.3617021276595745
0,25,S>>E,0.5555555555555556
0,26,E>>S,0.7115384615384616
0,26,E>S,0.2222222222222222
0,26,S~E,0.4117647058823529
0,26,S>E,0.25
0,26,S>>E,0.5294117647058824
1,2,E>>S,0.5681818181818182
1,2,E>S,0.6216216216216216
