draw,dwell_quintile,p_choose_s,draw_subject_sd,n_subjects,draw_subject_sem
8,S>E,0.4466000697262189,0.09465288642815474,21,0.020654953181098924
8,S>>E,0.5111285932023995,0.09488203503679771,21,0.020704957507027506
9,E>>S,0.5789684043377472,0.14756126354294452,21,0.03220050761089861
9,E>S,0.48546296830471836,0.11974269000764245,21,0.026129997184650183
9,S~E,0.46049132874791915,0.09333765120325514,21,0.020367945325157275
9,S>E,0.44525957682923595,0.08588083912343,21,0.01874073552521157
9,S>>E,0.5233332035343755,0.09536041834632825,21,0.02080934930355737
10,E>>S,0.5963253925786143,0.14461481521627084,21,0.03155753987336251
10,E>S,0.488451491453884,0.13505976101455008,21,0.029472456104372453
10,S~E,0.4479997839163448,0.09079023586796064,21,0.019812053725134494
10,S>E,0.45764895475757184,0.08785378211839172,21,0.019171266983127995
10,S>>E,0.5050296945916906,0.09062267524522896,21,0.01977548899955536
11,E>>S,0.5738333777617642,0.1272554796817031,21,0.027769422297110446
11,E>S,0.4965535979464115,0.1255234929084127,21,0.02739147179752637
11,S~E,0.46150459637085556,0.09592411615511558,21,0.020932358250121595
11,S>E,0.4514349052417069,0.09362155899257985,21,0.020429899083965274
11,S>>E,0.5062203475727228,0.0965248584050969,21,0.021063450956488143
12,E>>S,0.5823564084938493,0.12879070878921645,21,0.028104436753980895
12,E>S,0.49048416303031267,0.12766594964902594,21,0.027858994187384876
12,S~E,0.4509907465072847,0.09886666853049456,21,0.021574475821385705
12,S>E,0.44113391651525485,0.1075744935441708,21,0.023474679024414337
12,S>>E,0.505227185062548,0.10147071528925301,21,0.02214272541115785
13,E>>S,0.5951806027540533,0.15418351468362765,21,0.03364560128343138
13,E>S,0.49168218897980476,0.12880219853584501,21,0.028106944022249527
13,S~E,0.4456667661379166,0.08331021495820867,21,0.018179779343287312
13,S>E,0.4518046217411635,0.09500783453675761,21,0.020732409208501498
13,S>>E,0.5206359680632104,0.08297611856480784,21,0.018106873533183927
14,E>>S,0.5927744720707435,0.1296243868037945,21,0.02828636021145825
14,E>S,0.4978597230454737,0.1169014495193384,21,0.02550998767963939
14,S~E,0.46823199267118387,0.10090866398270135,21,0.02202007576083776
14,S>E,0.45147509815464704,0.10535700343307965,21,0.022990783010752847
14,S>>E,0.5097224957518028,0.08915027192458594,21,0.019454184253348168
15,E>>S,0.605450811579813,0.14776314076774263,21,0.03224456083298075
15,E>S,0.4799370306623797,0.1383892400181393,21,0.030199007988120724
15,S~E,0.4655295132835969,0.09517549287339885,21,0.020768995257003826
15,S>E,0.4411047450794495,0.09904590343125319,21,0.021613588083285912
15,S>>E,0.4933802466129342,0.0858441397292236,21,0.018732727060834908
16,E>>S,0.5773452949011413,0.13867651828404126,21,0.030261697245216507
16,E>S,0.49763728898011095,0.13249099156415686,21,0.028911904654404977
16,S~E,0.457167510253038,0.09502258753537769,21,0.020735628576735027
16,S>E,0.4368787276765888,0.10196807415810837,21,0.022251258014209623
16,S>>E,0.5047167016972989,0.08515985555022552,21,0.018583404010972082
17,E>>S,0.5786124033542129,0.126537391621571,21,0.02761272263562476
17,E>S,0.4916486210417525,0.14335612612959822,21,0.031282871396405745
17,S~E,0.4530171625550599,0.09443037636777044,21,0.020606397505165578
17,S>E,0.4429474654232606,0.09597782512934824,21,0.02094407850916539
17,S>>E,0.4987303864683012,0.10174512784970424,21,0.022202607141153772
18,E>>S,0.5960179801908045,0.12654625919078652,21,0.027614657697870495
18,E>S,0.5031882771775441,0.10402941881185901,21,0.02270108029560033
18,S~E,0.45790962065940954,0.10282202328800866,21,0.022437604991705325
18,S>E,0.43442943331324535,0.08802957936896469,21,0.019209629088257317
18,S>>E,0.5046290648199017,0.08522368367155651,21,0.018597332448946655
19,E>>S,0.5621123281092967,0.1547353238827896,21,0.033766015922685313
19,E>S,0.4828606313989761,0.13378701256646272,21,0.029194719623229698
19,S~E,0.4588979828126077,0.11277914691071922,21,0.024610427501472187
19,S>E,0.4598625483883992,0.09902100418729225,21,0.02160815462280028
19,S>>E,0.5248550757123569,0.08136789024205232,21,0.01775592934157445
20,E>>S,0.5766757604084566,0.15027327856988837,21,0.032792317808366604
20,E>S,0.488132334321116,0.13520711740497462,21,0.02950461190500369
20,S~E,0.445224408258447,0.0837270765699075,21,0.018270746004712603
20,S>E,0.4509653035919134,0.10207611726405627,21,0.02227483495284412
20,S>>E,0.4910427118352351,0.08800921701053133,21,0.01920518565735976
21,E>>S,0.5773608784355354,0.13224091529593307,21,0.02885733353875509
21,E>S,0.4813288477762169,0.13382327607021324,21,0.0292026329685107
21,S~E,0.44488221791807914,0.10114761978013476,21,0.022072220190813337
21,S>E,0.4577367583829662,0.07946922930595851,21,0.017341607557826565
21,S>>E,0.519393840316287,0.10233838148175445,21,0.022332065697114607
22,E>>S,0.5813930111106757,0.16115014284822562,21,0.03516584418356859
22,E>S,0.4944973211905365,0.12700898457683607,21,0.027715632655372864
22,S~E,0.4423457354805082,0.10040300868127908,21,0.021909732727774748
22,S>E,0.4421588770875492,0.10109138903953908,21,0.022059949637234143
22,S>>E,0.5068041414735935,0.08775710204712417,21,0.019150169661948126
23,E>>S,0.5963416461560085,0.1318414012344919,21,0.028770152423147784
23,E>S,0.47338385073131584,0.13365705507930434,21,0.029166360574561623
23,S~E,0.46111602017023323,0.10190141551332303,21,0.022236711905378577
23,S>E,0.4393891543330064,0.09897966198692978,21,0.02159913301505947
23,S>>E,0.5386793359846512,0.09978828648263195,21,0.021775589346504743
24,E>>S,0.5866154283163163,0.11505468787731375,21,0.025106991250348015
24,E>S,0.4897912065826816,0.12473756426088177,21,0.027219968106186144
24,S~E,0.4417725893439049,0.10551599605662917,21,0.02302547804562691
24,S>E,0.4544613890431835,0.10362518055108813,21,0.022612868275182243
24,S>>E,0.5031541285459116,0.08276048019260981,21,0.01805981738254895
25,E>>S,0.5876344780438776,0.15035959702407123,21,0.03281115403932682
25,E>S,0.5010065463590943,0.12900996839781273,21,0.028152283123182745
25,S~E,0.4534597048399844,0.07851373952323659,21,0.01713310259329894
25,S>E,0.46702770454236014,0.09405268484100852,21,0.020523978457035585
25,S>>E,0.5146759862541632,0.08121910792294454,21,0.017723462377794333
26,E>>S,0.5949990275035963,0.13697535242517128,21,0.0298904724205524
26,E>S,0.4902514021066019,0.12082288787414246,21,0.026365715684115235
26,S~E,0.4523116425932107,0.07799236101991555,21,0.017019328476289824
26,S>E,0.46392867304582175,0.09383929541724953,21,0.02047741306718422
26,S>>E,0.49487581690665516,0.10728594850221004,21,0.023411713334119604
27,E>>S,0.5854436496131471,0.15257996184713823,21,0.03329567736657072
27,E>S,0.4802360525909178,0.13303099757448134,21,0.02902974362669274
27,S~E,0.46412152276580376,0.08205031082916431,21,0.017904845722347636
27,S>E,0.4502066945161961,0.0913572790934154,21,0.019935792701465845
27,S>>E,0.520014339188131,0.10527815298420219,21,0.022973576432154648
28,E>>S,0.5899974291897517,0.13891838698769626,21,0.030314477323442217
28,E>S,0.48626737004130144,0.12444128765559159,21,0.027155315250453442
28,S~E,0.4574453372752184,0.09786363525152783,21,0.021355596015413095
28,S>E,0.45124603621885856,0.09392881374222456,21,0.02049694756719773
28,S>>E,0.5205442293413733,0.08270289749051114,21,0.01804725180678289
29,E>>S,0.5861105708901518,0.12581358605104276,21,0.02745477531108303
29,E>S,0.5013322746501103,0.13113277414972888,21,0.028615517315746717
29,S~E,0.463879939276662,0.09710685400292379,21,0.021190452807972562
29,S>E,0.4349216145359123,0.08846549248807195,21,0.019304753129435095
29,S>>E,0.5055562651144041,0.0875395180767901,21,0.019102688946992654
30,E>>S,0.5844984562267723,0.15455584322896498,21,0.03372685003306953
30,E>S,0.48005498386597556,0.12031088245981751,21,0.02625398694281184
30,S~E,0.4456496061960977,0.09271827796439897,21,0.020232787003705444
30,S>E,0.44303911453546857,0.11280662779576958,21,0.024616424322229696
30,S>>E,0.520004112201072,0.10929472802633909,21,0.023850064963824306
31,E>>S,0.5637548984064358,0.1284426569531913,21,0.02802848561663072
31,E>S,0.4887283137549834,0.1115543199364728,21,0.024343148343247998
31,S~E,0.4543216404225311,0.08709608369857466,21,0.01900592363252037
31,S>E,0.4502145236323775,0.09522623252181354,21,0.020780067556032195
31,S>>E,0.5125737663050147,0.07494321613199353,21,0.01635395051182362
32,E>>S,0.5817094000420558,0.12285313770074878,21,0.026808752517929257
32,E>S,0.4773432989059422,0.12153514449420744,21,0.026521142821052432
32,S~E,0.4585824716614222,0.10071779112733101,21,0.021978423889035526
32,S>E,0.4387483902505947,0.10675389825736402,21,0.02329561045218976
32,S>>E,0.5118519952299041,0.10849957625204068,21,0.023676548621219498
33,E>>S,0.5954066718700851,0.1655489345195693,21,0.03612573922167687
33,E>S,0.49400157491911145,0.13802511206184612,21,0.030119548753722487
33,S~E,0.473527829149889,0.08794840914248077,21,0.01919191629268402
33,S>E,0.46151369848035995,0.10474419073406606,21,0.02285705631646428
33,S>>E,0.5173093275711762,0.06652515468376287,21,0.01451697890271378
34,E>>S,0.5990871520600967,0.15827737457855906,21,0.034538954752625056
34,E>S,0.484733868158461,0.1182064231463924,21,0.025794756271348727
34,S~E,0.45459120839770767,0.09867608116551647,21,0.02153288624869455
34,S>E,0.45213185379694565,0.09559606204224246,21,0.020860770973727183
34,S>>E,0.498489234268256,0.09178422315525665,21,0.020028959533889626
35,E>>S,0.5800977259101445,0.1409679543025249,21,0.03076172957878077
35,E>S,0.477415214300013,0.1249982198080682,21,0.027276847809771475
35,S~E,0.4509828250482209,0.09204083923420231,21,0.02008495775323778
35,S>E,0.4410125515689992,0.10392560226535706,21,0.02267842566785109
35,S>>E,0.5274987975164351,0.09756565385990143,21,0.021290571144802796
36,E>>S,0.5995539278724318,0.12778202564917351,21,0.02788432404724411
36,E>S,0.4907012474154148,0.13441036270880327,21,0.029330745776169558
36,S~E,0.4516366168270833,0.09016096143395226,21,0.019674734785765736
36,S>E,0.44465612360872375,0.09291946677493615,21,0.02027669000147996
36,S>>E,0.48527422121408764,0.09042939114805175,21,0.019733310951653177
37,E>>S,0.5987490270236974,0.13534690406031397,21,0.029535115854014984
37,E>S,0.479512179134366,0.11932542652729296,21,0.02603894282829579
37,S~E,0.4580409004603632,0.08958687922445638,21,0.019549459777187528
37,S>E,0.4436013787362305,0.1027132487771152,21,0.022413868447426703
37,S>>E,0.5210564731380464,0.09457921048580718,21,0.02063887577239869
38,E>>S,0.6043686670248077,0.1447657383669459,21,0.03159047400489059
38,E>S,0.47463307756311696,0.13403235396895583,21,0.029248257506469283
38,S~E,0.4562334698180357,0.0905914085917632,21,0.019768666056401322
38,S>E,0.4633960007800041,0.09523615234140874,21,0.020782232238135783
38,S>>E,0.5059059853188145,0.10534920369726558,21,0.022989080968859103
39,E>>S,0.6137580582752682,0.1451379176989258,21,0.03167169019350469
39,E>S,0.49211836688199556,0.13055222758894355,21,0.028488831670068382
39,S~E,0.4541040843275316,0.10534065703969366,21,0.02298721593527519
39,S>E,0.44606221344862196,0.08201705918383963,21,0.01789758961845801
39,S>>E,0.5094549703216371,0.10510825249056492,21,0.02293650110488307
40,E>>S,0.5894893866884211,0.12989999248169296,21,0.02834650230102631
40,E>S,0.4947856169443312,0.13074764443366813,21,0.028531475121640754
40,S~E,0.45778175917428027,0.07278212876020168,21,0.015882362584935555
40,S>E,0.45739044710258914,0.08970724756945977,21,0.019575726303485367
40,S>>E,0.5238486908659103,0.0889490968637505,21,0.01941028425600456
41,E>>S,0.5964945129326426,0.1380019954695306,21,0.03011450429971795
41,E>S,0.4806392726578514,0.14826190291064686,21,0.032353399655534895
41,S~E,0.4552315024498215,0.09450468129417569,21,0.020622612169439874
41,S>E,0.4521401834315505,0.09662741290722707,21,0.02108583018357719
41,S>>E,0.5094547028845895,0.07892735760339417,21,0.01722336145811439
42,E>>S,0.6035285021515309,0.1322590741993819,21,0.028861296136354693
42,E>S,0.4867571770247845,0.1200508101046145,21,0.026197234502150734
42,S~E,0.4638874783352825,0.09426440159110043,21,0.02057017883956826
42,S>E,0.4639609651686157,0.10516780126572023,21,0.022949495712963598
42,S>>E,0.5003262678931171,0.07565497287748547,21,0.016509268567186108
43,E>>S,0.5972314346754983,0.1423678793931157,21,0.031067218278537926
43,E>S,0.49669621934482117,0.11942378309248157,21,0.02606040599044211
43,S~E,0.4532311794458831,0.0924665566052377,21,0.020177856899781937
43,S>E,0.4510506595858275,0.09358523182878081,21,0.020421971846922793
43,S>>E,0.5041459720518717,0.08181477898555731,21,0.01785344846035232
44,E>>S,0.5895929267697694,0.11486012487779368,21,0.025064534123074758
44,E>S,0.49431160656174694,0.14004961927335038,21,0.0305613324461845
44,S~E,0.44745890825119583,0.1019167037288674,21,0.02224004806752014
44,S>E,0.4524304732193347,0.08660210441060538,21,0.01889812851447944
44,S>>E,0.513840427726224,0.11068818197308541,21,0.024154141544224305
45,E>>S,0.6119269018694172,0.1413626355180964,21,0.030847856080958563
45,E>S,0.4961814144272463,0.1096872779082622,21,0.023935726370869954
45,S~E,0.45872871743200877,0.11002007013644205,21,0.024008347588790297
45,S>E,0.4401830503338835,0.08885289086780299,21,0.01938929038654084
45,S>>E,0.4954252455280771,0.08812780605518167,21,0.019231063908488458
46,E>>S,0.5843217663050115,0.13712387208092702,21,0.029922882066489995
46,E>S,0.486560438591519,0.1164225655722564,21,0.025405486635039273
46,S~E,0.4486082623601694,0.10604561748295017,21,0.023141050915902458
46,S>E,0.44730721701741016,0.10026681980301999,21,0.021880013878087443
46,S>>E,0.5247640540405841,0.12590113042971168,21,0.027473879060698186
47,E>>S,0.596659860782941,0.1358906054633964,21,0.029653761227113985
47,E>S,0.49117948720291227,0.12734372237810543,21,0.0277886784321481
47,S~E,0.4535364150848347,0.09671681990886018,21,0.021105340390845894
47,S>E,0.4320122530912037,0.09226914150110638,21,0.02013477739225768
47,S>>E,0.5020231815340045,0.09540944486518724,21,0.020820047767068396
48,E>>S,0.5815584661614264,0.12013695609441415,21,0.026216033098297103
48,E>S,0.49860427449688366,0.11782593915273933,21,0.025711727856985188
48,S~E,0.4453808350876055,0.0951209289142485,21,0.020757088424955116
48,S>E,0.4532949872090075,0.10895322318297271,21,0.02377554249739952
48,S>>E,0.5229256245331259,0.09016878251548097,21,0.019676441485676294
49,E>>S,0.5820570358585622,0.12887783274747408,21,0.028123448760340883
49,E>S,0.5035821395536202,0.10682615912276495,21,0.02331137906578418
49,S~E,0.4531846938738076,0.09238497690485278,21,0.020160054749677858
49,S>E,0.44843975848358786,0.0819396273877381,21,0.01788069261527555
49,S>>E,0.5134976399001346,0.09383875379413197,21,0.020477294875330204
50,E>>S,0.5768770713887535,0.13932453632374323,21,0.030403106374675134
50,E>S,0.4939267359531495,0.12442942766006156,21,0.027152727187250668
50,S~E,0.46067561015073044,0.1010012314880731,21,0.022040275646564394
50,S>E,0.4543342481647561,0.0854827340910576,21,0.018653861884954933
50,S>>E,0.5156820658765457,0.10230688068720666,21,0.02232519166018763
51,E>>S,0.6009698908938053,0.1287509526675637,21,0.028095761256989867
51,E>S,0.47794092613970546,0.12732977530747272,21,0.027785634931819656
51,S~E,0.45489867004905865,0.07636361826483766,21,0.01666390766853957
51,S>E,0.4625791367838387,0.07571769984768627,21,0.01652295671428422
51,S>>E,0.519414119738632,0.08655719812269419,21,0.01888832915907313
52,E>>S,0.5853465807533307,0.12659206314028734,21,0.02762465293909504
52,E>S,0.5025646740098375,0.14233844401989842,21,0.031060794953496142
52,S~E,0.4620012772013527,0.09425685155175167,21,0.020568531285910376
52,S>E,0.4450525336039111,0.0834087664427841,21,0.018201285040330986
52,S>>E,0.527842200539817,0.11844090633538916,21,0.025845924698147407
53,E>>S,0.5797805153819916,0.1351825431827874,21,0.029499249370083806
53,E>S,0.49391773031202507,0.14568667828403864,21,0.03179143957063268
53,S~E,0.4580090036293258,0.11544026437459876,21,0.025191130940110135
53,S>E,0.4439735751348189,0.10317629779684583,21,0.022514914027588165
53,S>>E,0.528488244089167,0.11577666716190108,21,0.025264540046624755
54,E>>S,0.5836011164134262,0.1266257610183857,21,0.027632006418959097
54,E>S,0.4868773631761478,0.12375033318165794,21,0.02700453662290252
54,S~E,0.4607135955336592,0.09905182058985765,21,0.021614879313152768
54,S>E,0.45126799605287293,0.0876125001449268,21,0.019118614939926504
54,S>>E,0.524782878904632,0.10597045042376914,21,0.023124648118832726
55,E>>S,0.592534313745632,0.11727896942559742,21,0.025592369277105325
55,E>S,0.49693752915072326,0.13475994476207223,21,0.029407030834298277
55,S~E,0.44051844820076186,0.10326775399659319,21,0.022534871406546038
55,S>E,0.4432953974916596,0.08221482209757872,21,0.017940745024261073
55,S>>E,0.5217046317579838,0.07706288627221955,21,0.01681650045781997
56,E>>S,0.5753835066500648,0.11778021271591539,21,0.02570174953041346
56,E>S,0.48398556481509675,0.1235420012637912,21,0.02695907487131682
56,S~E,0.45583635913397363,0.08971198046514592,21,0.019576759105996707
56,S>E,0.47938668417677605,0.09848681741126049,21,0.021491585511542666
56,S>>E,0.5360894422402509,0.10024788375163544,21,0.021875881692904907
57,E>>S,0.6012957613710538,0.1240102271205121,21,0.027061250129924396
57,E>S,0.48753137032514926,0.12234803153085157,21,0.026698529315189103
57,S~E,0.46326270407854286,0.09045992062083771,21,0.019739973028794548
57,S>E,0.4571137861076543,0.09178873754135464,21,0.02002994465369964
57,S>>E,0.508166950673245,0.10254658925592126,21,0.02237750035832402
58,E>>S,0.5585081951675618,0.13193041705405778,21,0.028789577267491078
58,E>S,0.4907819406041898,0.12682819181632102,21,0.02767618044060333
58,S~E,0.46145499302151355,0.10225912165118906,21,0.022314769784108165
58,S>E,0.4535729043864527,0.09295181808637634,21,0.020283749636408804
58,S>>E,0.5243009766466826,0.11283856430175808,21,0.024623393439188013
59,E>>S,0.6052659266979322,0.12926708382707133,21,0.02820839030970268
59,E>S,0.49059116421954907,0.12544642446564724,21,0.02737465408454232
59,S~E,0.4587289974645797,0.08417548357109383,21,0.018368596434478534
59,S>E,0.4456910621751099,0.0719081531897285,21,0.0156916454798291
59,S>>E,0.5059780354874942,0.10159332977726585,21,0.022169482086044374
60,E>>S,0.5767671531362699,0.15435941411416482,21,0.03368398568605691
60,E>S,0.502618187762547,0.13354397494354445,21,0.0291416844659085
60,S~E,0.44738496890352214,0.09602726636974347,21,0.020954867472335083
60,S>E,0.44501023867427714,0.10514580416817053,21,0.022944695552744986
60,S>>E,0.5241833992640021,0.1016067994130758,21,0.02217242140155307
61,E>>S,0.5999091668748237,0.1325389411584009,21,0.028922368113698582
61,E>S,0.48047245750971995,0.128921896518115,21,0.02813306426340599
61,S~E,0.45761120633872077,0.09297980839535964,21,0.020289857622582196
61,S>E,0.45246236248611593,0.0779052750528315,21,0.01700032476028358
61,S>>E,0.5035382611600018,0.10495706416777968,21,0.022903509108056556
62,E>>S,0.6072593511857642,0.13773590136977487,21,0.030056437806665007
62,E>S,0.4913286851707739,0.11650885705768717,21,0.025424316980935304
62,S~E,0.4638392622798221,0.1081210983506794,21,0.023593957972083496
62,S>E,0.4543908401724545,0.0820101536919594,21,0.017896082716588862
62,S>>E,0.5208254640281493,0.09527790013588795,21,0.020791342353769043
63,E>>S,0.5885761713309904,0.14325420602947117,21,0.03126063060718338
63,E>S,0.48791443604602347,0.12793097605362333,21,0.027916827690252947
63,S~E,0.4491574207691965,0.08957121298742182,21,0.019546041123993912
63,S>E,0.4452421108998537,0.08063756647015753,21,0.017596559628882378
63,S>>E,0.5098726241686025,0.0810566153055342,21,0.017688003581644123
64,E>>S,0.601061191784923,0.14609526786659438,21,0.0318806011273104
64,E>S,0.5058141977360066,0.12780738679383752,21,0.02788985830272666
64,S~E,0.44601119493644237,0.09005692532825336,21,0.019652032246271756
64,S>E,0.4590524849178995,0.07808805499822921,21,0.01704021061434572
64,S>>E,0.5259284148585278,0.11281151829800908,21,0.024617491517310592
65,E>>S,0.594017265456497,0.12768225857218862,21,0.027862553086189457
65,E>S,0.5053624753358931,0.11473391907138408,21,0.025036993758264525
65,S~E,0.46984982392157515,0.08565272355866613,21,0.018690956627938803
65,S>E,0.47163874601625966,0.09377692044394097,21,0.0204638017321053
65,S>>E,0.5176083574016495,0.11211751403699713,21,0.024466047371657775
66,E>>S,0.5870290119642017,0.11814313614944637,21,0.025780945916395792
66,E>S,0.4986825074639489,0.11823079260836933,21,0.025800074123927517
66,S~E,0.45651590441193524,0.07614987660090351,21,0.01661726541358033
66,S>E,0.44007189290201576,0.08317974974388165,21,0.01815130949946768
66,S>>E,0.507528695519065,0.08318917185401128,21,0.018153365572461742
67,E>>S,0.5842783493990726,0.10168111392704655,21,0.02218863815800568
67,E>S,0.48480678956638856,0.11876351608290908,21,0.02591632391662077
67,S~E,0.4560192860506033,0.08483709506762761,21,0.018512971899408013
67,S>E,0.45042141153101656,0.09066924666301941,21,0.01978565171609089
67,S>>E,0.5272113155450731,0.08328333030908355,21,0.018173912631875493
68,E>>S,0.5963085027496916,0.14739489135820869,21,0.0321642022237516
68,E>S,0.507200484097084,0.1284810428463439,21,0.02803686210524931
68,S~E,0.44440401283405573,0.09652026744514729,21,0.02106244912689378
68,S>E,0.45137761202028787,0.08300022223878464,21,0.01811213338606608
68,S>>E,0.5031610155319014,0.09605771900033934,21,0.020961512781135852
69,E>>S,0.5860601293225602,0.13258046996099454,21,0.028931430441384593
69,E>S,0.5141613628034744,0.12062268346376863,21,0.026322027500067516
69,S~E,0.45801598481444794,0.09947866456569757,21,0.021708024305020498
69,S>E,0.4653239845732817,0.07823205689930408,21,0.01707163440538825
69,S>>E,0.5220737327669277,0.10045988148183012,21,0.02192214339032281
70,E>>S,0.5892466363679153,0.142140993567928,21,0.031017707732441013
70,E>S,0.4975208111714202,0.1278793447352981,21,0.027905560812897915
70,S~E,0.45258705910541963,0.09800636686232413,21,0.02138674260639105
70,S>E,0.4302921362229778,0.09251247797205128,21,0.02018787776356475
70,S>>E,0.5104615739719239,0.1006107325174343,21,0.021955061785052268
71,E>>S,0.600848495120441,0.1323740135983229,21,0.028886377969496592
71,E>S,0.48748834766566773,0.1259941161881167,21,0.027494170216719325
71,S~E,0.44389811470170637,0.07752528525171687,21,0.016917404187573152
71,S>E,0.43960928253886233,0.08471760483581592,21,0.018486896993118257
71,S>>E,0.5250811940780863,0.07494116726596733,21,0.016353503412602007
72,E>>S,0.5754019255806245,0.13441591250623877,21,0.029331956841257167
72,E>S,0.49676583884219216,0.1327787454937883,21,0.028974697709836263
72,S~E,0.4805410000678555,0.0982171189558319,21,0.021432732483599136
72,S>E,0.45125079118586114,0.09010323798532421,21,0.01966213849658898
72,S>>E,0.5150252055618463,0.0938536427618398,21,0.0204805439144512
73,E>>S,0.5900472271533977,0.14339842609391648,21,0.031292102005376334
73,E>S,0.4745716361725409,0.13164738454815098,21,0.02872781451118389
73,S~E,0.4508177785621638,0.09008453884701648,21,0.019658058010078232
73,S>E,0.4462846480597599,0.09215796486517262,21,0.020110516661320684
73,S>>E,0.4950059372884319,0.0954141815654665,21,0.020821081399810017
74,E>>S,0.6124738981296404,0.11930808175474988,21,0.026035157888624816
74,E>S,0.4993936951962114,0.11709411221256583,21,0.025552030126082665
74,S~E,0.47311355711212966,0.08503776204631237,21,0.01855676102413663
74,S>E,0.43720045291367765,0.08369417244806375,21,0.018263565736663795
74,S>>E,0.5109997196340978,0.09374165031808428,21,0.020456105159652495
75,E>>S,0.5984393958707961,0.12974762712626361,21,0.028313253454619464
75,E>S,0.4915832753911523,0.1156270616424428,21,0.02523189344580091
75,S~E,0.4520795525276365,0.10224646206457555,21,0.022312007235826107
75,S>E,0.458787406956286,0.09334520249166425,21,0.020369593151382474
75,S>>E,0.5074589667465395,0.07354526071956108,21,0.016048891631078623
76,E>>S,0.6125398772868749,0.12737913851158655,21,0.027796406866076664
76,E>S,0.47782499155112956,0.1152958806748049,21,0.02515962383375665
76,S~E,0.45763044884266646,0.09882041562104898,21,0.021564382609069215
76,S>E,0.4436034944859578,0.07723867167367911,21,0.01685485997726076
76,S>>E,0.5130236394058291,0.08105391951157935,21,0.017687415311174785
77,E>>S,0.609150125676958,0.12119163387370442,21,0.02644618265817261
77,E>S,0.47521144552125427,0.12221156658014765,21,0.026668750221555335
77,S~E,0.46562316481322596,0.08641931158311626,21,0.01885823984931449
77,S>E,0.46389912684903645,0.08407972397117768,21,0.01834769997661499
77,S>>E,0.5071940963326654,0.09507992450270285,21,0.020748140528777253
78,E>>S,0.5973462806067765,0.12428148480312792,21,0.027120443409135126
78,E>S,0.48146151362463996,0.12218076942040164,21,0.0266620297303303
78,S~E,0.45593706095941944,0.09704874944217878,21,0.021177773353313698
78,S>E,0.44876360428116235,0.08751404794259914,21,0.019097130908045473
