bin,mean,sd,n_subjects,sem,boot_ci_low,boot_ci_high,model_mean,model_sd,model_n_draws,model_pi95_low,model_pi95_high,mean_draw_subject_sd,mean_draw_subject_sem,pi95_draw_subject_sd_low,pi95_draw_subject_sd_high,pi95_draw_subject_sem_low,pi95_draw_subject_sem_high,obs_mean_in_model_pi95,model_mean_in_obs_boot95,obs_boot95_overlaps_model_pi95,diff_model_minus_obs,ppc_p_2sided
E>>S,0.6146499266279711,0.1656185513825453,21,0.03614093086664034,0.5486139366525142,0.6839713384441408,0.5824814559129976,0.012417233857104724,2000,0.5575738440169203,0.6062889998941823,0.14260806037649568,0.03111963006600591,0.11668770339525346,0.1710873009166352,0.025463344451395455,0.0373343098521985,False,True,True,-0.03216847071497353,0.006
E>S,0.46196607041443755,0.14539486795122303,21,0.03172776133545659,0.39848852209100605,0.5199348210536672,0.48562506341449385,0.010333666571909816,2000,0.46609524326474133,0.5056432444685982,0.12541332042611922,0.027367430190878228,0.10608670571461018,0.14279208196403734,0.02315001710312883,0.031159786868597123,False,True,True,0.023658993000056305,0.021
S~E,0.4423425197499173,0.13077458286097443,21,0.02853735356841381,0.39043912967492894,0.4973289191673735,0.4463442671325016,0.009716254861377277,2000,0.4274283649045843,0.46492759989608917,0.09633145127776958,0.021021246061206172,0.07554775536272501,0.11638789471003103,0.01648587178731873,0.025397920832631794,True,True,True,0.0040017473825842975,0.669
S>E,0.430586203693046,0.11694671802818582,21,0.025519866078134206,0.38047421109495444,0.4772743228825415,0.44784835092893915,0.009619012816050602,2000,0.42926829696391117,0.4662500316606259,0.09466358869607962,0.02065728860742623,0.07718826434154578,0.11390833831078788,0.016843860195590202,0.024856837266467795,True,True,True,0.017262147235893144,0.077
S>>E,0.5319889756281749,0.10148315429405884,21,0.02214543982454321,0.49122183349029336,0.5756058848356205,0.5059665630638235,0.012973419607416709,2000,0.48088034572583,0.5312084880494351,0.09493947892327304,0.020717492790741105,0.0710017696946314,0.12089857226718699,0.015493856385784287,0.026382231372689205,False,True,True,-0.02602241256435145,0.045
