draw,subj_idx,rt_quintile,subject_mean
8,16,4,0.5185185185185185
8,16,5,0.6875
8,17,1,0.5675675675675675
8,17,2,0.4235294117647059
8,17,3,0.43333333333333335
8,17,4,0.38333333333333336
8,17,5,0.6097560975609756
8,18,1,0.7441860465116279
8,18,2,0.5
8,18,3,0.48
8,18,4,0.45614035087719296
8,18,5,0.5178571428571429
8,19,1,0.21052631578947367
8,19,2,0.40540540540540543
8,19,3,0.5102040816326531
8,19,4,0.58
8,19,5,0.6231884057971014
8,20,1,0.25
8,20,2,0.3548387096774194
8,20,3,0.4025974025974026
8,20,4,0.5194805194805194
8,20,5,0.5909090909090909
8,21,1,0.0
8,21,2,0.25
8,21,3,0.42857142857142855
8,21,4,0.5172413793103449
8,21,5,0.5333333333333333
8,22,1,0.47058823529411764
8,22,2,0.6027397260273972
8,22,3,0.6176470588235294
8,22,4,0.48148148148148145
8,22,5,0.46153846153846156
8,23,1,0.6666666666666666
8,23,2,0.43548387096774194
8,23,3,0.375
8,23,4,0.3103448275862069
8,23,5,0.46
8,24,1,0.49056603773584906
8,24,2,0.6764705882352942
8,24,3,0.5555555555555556
8,24,4,0.5098039215686274
8,24,5,0.4375
8,25,1,0.0
8,25,2,0.21052631578947367
8,25,3,0.39344262295081966
8,25,4,0.2727272727272727
8,25,5,0.5815602836879432
8,26,1,
8,26,2,0.5714285714285714
8,26,3,0.5555555555555556
8,26,4,0.45794392523364486
8,26,5,0.5294117647058824
9,2,1,0.39215686274509803
9,2,2,0.5128205128205128
9,2,3,0.484375
9,2,4,0.47619047619047616
9,2,5,0.515625
9,3,1,0.8521739130434782
9,3,2,0.7407407407407407
9,3,3,0.5454545454545454
9,3,4,0.5892857142857143
9,3,5,0.5405405405405406
9,7,1,0.5
9,7,2,0.5526315789473685
9,7,3,0.5138888888888888
9,7,4,0.44594594594594594
9,7,5,0.524390243902439
9,8,1,0.577922077922078
9,8,2,0.5147058823529411
9,8,3,0.5238095238095238
9,8,4,0.42857142857142855
9,8,5,0.47368421052631576
9,9,1,0.29411764705882354
9,9,2,0.5
9,9,3,0.3875
9,9,4,0.5125
9,9,5,0.4266666666666667
9,10,1,
9,10,2,0.475
9,10,3,0.38317757009345793
9,10,4,0.3516483516483517
9,10,5,0.41975308641975306
9,11,1,0.49137931034482757
9,11,2,0.5194805194805194
9,11,3,0.5081967213114754
9,11,4,0.45714285714285713
9,11,5,0.6
9,12,1,0.4166666666666667
9,12,2,0.5441176470588235
9,12,3,0.4819277108433735
9,12,4,0.6212121212121212
9,12,5,0.5316455696202531
9,13,1,0.39490445859872614
9,13,2,0.4444444444444444
9,13,3,0.4117647058823529
9,13,4,0.36363636363636365
9,13,5,0.375
9,15,1,0.2564102564102564
9,15,2,0.5632183908045977
9,15,3,0.47058823529411764
9,15,4,0.5510204081632653
