stat,observed,mean,std,SEM,MSE,credible,quantile,mahalanobis
accuracy,0.49044289044289047,0.4921358196489933,0.055466136434191994,2.8660092968758943e-06,0.003079358300233737,True,48.75952380952381,0.030521851979205247
mean_ub,1.0890511172545503,1.0612846173917805,0.2678032352730078,0.0007709785146291953,0.07248955133731991,True,54.609523809523814,0.10368246610039523
std_ub,0.7948249511494707,0.5478237694492039,0.19844819510823503,0.06100958376132824,0.10039126990304417,True,88.04285714285714,1.2446632813442857
10q_ub,0.5340530687824412,0.6072182268921109,0.1282355581515824,0.005353140361212969,0.021797498735660874,True,36.75238095238095,0.5705528105019355
30q_ub,0.6967239115754182,0.7346064860552549,0.1673256391577883,0.0014350894492203728,0.029432958968782834,True,44.34285714285715,0.22640029747092943
50q_ub,0.8737024189713338,0.8888599583187273,0.21560171443345477,0.00022975099906778217,0.04671385026571299,True,47.900000000000006,0.07030342679427931
70q_ub,1.1194044986498284,1.1340030989397138,0.29379211175226094,0.000213119130423844,0.08652692405827715,True,49.464285714285715,0.049690239138196056
90q_ub,1.8005100969064642,1.725264460322119,0.49392484661236985,0.005661905824983355,0.2496236599260375,True,57.80952380952382,0.15234227858838148
mean_lb,-1.060519007826157,-1.029266929752728,0.21528168904313186,0.0009766923839077087,0.047322898021172156,True,50.75000000000001,0.14516830582450388
std_lb,0.8644884999148749,0.5467338424117236,0.19907374226995916,0.10096802236494495,0.14059837722631116,True,93.57857142857144,1.5961655911016719
10q_lb,0.5419935323757272,0.5876298069815551,0.09675578506362861,0.002082669559898529,0.011444351503177436,True,33.31428571428572,0.4716645581017869
30q_lb,0.6742808129161858,0.7064434569810828,0.12133510375079064,0.0010344356732452538,0.015756643075460375,True,38.03333333333334,0.26507286902688637
50q_lb,0.8293280940833938,0.852929912664351,0.1582802588641281,0.0005570458403284177,0.025609686186423862,True,40.4404761904762,0.14911410146996057
70q_lb,1.0595794399283478,1.0915164629514729,0.22808818050885027,0.0010199734395796205,0.053044191527417614,True,39.96666666666667,0.14002050852383316
90q_lb,1.748626132332447,1.6849070548047624,0.43480555716715047,0.004060120840979078,0.1931159933844153,True,54.62857142857143,0.14654614339068653
