Model,Gelman-Rubin
a,1.0017687561682649
a_std,1.002420334989703
a_subj.2,1.0039424241558565
a_subj.3,0.9995678615055644
a_subj.7,0.9995584994026284
a_subj.8,0.9999059271879908
a_subj.9,1.0007679929436875
a_subj.10,0.9998370166687451
a_subj.11,1.005536823399762
a_subj.12,0.9999487856908352
a_subj.13,0.9997134501904801
a_subj.15,1.0010889528590552
a_subj.16,1.0133145558143897
a_subj.17,1.0002192223217052
a_subj.18,1.000607842031888
a_subj.19,1.0027033072457059
a_subj.20,1.00084791035234
a_subj.21,1.0009772924075817
a_subj.22,1.0076159821926363
a_subj.23,0.9996847210656468
a_subj.24,1.001486601482924
a_subj.25,1.0001103309408792
a_subj.26,0.9995266469623976
t,1.000100640352343
t_std,1.00010226773818
t_subj.2,1.0004007238828527
t_subj.3,1.000318775629293
t_subj.7,0.9996112072262868
t_subj.8,1.0001262767049424
t_subj.9,1.0015054630903046
t_subj.10,1.0056030196033512
t_subj.11,1.0024483962261788
t_subj.12,0.9999735028787543
t_subj.13,0.9999839673659198
t_subj.15,1.0008688090376836
t_subj.16,1.0183867112708382
t_subj.17,0.9995290929548238
t_subj.18,0.9997437352330653
t_subj.19,1.0001172109451228
t_subj.20,0.9998653055722833
t_subj.21,1.0001811798324942
t_subj.22,1.0076838085953161
t_subj.23,1.0001298029628354
t_subj.24,1.0007603226719357
t_subj.25,0.9995663065541068
t_subj.26,0.9997674357475111
z_trans,1.0005541933742408
z_std,1.0012115019279637
z_subj_trans.2,1.0014545937179213
z_subj_trans.3,1.003464322412089
z_subj_trans.7,0.9995999030806054
z_subj_trans.8,1.0012984335224684
z_subj_trans.9,1.001480019597431
z_subj_trans.10,1.0062019687811405
z_subj_trans.11,1.0006257465339672
z_subj_trans.12,0.9999049157095561
z_subj_trans.13,0.9997567167958782
z_subj_trans.15,0.999538990899779
z_subj_trans.16,1.0010033204456208
z_subj_trans.17,0.9997460841177995
z_subj_trans.18,0.9996766085937145
z_subj_trans.19,1.0007054756515434
z_subj_trans.20,1.001272767623232
z_subj_trans.21,1.0001188480098218
z_subj_trans.22,1.0012881812393428
z_subj_trans.23,1.000141236135041
z_subj_trans.24,0.9995718335327036
z_subj_trans.25,1.0000304563333249
z_subj_trans.26,1.000224431610596
v_Intercept,0.999638402237719
v_Intercept_std,1.0000764497621342
v_Intercept_subj.2,0.9998103524800377
v_Intercept_subj.3,1.0056066198211924
v_Intercept_subj.7,1.0004002162991306
v_Intercept_subj.8,0.999566935437087
v_Intercept_subj.9,1.0027844471272849
v_Intercept_subj.10,1.004226888787982
v_Intercept_subj.11,0.9995539477905196
v_Intercept_subj.12,1.0001554453022543
v_Intercept_subj.13,0.9998229651125139
v_Intercept_subj.15,1.000415667630574
v_Intercept_subj.16,1.0018951290844007
v_Intercept_subj.17,1.0001115783019627
v_Intercept_subj.18,0.9997877780837188
v_Intercept_subj.19,1.000172787277938
v_Intercept_subj.20,1.000465490939842
v_Intercept_subj.21,1.0002087178049508
v_Intercept_subj.22,1.0022074597426665
v_Intercept_subj.23,1.0005521256437762
v_Intercept_subj.24,0.9996893182715776
v_Intercept_subj.25,1.0014783803778955
v_Intercept_subj.26,1.0010236661402037
v_ES_AttentionW,1.0003955486616325
v_ES_AttentionW_std,1.0002306732107316
v_ES_AttentionW_subj.2,1.0008548074448484
v_ES_AttentionW_subj.3,1.0016735074085785
v_ES_AttentionW_subj.7,1.0001925707437935
v_ES_AttentionW_subj.8,1.0041889420071848
v_ES_AttentionW_subj.9,1.0000002836376822
v_ES_AttentionW_subj.10,1.0000708586429736
v_ES_AttentionW_subj.11,1.0026418128123402
v_ES_AttentionW_subj.12,0.9998304759407597
v_ES_AttentionW_subj.13,1.0006246719034002
v_ES_AttentionW_subj.15,1.0006933876296515
v_ES_AttentionW_subj.16,0.9999580592572144
v_ES_AttentionW_subj.17,1.0027584691396165
v_ES_AttentionW_subj.18,0.9997446555821485
v_ES_AttentionW_subj.19,1.0093865353290916
v_ES_AttentionW_subj.20,1.0006013316050915
v_ES_AttentionW_subj.21,1.0010464190580712
v_ES_AttentionW_subj.22,1.0017151293154511
v_ES_AttentionW_subj.23,1.0022347140855044
v_ES_AttentionW_subj.24,1.0057851450848216
v_ES_AttentionW_subj.25,0.999627401094159
v_ES_AttentionW_subj.26,1.0021718999383011
v_ES_InattentionW,0.9995923086208103
v_ES_InattentionW_std,1.0008442543025426
v_ES_InattentionW_subj.2,1.0006567180337056
v_ES_InattentionW_subj.3,0.9999772394072908
v_ES_InattentionW_subj.7,0.9995047311576418
v_ES_InattentionW_subj.8,1.0029475874943814
v_ES_InattentionW_subj.9,1.000067779158302
v_ES_InattentionW_subj.10,1.0002019447052348
v_ES_InattentionW_subj.11,1.0035965676438394
v_ES_InattentionW_subj.12,0.9999930109737099
v_ES_InattentionW_subj.13,1.0014323480900424
v_ES_InattentionW_subj.15,0.9996050002411935
v_ES_InattentionW_subj.16,0.9997245714272572
v_ES_InattentionW_subj.17,1.0042220178900114
v_ES_InattentionW_subj.18,1.0000163995653062
v_ES_InattentionW_subj.19,1.009161051832127
v_ES_InattentionW_subj.20,0.9998772171872287
v_ES_InattentionW_subj.21,1.0036465337626503
v_ES_InattentionW_subj.22,1.001359546223657
v_ES_InattentionW_subj.23,1.0008336727147915
v_ES_InattentionW_subj.24,1.000019292726082
v_ES_InattentionW_subj.25,1.0054650207365954
v_ES_InattentionW_subj.26,1.0061177162888644
