bin,mean,sd,n_subjects,sem,boot_ci_low,boot_ci_high,model_mean,model_sd,model_n_draws,model_pi95_low,model_pi95_high,mean_draw_subject_sd,mean_draw_subject_sem,pi95_draw_subject_sd_low,pi95_draw_subject_sd_high,pi95_draw_subject_sem_low,pi95_draw_subject_sem_high,obs_mean_in_model_pi95,model_mean_in_obs_boot95,obs_boot95_overlaps_model_pi95,diff_model_minus_obs,ppc_p_2sided
1,0.37714540936251095,0.23524032375120904,20,0.05260133549567617,0.27575687228986717,0.47672122372712117,0.4961362426595797,0.027340260110955687,2000,0.4447656866888348,0.5487189554514441,0.11338695113225061,0.026045982338283646,0.058034186433231875,0.17557113507809233,0.013414949903173917,0.04012725685413429,False,False,True,0.11899083329706872,0.0
2,0.4301223919825984,0.14459642162556294,21,0.03155352606280437,0.3684079905050383,0.4888120160046871,0.49976574607132684,0.013589673630541544,2000,0.47275079483364446,0.5270437147753705,0.0629236368619762,0.013731063281996166,0.04279121555057529,0.0864654396239617,0.00933780877808013,0.018868305813068503,False,False,True,0.06964335408872846,0.0
3,0.4912608988076226,0.0747019905946761,21,0.016301310783999164,0.45790027371065817,0.5225418556083439,0.4989428070314437,0.013860685613746553,2000,0.4723539290270779,0.5249247855783639,0.06491130012052389,0.01416480696477604,0.04588059587521123,0.08772746270768578,0.010011966834658772,0.019143701827827892,True,True,True,0.007681908223821143,0.572
4,0.5274837950958148,0.1026907308629755,21,0.022408954635710625,0.48492701834101415,0.5712196700973617,0.5013849710251416,0.015533028130481403,2000,0.47019375399459656,0.5323052798678742,0.07106781667503692,0.015508269018504836,0.046572618789832675,0.10840190235799602,0.010162978615082422,0.02365523443012994,True,True,True,-0.02609882407067321,0.098
5,0.5330778038448694,0.18303877010173986,21,0.03994233424299251,0.45238469151567623,0.6076107209141645,0.5010579677137389,0.02365761996911942,2000,0.45388408023025034,0.546701098062784,0.10249041910822564,0.022444374221302778,0.05244969712880044,0.15492037908166756,0.011626880294957396,0.03380639827776166,True,True,True,-0.032019836131130464,0.176
