draw,subj_idx,dwell_quintile,subject_mean
0,2,E>>S,0.6590909090909091
0,2,E>S,0.5675675675675675
0,2,S~E,0.5172413793103449
0,2,S>E,0.5362318840579711
0,2,S>>E,0.3695652173913043
0,3,E>>S,0.6794871794871795
0,3,E>S,0.64
0,3,S~E,0.4225352112676056
0,3,S>E,0.515625
0,3,S>>E,0.4444444444444444
0,7,E>>S,0.6794871794871795
0,7,E>S,0.4067796610169492
0,7,S~E,0.3582089552238806
0,7,S>E,0.6119402985074627
0,7,S>>E,0.4897959183673469
0,8,E>>S,0.8571428571428571
0,8,E>S,0.4473684210526316
0,8,S~E,0.627906976744186
0,8,S>E,0.49333333333333335
0,8,S>>E,0.5177304964539007
0,9,E>>S,0.6375
0,9,E>S,0.4307692307692308
0,9,S~E,0.4153846153846154
0,9,S>E,0.6
0,9,S>>E,0.5
0,10,E>>S,0.4
0,10,E>S,0.56
0,10,S~E,0.6341463414634146
0,10,S>E,0.475
0,10,S>>E,0.4453125
0,11,E>>S,0.7692307692307693
0,11,E>S,0.5769230769230769
0,11,S~E,0.36231884057971014
0,11,S>E,0.391304347826087
0,11,S>>E,0.453125
0,12,E>>S,0.5952380952380952
0,12,E>S,0.5660377358490566
0,12,S~E,0.39344262295081966
0,12,S>E,0.3793103448275862
0,12,S>>E,0.5584415584415584
0,13,E>>S,0.2777777777777778
0,13,E>S,0.4246575342465753
0,13,S~E,0.5535714285714286
0,13,S>E,0.6590909090909091
0,13,S>>E,0.6071428571428571
0,15,E>>S,0.43037974683544306
0,15,E>S,0.509090909090909
0,15,S~E,0.4603174603174603
0,15,S>E,0.5769230769230769
0,15,S>>E,0.4375
0,16,E>>S,0.5454545454545454
0,16,E>S,0.5342465753424658
0,16,S~E,0.45454545454545453
0,16,S>E,0.41414141414141414
0,16,S>>E,0.6486486486486487
0,17,E>>S,0.6140350877192983
0,17,E>S,0.40425531914893614
0,17,S~E,0.32
0,17,S>E,0.3870967741935484
0,17,S>>E,0.7021276595744681
0,18,E>>S,0.5348837209302325
0,18,E>S,0.6666666666666666
0,18,S~E,0.42028985507246375
0,18,S>E,0.42592592592592593
0,18,S>>E,0.4222222222222222
0,19,E>>S,0.5441176470588235
0,19,E>S,0.5517241379310345
0,19,S~E,0.4444444444444444
0,19,S>E,0.42424242424242425
0,19,S>>E,0.5135135135135135
0,20,E>>S,0.5909090909090909
0,20,E>S,0.44776119402985076
0,20,S~E,0.38095238095238093
0,20,S>E,0.45
0,20,S>>E,0.5700934579439252
0,21,E>>S,0.5
0,21,E>S,0.6153846153846154
0,21,S~E,0.43137254901960786
0,21,S>E,0.5
0,21,S>>E,0.49122807017543857
0,22,E>>S,0.5833333333333334
0,22,E>S,0.45454545454545453
0,22,S~E,0.36764705882352944
0,22,S>E,0.4864864864864865
0,22,S>>E,0.5172413793103449
0,23,E>>S,0.5
0,23,E>S,0.5714285714285714
0,23,S~E,0.6176470588235294
0,23,S>E,0.3333333333333333
0,23,S>>E,0.32432432432432434
0,24,E>>S,0.46875
0,24,E>S,0.49206349206349204
0,24,S~E,0.45901639344262296
0,24,S>E,0.49333333333333335
0,24,S>>E,0.56
0,25,E>>S,0.36764705882352944
0,25,E>S,0.3917525773195876
0,25,S~E,0.47474747474747475
0,25,S>E,0.5106382978723404
0,25,S>>E,0.5555555555555556
0,26,E>>S,0.6538461538461539
0,26,E>S,0.19444444444444445
