draw,subj_idx,dwell_quintile,subject_mean
0,2,E>>S,0.5909090909090909
0,2,E>S,0.5675675675675675
0,2,S~E,0.41379310344827586
0,2,S>E,0.5652173913043478
0,2,S>>E,0.45652173913043476
0,3,E>>S,0.6025641025641025
0,3,E>S,0.62
0,3,S~E,0.49295774647887325
0,3,S>E,0.5
0,3,S>>E,0.5
0,7,E>>S,0.7051282051282052
0,7,E>S,0.4067796610169492
0,7,S~E,0.373134328358209
0,7,S>E,0.5671641791044776
0,7,S>>E,0.5102040816326531
0,8,E>>S,0.8095238095238095
0,8,E>S,0.42105263157894735
0,8,S~E,0.627906976744186
0,8,S>E,0.5066666666666667
0,8,S>>E,0.46099290780141844
0,9,E>>S,0.6125
0,9,E>S,0.49230769230769234
0,9,S~E,0.38461538461538464
0,9,S>E,0.36666666666666664
0,9,S>>E,0.58
0,10,E>>S,0.4
0,10,E>S,0.42
0,10,S~E,0.6585365853658537
0,10,S>E,0.475
0,10,S>>E,0.4609375
0,11,E>>S,0.7435897435897436
0,11,E>S,0.5512820512820513
0,11,S~E,0.4057971014492754
0,11,S>E,0.391304347826087
0,11,S>>E,0.421875
0,12,E>>S,0.5476190476190477
0,12,E>S,0.5849056603773585
0,12,S~E,0.45901639344262296
0,12,S>E,0.3793103448275862
0,12,S>>E,0.5324675324675324
0,13,E>>S,0.3333333333333333
0,13,E>S,0.4657534246575342
0,13,S~E,0.48214285714285715
0,13,S>E,0.6363636363636364
0,13,S>>E,0.4107142857142857
0,15,E>>S,0.4936708860759494
0,15,E>S,0.5818181818181818
0,15,S~E,0.5079365079365079
0,15,S>E,0.4807692307692308
0,15,S>>E,0.59375
0,16,E>>S,0.9090909090909091
0,16,E>S,0.589041095890411
0,16,S~E,0.5858585858585859
0,16,S>E,0.40404040404040403
0,16,S>>E,0.5675675675675675
0,17,E>>S,0.6228070175438597
0,17,E>S,0.3617021276595745
0,17,S~E,0.3
0,17,S>E,0.3709677419354839
0,17,S>>E,0.7659574468085106
0,18,E>>S,0.6511627906976745
0,18,E>S,0.5333333333333333
0,18,S~E,0.4492753623188406
0,18,S>E,0.48148148148148145
0,18,S>>E,0.5555555555555556
0,19,E>>S,0.6323529411764706
0,19,E>S,0.6206896551724138
0,19,S~E,0.4074074074074074
0,19,S>E,0.3939393939393939
0,19,S>>E,0.40540540540540543
0,20,E>>S,0.5681818181818182
0,20,E>S,0.3582089552238806
0,20,S~E,0.42857142857142855
0,20,S>E,0.4166666666666667
0,20,S>>E,0.616822429906542
0,21,E>>S,0.5
0,21,E>S,0.5384615384615384
0,21,S~E,0.49019607843137253
0,21,S>E,0.48333333333333334
0,21,S>>E,0.43859649122807015
0,22,E>>S,0.5833333333333334
0,22,E>S,0.5272727272727272
0,22,S~E,0.36764705882352944
0,22,S>E,0.527027027027027
0,22,S>>E,0.5402298850574713
0,23,E>>S,0.421875
0,23,E>S,0.5102040816326531
0,23,S~E,0.5735294117647058
0,23,S>E,0.4583333333333333
0,23,S>>E,0.35135135135135137
0,24,E>>S,0.5625
0,24,E>S,0.5714285714285714
0,24,S~E,0.5245901639344263
0,24,S>E,0.4666666666666667
0,24,S>>E,0.48
0,25,E>>S,0.4264705882352941
0,25,E>S,0.41237113402061853
0,25,S~E,0.494949494949495
0,25,S>E,0.6382978723404256
0,25,S>>E,0.4444444444444444
0,26,E>>S,0.7403846153846154
0,26,E>S,0.2222222222222222
0,26,S~E,0.38235294117647056
0,26,S>E,0.20454545454545456
0,26,S>>E,0.5490196078431373
1,2,E>>S,0.7045454545454546
1,2,E>S,0.5540540540540541
1,2,S~E,0.4827586206896552
1,2,S>E,0.5507246376811594
1,2,S>>E,0.391304347826087
1,3,E>>S,0.7435897435897436
1,3,E>S,0.7
1,3,S~E,0.38028169014084506
1,3,S>E,0.484375
1,3,S>>E,0.4444444444444444
1,7,E>>S,0.6923076923076923
1,7,E>S,0.423728813559322
1,7,S~E,0.43283582089552236
1,7,S>E,0.582089552238806
1,7,S>>E,0.5510204081632653
1,8,E>>S,0.7619047619047619
1,8,E>S,0.5263157894736842
1,8,S~E,0.5581395348837209
1,8,S>E,0.5333333333333333
1,8,S>>E,0.41843971631205673
1,9,E>>S,0.6875
1,9,E>S,0.4
1,9,S~E,0.4
1,9,S>E,0.5166666666666667
1,9,S>>E,0.56
1,10,E>>S,0.4
1,10,E>S,0.4
1,10,S~E,0.6097560975609756
1,10,S>E,0.6
