draw,subj_idx,rt_quintile,subject_mean
0,2,1,0.5645161290322581
0,2,2,0.5063291139240507
0,2,3,0.515625
0,2,4,0.49295774647887325
0,2,5,0.6136363636363636
0,3,1,0.5922330097087378
0,3,2,0.5769230769230769
0,3,3,0.5714285714285714
0,3,4,0.42
0,3,5,0.5
0,7,1,0.4
0,7,2,0.47368421052631576
0,7,3,0.5747126436781609
0,7,4,0.5238095238095238
0,7,5,0.5161290322580645
0,8,1,0.527027027027027
0,8,2,0.578125
0,8,3,0.5652173913043478
0,8,4,0.4411764705882353
0,8,5,0.6153846153846154
0,9,1,0.5416666666666666
0,9,2,0.5466666666666666
0,9,3,0.4727272727272727
0,9,4,0.410958904109589
0,9,5,0.6129032258064516
0,10,1,1.0
0,10,2,0.5272727272727272
0,10,3,0.4536082474226804
0,10,4,0.5061728395061729
0,10,5,0.4523809523809524
0,11,1,0.4818181818181818
0,11,2,0.4722222222222222
0,11,3,0.5
0,11,4,0.5142857142857142
0,11,5,0.5
0,12,1,0.4642857142857143
0,12,2,0.44
0,12,3,0.5454545454545454
0,12,4,0.5058823529411764
0,12,5,0.43636363636363634
0,13,1,0.5384615384615384
0,13,2,0.5
0,13,3,0.48148148148148145
0,13,4,0.7142857142857143
0,13,5,0.25
0,15,1,0.5135135135135135
0,15,2,0.524390243902439
0,15,3,0.4444444444444444
0,15,4,0.4
0,15,5,0.525
0,16,1,0.4756756756756757
0,16,2,0.5352112676056338
0,16,3,0.5
0,16,4,0.4
0,16,5,0.5
0,17,1,0.5116279069767442
0,17,2,0.5569620253164557
0,17,3,0.4406779661016949
0,17,4,0.4411764705882353
0,17,5,0.6428571428571429
0,18,1,0.4864864864864865
0,18,2,0.5245901639344263
0,18,3,0.38461538461538464
0,18,4,0.4576271186440678
0,18,5,0.5333333333333333
0,19,1,0.5
0,19,2,0.4444444444444444
0,19,3,0.5
0,19,4,0.5666666666666667
0,19,5,0.5142857142857142
0,20,1,0.4090909090909091
0,20,2,0.5538461538461539
0,20,3,0.5172413793103449
0,20,4,0.47674418604651164
0,20,5,0.4943820224719101
0,21,1,0.6
0,21,2,0.5681818181818182
0,21,3,0.5735294117647058
0,21,4,0.44871794871794873
0,21,5,0.48
0,22,1,0.48936170212765956
0,22,2,0.5194805194805194
0,22,3,0.48214285714285715
0,22,4,0.42424242424242425
0,22,5,0.4594594594594595
0,23,1,0.44285714285714284
0,23,2,0.45
0,23,3,0.5846153846153846
0,23,4,0.463768115942029
0,23,5,0.5882352941176471
0,24,1,0.5514018691588785
0,24,2,0.3888888888888889
0,24,3,0.5555555555555556
0,24,4,0.4318181818181818
0,24,5,0.4117647058823529
0,25,1,0.5384615384615384
0,25,2,0.425531914893617
0,25,3,0.5
0,25,4,0.4588235294117647
0,25,5,0.3669724770642202
0,26,1,
0,26,2,0.7083333333333334
0,26,3,0.45555555555555555
0,26,4,0.46938775510204084
0,26,5,0.48148148148148145
1,2,1,0.5584415584415584
1,2,2,0.5
1,2,3,0.5357142857142857
1,2,4,0.4909090909090909
1,2,5,0.5454545454545454
1,3,1,0.5544554455445545
1,3,2,0.5483870967741935
1,3,3,0.5660377358490566
1,3,4,0.4883720930232558
1,3,5,0.5344827586206896
1,7,1,0.5
1,7,2,0.47058823529411764
1,7,3,0.49333333333333335
1,7,4,0.5813953488372093
1,7,5,0.4177215189873418
1,8,1,0.5217391304347826
1,8,2,0.5
1,8,3,0.5853658536585366
1,8,4,0.48717948717948717
1,8,5,0.5588235294117647
1,9,1,0.48
1,9,2,0.4909090909090909
1,9,3,0.4857142857142857
1,9,4,0.5333333333333333
1,9,5,0.5684210526315789
1,10,1,
1,10,2,0.56
1,10,3,0.47368421052631576
1,10,4,0.5111111111111111
1,10,5,0.46153846153846156
1,11,1,0.5454545454545454
1,11,2,0.46153846153846156
1,11,3,0.3090909090909091
1,11,4,0.575
1,11,5,0.631578947368421
1,12,1,0.5
1,12,2,0.4125
1,12,3,0.6060606060606061
1,12,4,0.5074626865671642
1,12,5,0.4025974025974026
1,13,1,0.5028901734104047
1,13,2,0.5625
1,13,3,0.5882352941176471
1,13,4,0.625
1,13,5,0.0
1,15,1,0.6774193548387096
1,15,2,0.4594594594594595
1,15,3,0.40298507462686567
1,15,4,0.46296296296296297
1,15,5,0.5272727272727272
1,16,1,0.48484848484848486
1,16,2,0.44
1,16,3,0.5
1,16,4,0.5517241379310345
1,16,5,0.3333333333333333
1,17,1,0.5154639175257731
1,17,2,0.5301204819277109
1,17,3,0.55
1,17,4,0.4418604651162791
1,17,5,0.5945945945945946
1,18,1,0.4418604651162791
1,18,2,0.391304347826087
1,18,3,0.45098039215686275
1,18,4,0.48214285714285715
1,18,5,0.55
1,19,1,0.7
1,19,2,0.48717948717948717
1,19,3,0.5
1,19,4,0.6065573770491803
1,19,5,0.4166666666666667
1,20,1,0.5384615384615384
1,20,2,0.4861111111111111
1,20,3,0.5070422535211268
1,20,4,0.4927536231884058
1,20,5,0.49473684210526314
1,21,1,0.5
1,21,2,0.5789473684210527
1,21,3,0.49230769230769234
1,21,4,0.4782608695652174
1,21,5,0.5284552845528455
1,22,1,0.47058823529411764
1,22,2,0.45348837209302323
1,22,3,0.5238095238095238
1,22,4,0.43859649122807015
1,22,5,0.4126984126984127
1,23,1,0.44285714285714284
1,23,2,0.5072463768115942
1,23,3,0.543859649122807
1,23,4,0.48484848484848486
1,23,5,0.6037735849056604
1,24,1,0.5
1,24,2,0.532258064516129
1,24,3,0.5185185185185185
1,24,4,0.5344827586206896
1,24,5,0.43333333333333335
1,25,1,0.4166666666666667
1,25,2,0.375
1,25,3,0.5
1,25,4,0.45918367346938777
1,25,5,0.509090909090909
1,26,1,
1,26,2,0.47619047619047616
1,26,3,0.5425531914893617
1,26,4,0.5247524752475248
1,26,5,0.41346153846153844
2,2,1,0.603448275862069
2,2,2,0.4657534246575342
2,2,3,0.48484848484848486
2,2,4,0.576271186440678
2,2,5,0.453125
2,3,1,0.5876288659793815
2,3,2,0.5833333333333334
2,3,3,0.44642857142857145
