rep,parameter,true,recovered
0,t,0.44266822774651327,0.45620515470656053
0,v_Intercept,1.5285947605746013,1.537913797971771
0,v_z_AttentionW:C(OVcate)[low],1.1652740349454163,1.1025526154933885
0,v_z_AttentionW:C(OVcate)[medium],1.2991345021092033,1.3964522920335123
0,v_z_AttentionW:C(OVcate)[high],1.071751018736817,0.8226863779719406
0,v_z_IAW_chart,1.2091639222411628,1.1936513974708713
0,v_z_IAW_image,1.0325996142447535,1.1048868251579256
0,a_Intercept,2.297638564639494,2.181489897434057
0,a_OVcate[T.low],0.09239247262615316,0.13114053658113317
0,a_OVcate[T.medium],0.05562296688474749,0.055388717767438714
1,t,0.44374114503346374,0.4622882251936893
1,v_Intercept,1.5398830062725903,1.6108559431120546
1,v_z_AttentionW:C(OVcate)[low],1.2685001334378194,1.0100791753876324
1,v_z_AttentionW:C(OVcate)[medium],1.1934759456029196,1.366634163496404
1,v_z_AttentionW:C(OVcate)[high],1.1265554338300905,1.1045123559172905
1,v_z_IAW_chart,1.2842405373593462,1.2728878730924529
1,v_z_IAW_image,0.9250550725721689,1.07600911861364
1,a_Intercept,2.0311445073350596,1.9114085423905567
1,a_OVcate[T.low],0.19392875593568334,-0.041530781506816696
1,a_OVcate[T.medium],0.021124644970030294,0.011736473356315962
2,t,0.43618052496989473,0.4599443166902205
2,v_Intercept,1.509006397630046,1.670117174864528
2,v_z_AttentionW:C(OVcate)[low],1.1004306584824453,0.9764971818159262
2,v_z_AttentionW:C(OVcate)[medium],1.1957436891056066,1.2401031802260944
2,v_z_AttentionW:C(OVcate)[high],1.1517502548211507,1.1824152571364175
2,v_z_IAW_chart,1.2420082953849956,1.408399094787015
2,v_z_IAW_image,0.7504861739628744,0.830806898075972
2,a_Intercept,1.9366610990126811,1.7231998278690503
2,a_OVcate[T.low],0.24530767170250128,0.3143644138435728
2,a_OVcate[T.medium],0.11324445686302158,0.18276533481878318
3,t,0.44687195999774737,0.42020140261959726
3,v_Intercept,1.5179805605720509,1.705539066938583
3,v_z_AttentionW:C(OVcate)[low],1.4037748171722337,1.5813907713602717
3,v_z_AttentionW:C(OVcate)[medium],1.050017809936739,1.1943999666221574
3,v_z_AttentionW:C(OVcate)[high],1.0575967743370704,1.0505855298061013
3,v_z_IAW_chart,1.3943040588793199,1.398525966871305
3,v_z_IAW_image,0.8573774943231741,0.8181380253514964
3,a_Intercept,1.841389759876887,1.9161255410043956
3,a_OVcate[T.low],0.12214559069664971,0.14324854796541353
3,a_OVcate[T.medium],0.04292912942272431,0.17571703331430769
4,t,0.4247978758166471,0.4325007062751023
4,v_Intercept,1.2590171403431485,1.3436647164785034
4,v_z_AttentionW:C(OVcate)[low],1.1418837127069508,1.220652294479443
4,v_z_AttentionW:C(OVcate)[medium],1.2914875599303222,1.3260192974739717
4,v_z_AttentionW:C(OVcate)[high],1.2594812621979394,1.211547298876969
4,v_z_IAW_chart,1.137882559356315,0.9450959533606434
4,v_z_IAW_image,0.8828584523303677,0.8134874188371072
4,a_Intercept,1.9189338425878133,1.7590039561034807
4,a_OVcate[T.low],0.1172062583195546,0.18627991978741273
4,a_OVcate[T.medium],-0.051047334271752884,-0.06307679325373695
