Model,Gelman-Rubin
t,1.0010111644469064
t_std,0.9999034466730694
t_subj.2,1.0042073435227887
t_subj.3,0.9995797760441302
t_subj.7,1.00023542544846
t_subj.8,1.0039483299608807
t_subj.9,0.9995392268483723
t_subj.10,0.9996116036999827
t_subj.11,0.9996666898442249
t_subj.12,1.001763563155606
t_subj.13,0.999541832430411
t_subj.15,1.0001668955378515
t_subj.16,1.000654342926254
t_subj.17,1.0040287864220263
t_subj.18,1.0059025003944226
t_subj.19,1.0010174845511617
t_subj.20,0.9995488542098971
t_subj.21,1.0007182491772753
t_subj.22,1.0085544406724325
t_subj.23,1.000898812381838
t_subj.24,1.0018296440851024
t_subj.25,0.9996336482817437
t_subj.26,1.000095992719037
v_Intercept,1.003298868524436
v_Intercept_std,1.003436065320741
v_Intercept_subj.2,1.0054081886432236
v_Intercept_subj.3,1.008946180773253
v_Intercept_subj.7,1.0021118863023473
v_Intercept_subj.8,1.003751615137678
v_Intercept_subj.9,1.002971988213237
v_Intercept_subj.10,1.0002335020810313
v_Intercept_subj.11,1.0005423545378425
v_Intercept_subj.12,1.0037923153759207
v_Intercept_subj.13,0.9999811790559435
v_Intercept_subj.15,1.0028313292407167
v_Intercept_subj.16,0.9997596480740638
v_Intercept_subj.17,1.0003795160133762
v_Intercept_subj.18,1.0020118059215093
v_Intercept_subj.19,1.0014964247474285
v_Intercept_subj.20,0.9996894284307837
v_Intercept_subj.21,1.000611500685299
v_Intercept_subj.22,1.0007125084860975
v_Intercept_subj.23,1.00058769504932
v_Intercept_subj.24,1.0055034658129924
v_Intercept_subj.25,1.003077115654762
v_Intercept_subj.26,1.0015086463379708
v_AttentionW_E:C(OVcate)[high],1.0021325640828564
v_AttentionW_E:C(OVcate)[high]_std,1.0029577824286755
v_AttentionW_E:C(OVcate)[high]_subj.2,1.0027873718847606
v_AttentionW_E:C(OVcate)[high]_subj.3,1.0065076900692378
v_AttentionW_E:C(OVcate)[high]_subj.7,1.0023081025666432
v_AttentionW_E:C(OVcate)[high]_subj.8,1.0003683129836272
v_AttentionW_E:C(OVcate)[high]_subj.9,1.0004810840428406
v_AttentionW_E:C(OVcate)[high]_subj.10,0.9999323376093044
v_AttentionW_E:C(OVcate)[high]_subj.11,1.0008880472618389
v_AttentionW_E:C(OVcate)[high]_subj.12,1.000918025136933
v_AttentionW_E:C(OVcate)[high]_subj.13,0.9999617699347504
v_AttentionW_E:C(OVcate)[high]_subj.15,0.9996018041344931
v_AttentionW_E:C(OVcate)[high]_subj.16,1.001169663904234
v_AttentionW_E:C(OVcate)[high]_subj.17,1.0001321701357557
v_AttentionW_E:C(OVcate)[high]_subj.18,1.0040450095495133
v_AttentionW_E:C(OVcate)[high]_subj.19,1.0009895493143826
v_AttentionW_E:C(OVcate)[high]_subj.20,0.9999924931895007
v_AttentionW_E:C(OVcate)[high]_subj.21,1.0024863897630003
v_AttentionW_E:C(OVcate)[high]_subj.22,0.9998124716345566
v_AttentionW_E:C(OVcate)[high]_subj.23,1.0010190357982633
v_AttentionW_E:C(OVcate)[high]_subj.24,1.0013969848995126
v_AttentionW_E:C(OVcate)[high]_subj.25,1.0009898300110893
v_AttentionW_E:C(OVcate)[high]_subj.26,1.0021824973947537
v_AttentionW_E:C(OVcate)[low],1.0006046586059447
v_AttentionW_E:C(OVcate)[low]_std,1.0002634092848977
v_AttentionW_E:C(OVcate)[low]_subj.2,0.9998150538948588
v_AttentionW_E:C(OVcate)[low]_subj.3,1.0073911533812052
v_AttentionW_E:C(OVcate)[low]_subj.7,1.0002228246148326
v_AttentionW_E:C(OVcate)[low]_subj.8,1.0001910886185934
v_AttentionW_E:C(OVcate)[low]_subj.9,0.9997779533069748
v_AttentionW_E:C(OVcate)[low]_subj.10,1.0031271120729799
v_AttentionW_E:C(OVcate)[low]_subj.11,1.0016701832338142
v_AttentionW_E:C(OVcate)[low]_subj.12,1.0012356365327468
v_AttentionW_E:C(OVcate)[low]_subj.13,0.9999140894875944
v_AttentionW_E:C(OVcate)[low]_subj.15,1.0010744112687364
v_AttentionW_E:C(OVcate)[low]_subj.16,0.9998678768299949
v_AttentionW_E:C(OVcate)[low]_subj.17,0.999784932129613
v_AttentionW_E:C(OVcate)[low]_subj.18,1.0006166335069804
v_AttentionW_E:C(OVcate)[low]_subj.19,0.999992501838195
v_AttentionW_E:C(OVcate)[low]_subj.20,1.0001004489474228
v_AttentionW_E:C(OVcate)[low]_subj.21,1.001339796081787
v_AttentionW_E:C(OVcate)[low]_subj.22,0.9997936500550637
v_AttentionW_E:C(OVcate)[low]_subj.23,0.9999500450237495
v_AttentionW_E:C(OVcate)[low]_subj.24,1.0019735103028897
v_AttentionW_E:C(OVcate)[low]_subj.25,1.0011096989784407
v_AttentionW_E:C(OVcate)[low]_subj.26,1.0020088816185773
v_AttentionW_E:C(OVcate)[medium],1.0013047917577589
v_AttentionW_E:C(OVcate)[medium]_std,1.0014125649621113
v_AttentionW_E:C(OVcate)[medium]_subj.2,1.0001308481063833
v_AttentionW_E:C(OVcate)[medium]_subj.3,1.005537294490951
v_AttentionW_E:C(OVcate)[medium]_subj.7,1.0004018032741258
v_AttentionW_E:C(OVcate)[medium]_subj.8,1.0006217753460969
v_AttentionW_E:C(OVcate)[medium]_subj.9,1.0002650933253856
v_AttentionW_E:C(OVcate)[medium]_subj.10,1.0010302179296575
v_AttentionW_E:C(OVcate)[medium]_subj.11,1.0003312721560114
v_AttentionW_E:C(OVcate)[medium]_subj.12,1.0007637246916465
v_AttentionW_E:C(OVcate)[medium]_subj.13,0.9998593202540791
v_AttentionW_E:C(OVcate)[medium]_subj.15,1.0009100728920137
v_AttentionW_E:C(OVcate)[medium]_subj.16,0.9996562343099463
v_AttentionW_E:C(OVcate)[medium]_subj.17,0.9997805189806681
v_AttentionW_E:C(OVcate)[medium]_subj.18,1.0007668366530604
v_AttentionW_E:C(OVcate)[medium]_subj.19,1.0007878198928508
v_AttentionW_E:C(OVcate)[medium]_subj.20,1.0031115211859398
v_AttentionW_E:C(OVcate)[medium]_subj.21,0.9998163464830634
v_AttentionW_E:C(OVcate)[medium]_subj.22,1.0005267918443148
v_AttentionW_E:C(OVcate)[medium]_subj.23,1.0022822227525465
v_AttentionW_E:C(OVcate)[medium]_subj.24,1.0052025031133371
v_AttentionW_E:C(OVcate)[medium]_subj.25,1.001457873046158
v_AttentionW_E:C(OVcate)[medium]_subj.26,1.0034271800305037
v_AttentionW_S:C(OVcate)[high],1.0015079525175778
v_AttentionW_S:C(OVcate)[high]_std,1.0035017146323422
v_AttentionW_S:C(OVcate)[high]_subj.2,1.0036304820474182
v_AttentionW_S:C(OVcate)[high]_subj.3,1.0082939653869654
v_AttentionW_S:C(OVcate)[high]_subj.7,1.002051667801153
v_AttentionW_S:C(OVcate)[high]_subj.8,1.0052293823234635
v_AttentionW_S:C(OVcate)[high]_subj.9,1.000979011803798
v_AttentionW_S:C(OVcate)[high]_subj.10,1.0041916989787685
v_AttentionW_S:C(OVcate)[high]_subj.11,1.0000261087640419
v_AttentionW_S:C(OVcate)[high]_subj.12,1.0006567453725694
v_AttentionW_S:C(OVcate)[high]_subj.13,0.9999499231594354
v_AttentionW_S:C(OVcate)[high]_subj.15,1.0023856943167282
v_AttentionW_S:C(OVcate)[high]_subj.16,0.9998760298286985
v_AttentionW_S:C(OVcate)[high]_subj.17,0.9997417463292076
v_AttentionW_S:C(OVcate)[high]_subj.18,1.0036006134395214
v_AttentionW_S:C(OVcate)[high]_subj.19,1.0005173420909867
v_AttentionW_S:C(OVcate)[high]_subj.20,1.000487581830833
v_AttentionW_S:C(OVcate)[high]_subj.21,1.000060311887305
v_AttentionW_S:C(OVcate)[high]_subj.22,1.0060862111261863
v_AttentionW_S:C(OVcate)[high]_subj.23,1.0004893533195907
v_AttentionW_S:C(OVcate)[high]_subj.24,1.0014927245400618
v_AttentionW_S:C(OVcate)[high]_subj.25,0.999644530478689
v_AttentionW_S:C(OVcate)[high]_subj.26,1.0014699738779294
v_AttentionW_S:C(OVcate)[low],1.0003125582443133
v_AttentionW_S:C(OVcate)[low]_std,1.001257157494513
v_AttentionW_S:C(OVcate)[low]_subj.2,0.9999290581086758
v_AttentionW_S:C(OVcate)[low]_subj.3,1.0012881206367454
v_AttentionW_S:C(OVcate)[low]_subj.7,0.9997453081723195
v_AttentionW_S:C(OVcate)[low]_subj.8,0.9996450357450619
v_AttentionW_S:C(OVcate)[low]_subj.9,1.0001541411286397
v_AttentionW_S:C(OVcate)[low]_subj.10,0.9996451585837843
v_AttentionW_S:C(OVcate)[low]_subj.11,1.0004460132109276
v_AttentionW_S:C(OVcate)[low]_subj.12,1.001335381006334
v_AttentionW_S:C(OVcate)[low]_subj.13,1.000146987225015
v_AttentionW_S:C(OVcate)[low]_subj.15,1.0022134297348286
v_AttentionW_S:C(OVcate)[low]_subj.16,0.9995233165830214
v_AttentionW_S:C(OVcate)[low]_subj.17,1.0004041765921947
v_AttentionW_S:C(OVcate)[low]_subj.18,0.9998717650247464
v_AttentionW_S:C(OVcate)[low]_subj.19,1.0005803618902376
v_AttentionW_S:C(OVcate)[low]_subj.20,0.9997658157299484
v_AttentionW_S:C(OVcate)[low]_subj.21,1.0017434545055743
v_AttentionW_S:C(OVcate)[low]_subj.22,1.0002956473716818
v_AttentionW_S:C(OVcate)[low]_subj.23,1.0009393273791607
v_AttentionW_S:C(OVcate)[low]_subj.24,1.0030032815342866
v_AttentionW_S:C(OVcate)[low]_subj.25,0.9995075338772963
v_AttentionW_S:C(OVcate)[low]_subj.26,1.0014809106817648
v_AttentionW_S:C(OVcate)[medium],1.000668719114628
v_AttentionW_S:C(OVcate)[medium]_std,1.0031696812173374
v_AttentionW_S:C(OVcate)[medium]_subj.2,1.0013627352087058
v_AttentionW_S:C(OVcate)[medium]_subj.3,0.9996224598299682
v_AttentionW_S:C(OVcate)[medium]_subj.7,1.0005926194255685
v_AttentionW_S:C(OVcate)[medium]_subj.8,1.0035263083349928
v_AttentionW_S:C(OVcate)[medium]_subj.9,1.000617318833292
v_AttentionW_S:C(OVcate)[medium]_subj.10,0.9995710781199301
v_AttentionW_S:C(OVcate)[medium]_subj.11,1.0004853105218852
v_AttentionW_S:C(OVcate)[medium]_subj.12,0.9996024257256017
v_AttentionW_S:C(OVcate)[medium]_subj.13,1.0016355946944684
v_AttentionW_S:C(OVcate)[medium]_subj.15,0.9996706794149067
v_AttentionW_S:C(OVcate)[medium]_subj.16,0.9996692388591534
v_AttentionW_S:C(OVcate)[medium]_subj.17,0.999888266625101
v_AttentionW_S:C(OVcate)[medium]_subj.18,1.0041780199783341
v_AttentionW_S:C(OVcate)[medium]_subj.19,1.0044604669069352
v_AttentionW_S:C(OVcate)[medium]_subj.20,1.0008097094656092
v_AttentionW_S:C(OVcate)[medium]_subj.21,0.9997142802195869
v_AttentionW_S:C(OVcate)[medium]_subj.22,1.001161749081475
v_AttentionW_S:C(OVcate)[medium]_subj.23,1.0001212368433283
v_AttentionW_S:C(OVcate)[medium]_subj.24,1.0003784659076391
v_AttentionW_S:C(OVcate)[medium]_subj.25,1.0011621744395498
v_AttentionW_S:C(OVcate)[medium]_subj.26,1.0033845852387115
v_InattentionW_E,1.0003031862173828
v_InattentionW_E_std,1.0033969185034963
v_InattentionW_E_subj.2,1.0043937820120368
v_InattentionW_E_subj.3,1.0085367905939806
v_InattentionW_E_subj.7,1.00153228196079
v_InattentionW_E_subj.8,1.0018510298155812
v_InattentionW_E_subj.9,1.0006180428015041
v_InattentionW_E_subj.10,0.9997843360854392
v_InattentionW_E_subj.11,1.0007118243969233
v_InattentionW_E_subj.12,1.0014222566846747
v_InattentionW_E_subj.13,1.0008812981542854
v_InattentionW_E_subj.15,0.9995337423665582
v_InattentionW_E_subj.16,1.002116407244709
v_InattentionW_E_subj.17,0.9997457647421586
v_InattentionW_E_subj.18,1.0034849697302783
v_InattentionW_E_subj.19,1.0007162150008542
v_InattentionW_E_subj.20,1.0009217362502383
v_InattentionW_E_subj.21,1.0014973945151109
v_InattentionW_E_subj.22,1.0009489088610537
v_InattentionW_E_subj.23,1.0018618682857918
v_InattentionW_E_subj.24,1.0012029957707103
v_InattentionW_E_subj.25,1.0002739526199325
v_InattentionW_E_subj.26,1.001773394939363
v_InattentionW_S,1.0011466704328238
v_InattentionW_S_std,1.0009439229737516
v_InattentionW_S_subj.2,1.0034216833667347
