rep,parameter,true,recovered
0,a(high),1.8152449064257496,1.8107161510950498
0,a(low),1.8713790530023318,1.8088053476660242
0,a(medium),1.8210887949966954,1.7910752301965482
0,t,0.4254278896931567,0.435912620209891
0,z,0.4561579564580068,0.4231393119949057
0,v_ES_AttentionW,0.030782311654422665,0.030040837192264132
0,v_ES_InattentionW_E,-0.03398061928470286,-0.033820705995546006
0,v_ES_InattentionW_S,0.030792795465201746,0.029526418486658927
1,a(high),1.7851134419243755,1.7624297452001914
1,a(low),1.7321083460779947,1.7033893456378633
1,a(medium),1.9112496994347328,1.941810797938386
1,t,0.41190540059716596,0.454325145134368
1,z,0.45765464437133474,0.44562441339526226
1,v_ES_AttentionW,0.029434771590164915,0.026771479655829326
1,v_ES_InattentionW_E,-0.033158760695128665,-0.037868988993560726
1,v_ES_InattentionW_S,0.03061356938216737,0.02919340167683588
