rep,parameter,true,recovered
0,a(high),1.8152449064257496,1.8231299923074091
0,a(low),1.871379053002332,1.883023870723236
0,a(medium),1.8210887949966956,1.8308755929993248
0,t,0.4254278896931567,0.4282356314055936
0,z,0.4561579564580068,0.4211616450734454
0,v_ES_AttentionW,0.0307823116544226,0.0310272024451997
0,v_ES_InattentionW_E,-0.0339806192847028,-0.0354271692010432
0,v_ES_InattentionW_S,0.0307927954652017,0.0298386785861563
1,a(high),1.7851134419243757,1.742653169133164
1,a(low),1.732108346077995,1.6813316099768714
1,a(medium),1.9112496994347328,1.8823232255540292
1,t,0.4119054005971659,0.4479444313456209
1,z,0.4576546443713347,0.458355124105786
1,v_ES_AttentionW,0.0294347715901649,0.0268599855345857
1,v_ES_InattentionW_E,-0.0331587606951286,-0.039274909204383
1,v_ES_InattentionW_S,0.0306135693821673,0.0273392435899495
2,a(high),1.7281999152719394,1.70772543440755
2,a(low),1.7438269782113751,1.7015543508523732
2,a(medium),1.8323360058994167,1.7959305965685013
2,t,0.4240573007012828,0.5068659048888864
2,z,0.4589661819024251,0.4444380523829475
2,v_ES_AttentionW,0.0291813631770313,0.027093428853592
2,v_ES_InattentionW_E,-0.0323764094624868,-0.0304019436451683
2,v_ES_InattentionW_S,0.0270684254527628,0.0252911197442397
3,a(high),1.711656056286036,1.6674939446465344
3,a(low),1.826389184797271,1.7718805450174362
3,a(medium),1.716197678764778,1.6509554934807222
3,t,0.3816869937391643,0.3328598055056099
3,z,0.4628958782994735,0.4016542885364409
3,v_ES_AttentionW,0.0271488393800127,0.0265938930971035
3,v_ES_InattentionW_E,-0.0314298903829017,-0.032592026279441
3,v_ES_InattentionW_S,0.0323093043829983,0.0374183398622408
4,a(high),1.8631919354584825,1.823331164047645
4,a(low),1.8867132637252009,1.8157765396150105
4,a(medium),1.8800798446699876,1.8453776679156515
4,t,0.4696113932103578,0.4538566132012581
4,z,0.4815157408056612,0.5330215260321856
4,v_ES_AttentionW,0.0300207998520744,0.0240408705124542
4,v_ES_InattentionW_E,-0.0267920663795677,-0.0237366844030938
4,v_ES_InattentionW_S,0.0254136884984636,0.0236546992305968
5,a(high),1.8253968470592488,1.8090112273972816
5,a(low),1.9435934313804988,1.9091683825365675
5,a(medium),1.7288024860402798,1.6976075674041486
5,t,0.4141336350122782,0.427723393237346
5,z,0.4548751448547344,0.4399018995814135
5,v_ES_AttentionW,0.0304106608734816,0.0305607736509805
5,v_ES_InattentionW_E,-0.0354285100596552,-0.0364439273701956
5,v_ES_InattentionW_S,0.0302301732846107,0.0311478338888094
6,a(high),1.7167939727808164,1.6953389421746088
6,a(low),1.8868689580750904,1.842489626157164
6,a(medium),1.827756304855272,1.7892495739459466
6,t,0.4194967209348395,0.4257374693309615
6,z,0.4405964190041637,0.5021117325524094
6,v_ES_AttentionW,0.0328578570619402,0.0345672351281891
6,v_ES_InattentionW_E,-0.0314156411407392,-0.0321373247093032
6,v_ES_InattentionW_S,0.0239330428928366,0.0350944639591047
7,a(high),1.526831469251725,1.5046611532590204
7,a(low),2.018139307864508,1.9728647548937244
7,a(medium),1.951714543288252,1.9208534599260836
7,t,0.4013128078358514,0.4182183339045879
7,z,0.4471402938687317,0.4930951250745101
7,v_ES_AttentionW,0.0318596188568618,0.031716261696399
7,v_ES_InattentionW_E,-0.037426012926355,-0.0359899312871748
7,v_ES_InattentionW_S,0.0252797533533394,0.0355095767019015
8,a(high),1.8723699827454847,1.8761958779950836
8,a(low),1.888516112146496,1.8477074815061132
8,a(medium),1.8329158470994025,1.7798038402788912
8,t,0.4365261193649515,0.3988521159502831
8,z,0.4449712059008691,0.4411747488332996
8,v_ES_AttentionW,0.0277600321517127,0.0289821605057376
8,v_ES_InattentionW_E,-0.0286870194578423,-0.025570814306277
8,v_ES_InattentionW_S,0.0337774365303302,0.0351092215710753
9,a(high),1.638438213680062,1.5458798373347626
9,a(low),1.9967780141529656,1.9563386127712936
9,a(medium),1.876409421859077,1.8563496379699524
9,t,0.433030193238318,0.4260172854725925
9,z,0.4715468754807819,0.4389776688842285
9,v_ES_AttentionW,0.0268613186574465,0.0239252939288281
9,v_ES_InattentionW_E,-0.0337665215150109,-0.0329054482101711
9,v_ES_InattentionW_S,0.031296947042156,0.0365755820583317
