rep,subj,parameter,true
0,1,a(high),1.9785886967558408
0,1,a(low),1.313894891191398
0,1,a(medium),2.2233686503942445
0,1,t,0.5021197470138822
0,1,z,0.0967650336353284
0,1,v_ES_AttentionW,0.017965199220754513
0,1,v_ES_InattentionW_E,-0.0328804500442012
0,1,v_ES_InattentionW_S,0.024273326529490845
0,3,a(high),1.8062386349332062
0,3,a(low),1.4141042964963013
0,3,a(medium),2.2924906558259672
0,3,t,0.4888475641691416
0,3,z,0.4683212252347834
0,3,v_ES_AttentionW,0.04187753870525098
0,3,v_ES_InattentionW_E,-0.029957326293989832
0,3,v_ES_InattentionW_S,0.013078133828570142
0,4,a(high),2.012914005931986
0,4,a(low),1.3573694063254567
0,4,a(medium),2.291982654795356
0,4,t,0.4213570259075622
0,4,z,0.4221051492401726
0,4,v_ES_AttentionW,0.024080047885073907
0,4,v_ES_InattentionW_E,-0.023459670173717202
0,4,v_ES_InattentionW_S,0.02760710769767768
0,5,a(high),1.5856394966064542
0,5,a(low),1.6826176324561195
0,5,a(medium),2.106433482816228
0,5,t,0.45522550335492484
0,5,z,0.5321858930571747
0,5,v_ES_AttentionW,0.03502280323429942
0,5,v_ES_InattentionW_E,-0.015550023353393855
0,5,v_ES_InattentionW_S,0.022414385540433405
0,7,a(high),1.5406568557559117
0,7,a(low),1.43515564863527
0,7,a(medium),2.151284968213859
0,7,t,0.5174821422964301
0,7,z,0.435168119835401
0,7,v_ES_AttentionW,0.02251280658975587
0,7,v_ES_InattentionW_E,-0.04107594165855347
0,7,v_ES_InattentionW_S,0.044205028898364626
0,8,a(high),2.2136667920675412
0,8,a(low),2.1625372545394335
0,8,a(medium),1.4643418801942478
0,8,t,0.44435788223246653
0,8,z,0.477652214605114
0,8,v_ES_AttentionW,0.03293482313034872
0,8,v_ES_InattentionW_E,-0.026481275469805585
0,8,v_ES_InattentionW_S,0.03540230812950481
0,10,a(high),2.17917696690638
0,10,a(low),1.9076048574967568
0,10,a(medium),1.9760714381686426
0,10,t,0.4769019304481853
0,10,z,0.18774071203744985
0,10,v_ES_AttentionW,0.027635846900318527
0,10,v_ES_InattentionW_E,-0.03802855337287136
0,10,v_ES_InattentionW_S,0.017622070249254038
0,11,a(high),1.6677547223128681
0,11,a(low),2.672743322753317
0,11,a(medium),1.3569594579177184
0,11,t,0.5043794643407749
0,11,z,0.1461627859617527
0,11,v_ES_AttentionW,0.027486100142061768
0,11,v_ES_InattentionW_E,-0.032579998576462536
0,11,v_ES_InattentionW_S,0.042878005905687175
0,12,a(high),2.1964983806993144
0,12,a(low),2.2966533584330877
0,12,a(medium),1.634154491445021
0,12,t,0.3877286042563594
0,12,z,0.6142024968484472
0,12,v_ES_AttentionW,0.02889933850968104
0,12,v_ES_InattentionW_E,-0.04495892362897606
0,12,v_ES_InattentionW_S,0.007429621225512769
0,13,a(high),1.3223719058568144
0,13,a(low),2.1378823957178597
0,13,a(medium),1.8974362041706998
0,13,t,0.48172875164701956
0,13,z,0.37745533835886436
0,13,v_ES_AttentionW,0.032342788558736374
0,13,v_ES_InattentionW_E,-0.028596912009503112
0,13,v_ES_InattentionW_S,0.024415491443216548
0,15,a(high),2.060099571913106
0,15,a(low),1.5165532184322006
0,15,a(medium),1.6264735425807508
0,15,t,0.39430170816599736
0,15,z,0.23587679087225674
0,15,v_ES_AttentionW,0.035575491861482275
0,15,v_ES_InattentionW_E,-0.038020203041606165
0,15,v_ES_InattentionW_S,0.031050366775633408
0,16,a(high),2.0729494680391083
0,16,a(low),2.110742382593388
0,16,a(medium),2.1777689187902323
0,16,t,0.4173975706789171
0,16,z,0.3781837515455774
0,16,v_ES_AttentionW,0.02999766002474054
0,16,v_ES_InattentionW_E,-0.048501485901892634
0,16,v_ES_InattentionW_S,0.0009599866062606592
0,17,a(high),1.1062109122557255
0,17,a(low),1.3368042374181193
0,17,a(medium),2.035388031265015
0,17,t,0.3515968504138825
0,17,z,0.3864980413582289
0,17,v_ES_AttentionW,0.043570375882105196
0,17,v_ES_InattentionW_E,-0.03704655659990258
0,17,v_ES_InattentionW_S,0.04599697717454104
0,19,a(high),1.3147785371139333
0,19,a(low),1.7612541154527224
0,19,a(medium),1.3118288497670596
0,19,t,0.3977837777773554
0,19,z,0.6109479875905909
0,19,v_ES_AttentionW,0.013780615685198342
0,19,v_ES_InattentionW_E,-0.030242055277278655
0,19,v_ES_InattentionW_S,0.03569381105210252
0,21,a(high),1.496750433237104
0,21,a(low),1.0962187923344224
0,21,a(medium),1.8597538648842185
0,21,t,0.3822540616851376
0,21,z,0.4990183744332312
0,21,v_ES_AttentionW,0.030997398287728482
0,21,v_ES_InattentionW_E,-0.020196026756391032
0,21,v_ES_InattentionW_S,0.025858382404855353
0,22,a(high),1.2665984046512833
0,22,a(low),1.9674798746274202
0,22,a(medium),1.9390181616372495
0,22,t,0.5362534583923401
0,22,z,0.6099906875623663
0,22,v_ES_AttentionW,0.03429492759203865
0,22,v_ES_InattentionW_E,-0.02138772384185674
0,22,v_ES_InattentionW_S,0.006285964341838944
0,23,a(high),1.4723056779681774
0,23,a(low),1.374687412284907
0,23,a(medium),1.6121309945130358
0,23,t,0.3131755207026395
0,23,z,0.5731567458887191
0,23,v_ES_AttentionW,0.028595014681142075
0,23,v_ES_InattentionW_E,-0.04663808753306759
0,23,v_ES_InattentionW_S,0.009856221986519437
0,24,a(high),1.9833042098450229
0,24,a(low),2.3206573490746996
0,24,a(medium),2.891437698251358
0,24,t,0.6630186908372458
0,24,z,0.5324947741312502
0,24,v_ES_AttentionW,0.021042470660910535
0,24,v_ES_InattentionW_E,-0.052328588152707925
0,24,v_ES_InattentionW_S,0.03631177552905144
0,25,a(high),1.3794672994399586
0,25,a(low),1.6487265214358435
0,25,a(medium),1.4929739046599937
0,25,t,0.41394806870377054
0,25,z,0.6525182030808765
0,25,v_ES_AttentionW,0.03232811170417443
