rep,parameter,true,recovered
0,a,1.828839635416102,1.7675903870086132
0,t,0.4309546119000708,0.4233536514603256
0,z,0.4933717209942538,0.5038702502203741
0,v_ES_AttentionW,0.03880653516237397,0.04181752239162598
0,v_ES_InattentionW_E,-0.04503875548957183,-0.04860554342676267
0,v_ES_InattentionW_S,0.04080940785576618,0.04198548081749304
1,a,1.8020783935786793,1.7863236697875193
1,t,0.39836813832009693,0.38200698435712527
1,z,0.47530226283783955,0.4963610960023854
1,v_ES_AttentionW,0.042589559191655975,0.04441213081455967
1,v_ES_InattentionW_E,-0.04389116466760539,-0.05328678339208091
1,v_ES_InattentionW_S,0.03955901958863721,0.03877772505077234
2,a,1.7018454676633616,1.7532662513205226
2,t,0.43293529225403915,0.45372881032587625
2,z,0.47429973510959644,0.445359726615989
2,v_ES_AttentionW,0.04466412545380558,0.04143348710194767
2,v_ES_InattentionW_E,-0.04186346379514282,-0.039886052601721345
2,v_ES_InattentionW_S,0.04160729977071338,0.044131033748896424
3,a,2.009921568244991,1.9589569955339994
3,t,0.42945584111224905,0.42975857854232447
3,z,0.489375431517576,0.401606039468038
3,v_ES_AttentionW,0.03873338589736022,0.04284549621078883
3,v_ES_InattentionW_E,-0.0470974487921448,-0.04991140488325367
3,v_ES_InattentionW_S,0.04755390786708819,0.048068871900844024
4,a,1.7514873095433754,1.753916625103339
4,t,0.4475528846494985,0.4484147312900613
4,z,0.49358747918269785,0.5006291668338234
4,v_ES_AttentionW,0.039618206349286485,0.04087544484857274
4,v_ES_InattentionW_E,-0.04162750609922671,-0.04145328832206493
4,v_ES_InattentionW_S,0.04299117803492584,0.03973665557464042
5,a,1.817243570806286,1.894617364005341
5,t,0.414561057627735,0.43659632709569174
5,z,0.48531918371263444,0.4563433320750529
5,v_ES_AttentionW,0.03818319375670086,0.03356395297212967
5,v_ES_InattentionW_E,-0.042027920356879946,-0.042218217922342594
5,v_ES_InattentionW_S,0.043107575337288394,0.046137499547387884
6,a,1.9474764175825408,1.8857661876607916
6,t,0.3878624536006752,0.3901245328180511
6,z,0.48175374754423017,0.5015269209356017
6,v_ES_AttentionW,0.040978427319664786,0.04753241442592682
6,v_ES_InattentionW_E,-0.04691245986302165,-0.044998639176944584
6,v_ES_InattentionW_S,0.044136000003972074,0.046681473817304586
7,a,1.8398690565631546,1.8743797444065957
7,t,0.4251439353077111,0.46070823614723233
7,z,0.4758550783719627,0.5321329676161412
7,v_ES_AttentionW,0.04045810787458255,0.04129380448350855
7,v_ES_InattentionW_E,-0.043458016235499594,-0.04586546455859177
7,v_ES_InattentionW_S,0.03750543392538992,0.04201828576838908
8,a,1.861745602657762,1.724363144869093
8,t,0.4203128324658207,0.6850922652228341
8,z,0.48707267400840487,0.4891822188096252
8,v_ES_AttentionW,0.0405655698394893,0.04709187556902563
8,v_ES_InattentionW_E,-0.04190427411451034,-0.04951661246695215
8,v_ES_InattentionW_S,0.03942684467493647,0.03735756598884458
9,a,2.007006229396257,1.8210996210083117
9,t,0.3947013944696257,0.4274666466745887
9,z,0.48238379820985317,0.49065692852161746
9,v_ES_AttentionW,0.039051512474137885,0.04036751691707
9,v_ES_InattentionW_E,-0.04595637401822939,-0.04648919378967679
9,v_ES_InattentionW_S,0.03873867184256385,0.041086706737701255
