,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t,0.4359128923267726,0.013472087045543375,0.41010594559806285,0.42716484656808396,0.43629743447955033,0.4441899144820508,0.46329066671971536,0.00033453622160162927
t_std,0.06088548424152525,0.011692019147236343,0.0421362606684527,0.052758069331975105,0.05964592535500628,0.06745338794264667,0.08828788403613085,0.0004034084925809289
t_subj.2,0.40428300431283665,0.013999795393907348,0.37496797689601485,0.3947237110731307,0.40615643167953985,0.41491706076097074,0.42708450248434726,0.0006057407122222538
t_subj.3,0.3999778677197427,0.010905608242393783,0.3769702102402029,0.3927321714432972,0.4001827469973049,0.40768797346013125,0.4205270932263661,0.0003678472963651176
t_subj.7,0.40576242601995177,0.017336241671268158,0.36797276896518955,0.39479674299941925,0.40631333309853135,0.41846757280677516,0.4369316683778396,0.0006662886081242711
t_subj.8,0.33924196290960107,0.0214986614795434,0.30413443736634377,0.324207104930047,0.3350474702200911,0.3526051512944416,0.3852249464674251,0.0010446112171021023
t_subj.9,0.4372476423332516,0.016589731946020207,0.40420913429438077,0.4264099255418708,0.43719156430449485,0.4481971381165408,0.470576281081214,0.0006189254884556001
t_subj.10,0.5902550337991882,0.014824699721138914,0.5659447439965628,0.5802961548889815,0.5882944165464493,0.5976326201967578,0.6274090275656067,0.0005061936238349726
t_subj.11,0.42951071255301326,0.00983415506982889,0.409146871147017,0.42311761657520003,0.42997230298655403,0.4365313196453901,0.44737979318208876,0.00037864899708144154
t_subj.12,0.4504190674293427,0.01197808396460221,0.4239214155020426,0.4432098883185566,0.451182600144942,0.4584542854743718,0.47192204078686945,0.0004265767331557738
t_subj.13,0.40296365269530465,0.011579717636332925,0.36695782064971555,0.3981370079629725,0.40482663351124154,0.4104828563541747,0.4194825724493256,0.0005392980332135353
t_subj.15,0.49632812596980364,0.012353735025446318,0.46894379899510147,0.4883701217420983,0.4973001793283558,0.5048011255748084,0.5181314890929926,0.000397779240608233
t_subj.16,0.4102678133339244,0.004771356279906679,0.4003123522173017,0.4072864310821882,0.41052270725837575,0.41345055610021425,0.41877148305424483,0.00015176564687077382
