Model,Gelman-Rubin
a(ET),0.9997036045548106
a(LT),1.0016931023151496
a_std,1.0012799724864152
a_subj(ET).2,0.9998044013109888
a_subj(LT).2,1.0000970625873022
a_subj(ET).3,1.0011022484010326
a_subj(LT).3,0.999879611524135
a_subj(ET).7,1.0058533992074157
a_subj(LT).7,1.000480145382054
a_subj(ET).8,1.0002568503245748
a_subj(LT).8,1.0006712266137698
a_subj(ET).9,1.0021840134298923
a_subj(LT).9,1.000005620183669
a_subj(ET).10,0.9997664926843647
a_subj(LT).10,0.9995798116116037
a_subj(ET).11,1.001107071421424
a_subj(LT).11,0.9997009274741097
a_subj(ET).12,1.0004913577643482
a_subj(LT).12,1.0026920120931726
a_subj(ET).13,1.0028922736001196
a_subj(LT).13,1.00117550825992
a_subj(ET).15,1.0110283636769568
a_subj(LT).15,0.9997688082326711
a_subj(ET).16,1.0002344139245005
a_subj(LT).16,0.9999461336475605
a_subj(ET).17,0.9999325970060647
a_subj(LT).17,1.0003309030463903
a_subj(ET).18,1.0026386438811388
a_subj(LT).18,1.0006749307700655
a_subj(ET).19,1.0021577113617726
a_subj(LT).19,1.0020913040590032
a_subj(ET).20,1.010508383963451
a_subj(LT).20,1.0000598897278135
a_subj(ET).21,1.0035589132623823
a_subj(LT).21,0.9999265347153734
a_subj(ET).22,1.0021261071165195
a_subj(LT).22,0.9996223914990474
a_subj(ET).23,1.0009191723470046
a_subj(LT).23,0.9999899690834706
a_subj(ET).24,1.0019928105769245
a_subj(LT).24,0.9999392692137679
a_subj(ET).25,0.9999430714889335
a_subj(LT).25,1.0007718227907332
a_subj(ET).26,1.0032051619347744
a_subj(LT).26,1.0012465812624904
t,1.0001542152249336
t_std,0.9999397142389628
t_subj.2,0.9997439227077918
t_subj.3,1.001389308392528
t_subj.7,1.0036153376211996
t_subj.8,1.0034201086687782
t_subj.9,1.0015746053182535
t_subj.10,0.9997950370999504
t_subj.11,1.0016823127769674
t_subj.12,1.0003113486339659
t_subj.13,1.002570829120258
t_subj.15,1.01163125616066
t_subj.16,1.0002938742963128
t_subj.17,0.9998298309716522
t_subj.18,1.004318371253764
t_subj.19,1.0005077326800975
t_subj.20,1.0093785918213551
t_subj.21,1.0021434439513677
t_subj.22,1.0010239811767652
t_subj.23,1.001053575182919
t_subj.24,1.0014573659997765
t_subj.25,1.0005165538428735
t_subj.26,1.001545160593129
v_Intercept,1.000004181108796
v_Intercept_std,1.0006880519470516
v_Intercept_subj.2,0.9995633997689807
v_Intercept_subj.3,1.0025510669651194
v_Intercept_subj.7,0.999812622685218
v_Intercept_subj.8,1.0018825424239788
v_Intercept_subj.9,1.0006731969642368
v_Intercept_subj.10,1.0009703954822358
v_Intercept_subj.11,0.9997742416791809
v_Intercept_subj.12,1.0006909296297601
v_Intercept_subj.13,1.0000626049213046
v_Intercept_subj.15,0.9995875930111603
v_Intercept_subj.16,1.0002640572481691
v_Intercept_subj.17,1.0001649996662392
v_Intercept_subj.18,0.9997915509583708
v_Intercept_subj.19,0.9996141617887401
v_Intercept_subj.20,1.0001944011252397
v_Intercept_subj.21,1.0012294603500695
v_Intercept_subj.22,0.9996196709373563
v_Intercept_subj.23,1.0008897041809717
v_Intercept_subj.24,0.9998453070445058
v_Intercept_subj.25,1.0007834498458112
v_Intercept_subj.26,0.9998439006939149
v_ES_AttentionW_early,1.000305437599514
v_ES_AttentionW_early_std,1.0008008178772165
v_ES_AttentionW_early_subj.2,1.000918363892855
v_ES_AttentionW_early_subj.3,1.0008697486479932
v_ES_AttentionW_early_subj.7,1.0016623785541765
v_ES_AttentionW_early_subj.8,1.0022359746603113
v_ES_AttentionW_early_subj.9,1.0018681520920378
v_ES_AttentionW_early_subj.10,1.0038298627939757
v_ES_AttentionW_early_subj.11,1.0003702696466992
v_ES_AttentionW_early_subj.12,0.9999038557152227
v_ES_AttentionW_early_subj.13,1.0041394652292555
v_ES_AttentionW_early_subj.15,1.002310859454884
v_ES_AttentionW_early_subj.16,1.0013579300532023
v_ES_AttentionW_early_subj.17,1.001235896964916
v_ES_AttentionW_early_subj.18,1.0003216505055803
v_ES_AttentionW_early_subj.19,0.9997662581648241
v_ES_AttentionW_early_subj.20,1.0005751387200947
v_ES_AttentionW_early_subj.21,0.9996592977195091
v_ES_AttentionW_early_subj.22,1.005125538075348
v_ES_AttentionW_early_subj.23,0.9998005846477688
v_ES_AttentionW_early_subj.24,1.0022818197620886
