rep,subj,parameter,true
0,2,a,1.9794024387100402
0,2,t,0.3721412873270905
0,2,z,0.6319736274290009
0,2,v_ES_AttentionW,0.050898828797929424
0,2,v_ES_InattentionW_E,-0.07722831870215109
0,2,v_ES_InattentionW_S,0.031265071007602216
0,3,a,1.8920064572122597
0,3,t,0.41307041721315435
0,3,z,0.4902686911457872
0,3,v_ES_AttentionW,0.027839445416731473
0,3,v_ES_InattentionW_E,-0.03052982358230438
0,3,v_ES_InattentionW_S,0.046510241105251635
0,7,a,1.8614658568812161
0,7,t,0.4947025120647276
0,7,z,0.5797166911592418
0,7,v_ES_AttentionW,0.027759111631676863
0,7,v_ES_InattentionW_E,-0.03895484334747371
0,7,v_ES_InattentionW_S,0.03378126888419875
0,8,a,2.262887966496907
0,8,t,0.42813119489800633
0,8,z,0.45922922624098483
0,8,v_ES_AttentionW,0.030052219959428764
0,8,v_ES_InattentionW_E,-0.024868400833697287
0,8,v_ES_InattentionW_S,0.03967678257479337
0,9,a,1.6171999147754446
0,9,t,0.41104070679937976
0,9,z,0.5916846670495086
0,9,v_ES_AttentionW,0.04350483699812263
0,9,v_ES_InattentionW_E,-0.03822919994279116
0,9,v_ES_InattentionW_S,0.043967114417958184
0,10,a,2.8870424336138765
0,10,t,0.40797097385547737
0,10,z,0.39876487753342577
0,10,v_ES_AttentionW,0.02834433239089828
0,10,v_ES_InattentionW_E,-0.03487588980885447
0,10,v_ES_InattentionW_S,0.04908422081142073
0,11,a,1.7725374134777672
0,11,t,0.38344196697099314
0,11,z,0.34109710413307237
0,11,v_ES_AttentionW,0.04717082832631048
0,11,v_ES_InattentionW_E,-0.03277602067776453
0,11,v_ES_InattentionW_S,0.04479046213430731
0,12,a,1.5000067152874863
0,12,t,0.44408383105340465
0,12,z,0.5149225902461925
0,12,v_ES_AttentionW,0.04161808728665638
0,12,v_ES_InattentionW_E,-0.030661305048824854
0,12,v_ES_InattentionW_S,0.042448253517220196
0,13,a,2.1642954928060383
0,13,t,0.43477635275585946
0,13,z,0.5467695969249283
0,13,v_ES_AttentionW,0.04692264079814326
0,13,v_ES_InattentionW_E,-0.06907994636434284
0,13,v_ES_InattentionW_S,0.03846637469213724
0,15,a,1.5964252742644154
0,15,t,0.3948247037353648
0,15,z,0.4425553044519559
0,15,v_ES_AttentionW,0.05802612631685401
0,15,v_ES_InattentionW_E,-0.05932385172571699
0,15,v_ES_InattentionW_S,0.04790641309222178
0,16,a,0.9973221156325064
0,16,t,0.4120161475091246
0,16,z,0.5234308177452569
0,16,v_ES_AttentionW,0.04634325479790813
0,16,v_ES_InattentionW_E,-0.03330443461117446
0,16,v_ES_InattentionW_S,0.046624253820093164
0,17,a,1.6565321805831825
0,17,t,0.4048076295705233
0,17,z,0.6518325156225865
0,17,v_ES_AttentionW,0.03634704669772483
0,17,v_ES_InattentionW_E,-0.06608593381998513
0,17,v_ES_InattentionW_S,0.0325029686443018
0,18,a,1.3745319419091087
0,18,t,0.4590701148481675
0,18,z,0.5196765342253644
0,18,v_ES_AttentionW,0.047683703853619086
0,18,v_ES_InattentionW_E,-0.052087872874523204
0,18,v_ES_InattentionW_S,0.04197142600108783
0,19,a,2.1379481484846465
0,19,t,0.413460403731963
0,19,z,0.5777341939857279
0,19,v_ES_AttentionW,0.030296538237250013
0,19,v_ES_InattentionW_E,-0.05102867551333103
0,19,v_ES_InattentionW_S,0.038011456399128805
0,20,a,1.2379670480474683
0,20,t,0.45849394677902977
0,20,z,0.40667713032588426
0,20,v_ES_AttentionW,0.038967164781729
0,20,v_ES_InattentionW_E,-0.03710705591998825
0,20,v_ES_InattentionW_S,0.04408226227773889
0,21,a,2.157610990660518
0,21,t,0.4253850472005498
0,21,z,0.4151921493341918
0,21,v_ES_AttentionW,0.037781644479593604
0,21,v_ES_InattentionW_E,-0.07287759649998399
0,21,v_ES_InattentionW_S,0.03020278348393472
0,22,a,1.1752846666156114
0,22,t,0.37455817180145856
0,22,z,0.5672065956363023
0,22,v_ES_AttentionW,0.02716531746895476
0,22,v_ES_InattentionW_E,-0.05127794969205073
0,22,v_ES_InattentionW_S,0.050332113789463534
0,23,a,1.6528071588681292
0,23,t,0.47266269401940486
0,23,z,0.32094053419136487
0,23,v_ES_AttentionW,0.03616534393946877
0,23,v_ES_InattentionW_E,-0.06071289359211859
0,23,v_ES_InattentionW_S,0.03832446176191996
0,24,a,2.2440416612042657
0,24,t,0.3332709491583473
0,24,z,0.573606046067291
0,24,v_ES_AttentionW,0.041862963562173554
0,24,v_ES_InattentionW_E,-0.05484146313312242
0,24,v_ES_InattentionW_S,0.030210513316661802
0,25,a,1.864479320892098
0,25,t,0.401010667208675
0,25,z,0.5363450237966032
0,25,v_ES_AttentionW,0.03908747549070163
0,25,v_ES_InattentionW_E,-0.018611470541254112
0,25,v_ES_InattentionW_S,0.039055048550411406
0,26,a,1.3231224902608223
0,26,t,0.4410930323273102
0,26,z,0.534003223719813
0,26,v_ES_AttentionW,0.056280819471769425
0,26,v_ES_InattentionW_E,-0.03126049746724936
0,26,v_ES_InattentionW_S,0.04342509761430889
1,2,a,1.9227717084225058
1,2,t,0.4445928337857237
1,2,z,0.37497004846277027
1,2,v_ES_AttentionW,0.03267874718502275
1,2,v_ES_InattentionW_E,-0.0708097497644388
1,2,v_ES_InattentionW_S,0.05068928577261781
1,3,a,1.8103100968248194
1,3,t,0.41239080534784145
1,3,z,0.34103093224940184
1,3,v_ES_AttentionW,0.05596685745811133
1,3,v_ES_InattentionW_E,-0.031144333689142406
1,3,v_ES_InattentionW_S,0.038163486286458735
1,7,a,1.527381841761357
1,7,t,0.3740560214104859
1,7,z,0.3384553825960157
1,7,v_ES_AttentionW,0.04287929186068622
1,7,v_ES_InattentionW_E,-0.05221832854269903
1,7,v_ES_InattentionW_S,0.04626660497566587
1,8,a,1.6244362468578142
1,8,t,0.37424239291643707
1,8,z,0.7387151723833194
1,8,v_ES_AttentionW,0.03467420484198752
1,8,v_ES_InattentionW_E,-0.06508067545150381
1,8,v_ES_InattentionW_S,0.043754137085529075
1,9,a,0.775237526276537
1,9,t,0.41638820998390474
