draw,subj_idx,rt_quintile,subject_mean
0,2,1,0.29508196721311475
0,2,2,0.4520547945205479
0,2,3,0.5373134328358209
0,2,4,0.47540983606557374
0,2,5,0.5
0,3,1,0.7142857142857143
0,3,2,0.7796610169491526
0,3,3,0.6410256410256411
0,3,4,0.5306122448979592
0,3,5,0.6666666666666666
0,7,1,0.5
0,7,2,0.5061728395061729
0,7,3,0.5
0,7,4,0.4473684210526316
0,7,5,0.582089552238806
0,8,1,0.5428571428571428
0,8,2,0.4489795918367347
0,8,3,0.5116279069767442
0,8,4,0.5
0,8,5,0.5294117647058824
0,9,1,0.3684210526315789
0,9,2,0.4482758620689655
0,9,3,0.379746835443038
0,9,4,0.43902439024390244
0,9,5,0.524390243902439
0,10,1,
0,10,2,0.49206349206349204
0,10,3,0.42990654205607476
0,10,4,0.3253012048192771
0,10,5,0.5303030303030303
0,11,1,0.5514018691588785
0,11,2,0.425
0,11,3,0.42857142857142855
0,11,4,0.42857142857142855
0,11,5,0.7037037037037037
0,12,1,0.5714285714285714
0,12,2,0.5
0,12,3,0.46153846153846156
0,12,4,0.49411764705882355
0,12,5,0.5189873417721519
0,13,1,0.4539877300613497
0,13,2,0.5192307692307693
0,13,3,0.5
0,13,4,0.1
0,13,5,
0,15,1,0.5
0,15,2,0.3670886075949367
0,15,3,0.47761194029850745
0,15,4,0.5535714285714286
0,15,5,0.5111111111111111
0,16,1,0.4260355029585799
0,16,2,0.5
0,16,3,0.5238095238095238
0,16,4,0.5714285714285714
0,16,5,0.3888888888888889
0,17,1,0.3673469387755102
0,17,2,0.5063291139240507
0,17,3,0.37037037037037035
0,17,4,0.4782608695652174
0,17,5,0.5116279069767442
0,18,1,0.47368421052631576
0,18,2,0.5932203389830508
0,18,3,0.5294117647058824
0,18,4,0.46875
0,18,5,0.49206349206349204
0,19,1,0.5
0,19,2,0.40425531914893614
0,19,3,0.45454545454545453
0,19,4,0.5
0,19,5,0.44776119402985076
0,20,1,0.44
0,20,2,0.4057971014492754
0,20,3,0.4507042253521127
0,20,4,0.4533333333333333
0,20,5,0.525
0,21,1,0.45454545454545453
0,21,2,0.36585365853658536
0,21,3,0.39473684210526316
0,21,4,0.5609756097560976
0,21,5,0.4727272727272727
0,22,1,0.6410256410256411
0,22,2,0.5333333333333333
0,22,3,0.4411764705882353
0,22,4,0.4153846153846154
0,22,5,0.5340909090909091
0,23,1,0.5308641975308642
0,23,2,0.4264705882352941
0,23,3,0.4918032786885246
0,23,4,0.48
0,23,5,0.5272727272727272
0,24,1,0.5075757575757576
0,24,2,0.5735294117647058
0,24,3,0.5813953488372093
0,24,4,0.4666666666666667
0,24,5,0.5625
0,25,1,0.09090909090909091
0,25,2,0.46938775510204084
0,25,3,0.5084745762711864
0,25,4,0.35294117647058826
0,25,5,0.5689655172413793
0,26,1,
0,26,2,0.6190476190476191
0,26,3,0.45544554455445546
0,26,4,0.4891304347826087
0,26,5,0.5471698113207547
1,2,1,0.4262295081967213
1,2,2,0.4939759036144578
1,2,3,0.4727272727272727
1,2,4,0.5522388059701493
1,2,5,0.4444444444444444
1,3,1,0.75
1,3,2,0.6779661016949152
1,3,3,0.5957446808510638
1,3,4,0.6666666666666666
1,3,5,0.6666666666666666
1,7,1,0.23529411764705882
1,7,2,0.4852941176470588
1,7,3,0.6436781609195402
1,7,4,0.4305555555555556
1,7,5,0.5
1,8,1,0.5294117647058824
1,8,2,0.4827586206896552
1,8,3,0.5116279069767442
1,8,4,0.5476190476190477
1,8,5,0.5909090909090909
1,9,1,0.38095238095238093
1,9,2,0.34615384615384615
1,9,3,0.39705882352941174
1,9,4,0.4375
1,9,5,0.45454545454545453
1,10,1,
1,10,2,0.34
1,10,3,0.4111111111111111
1,10,4,0.45544554455445546
1,10,5,0.47435897435897434
1,11,1,0.49137931034482757
1,11,2,0.42857142857142855
1,11,3,0.5208333333333334
1,11,4,0.4444444444444444
1,11,5,0.47619047619047616
1,12,1,0.45454545454545453
1,12,2,0.515625
1,12,3,0.3974358974358974
1,12,4,0.44871794871794873
1,12,5,0.550561797752809
1,13,1,0.44666666666666666
1,13,2,0.5294117647058824
1,13,3,0.45161290322580644
1,13,4,0.3076923076923077
1,13,5,0.0
1,15,1,0.475
1,15,2,0.3375
1,15,3,0.5211267605633803
1,15,4,0.48214285714285715
1,15,5,0.5294117647058824
1,16,1,0.4294117647058823
1,16,2,0.4461538461538462
1,16,3,0.5116279069767442
1,16,4,0.4666666666666667
1,16,5,0.8181818181818182
1,17,1,0.3877551020408163
1,17,2,0.42857142857142855
1,17,3,0.48214285714285715
1,17,4,0.23255813953488372
1,17,5,0.48
1,18,1,0.5263157894736842
1,18,2,0.5476190476190477
1,18,3,0.4772727272727273
1,18,4,0.5319148936170213
1,18,5,0.6352941176470588
1,19,1,0.7142857142857143
1,19,2,0.4838709677419355
1,19,3,0.39215686274509803
1,19,4,0.515625
1,19,5,0.5774647887323944
1,20,1,0.45454545454545453
1,20,2,0.3888888888888889
1,20,3,0.42424242424242425
1,20,4,0.45121951219512196
1,20,5,0.53125
1,21,1,0.0
1,21,2,0.40384615384615385
1,21,3,0.49295774647887325
1,21,4,0.47959183673469385
1,21,5,0.5
1,22,1,0.44680851063829785
1,22,2,0.43209876543209874
1,22,3,0.5365853658536586
1,22,4,0.38461538461538464
1,22,5,0.5344827586206896
1,23,1,0.5063291139240507
1,23,2,0.5285714285714286
1,23,3,0.42857142857142855
1,23,4,0.48333333333333334
1,23,5,0.5
1,24,1,0.5158730158730159
1,24,2,0.5753424657534246
1,24,3,0.4807692307692308
1,24,4,0.6190476190476191
1,24,5,0.6296296296296297
1,25,1,0.5
1,25,2,0.36363636363636365
1,25,3,0.35185185185185186
1,25,4,0.40963855421686746
1,25,5,0.4180327868852459
1,26,1,
1,26,2,0.5833333333333334
1,26,3,0.5212765957446809
1,26,4,0.5238095238095238
1,26,5,0.5254237288135594
2,2,1,0.4126984126984127
2,2,2,0.37142857142857144
2,2,3,0.5694444444444444
2,2,4,0.45901639344262296
2,2,5,0.6481481481481481
2,3,1,0.6964285714285714
2,3,2,0.7636363636363637
2,3,3,0.6981132075471698
2,3,4,0.696969696969697
2,3,5,0.3870967741935484
2,7,1,0.5384615384615384
2,7,2,0.5974025974025974
2,7,3,0.4264705882352941
2,7,4,0.5747126436781609
2,7,5,0.49333333333333335
2,8,1,0.5496688741721855
2,8,2,0.5714285714285714
2,8,3,0.4523809523809524
2,8,4,0.45714285714285713
2,8,5,0.5925925925925926
2,9,1,0.3684210526315789
2,9,2,0.42857142857142855
2,9,3,0.5797101449275363
2,9,4,0.48717948717948717
2,9,5,0.44047619047619047
2,10,1,
2,10,2,0.3488372093023256
2,10,3,0.37
2,10,4,0.4578313253012048
2,10,5,0.44086021505376344
2,11,1,0.5538461538461539
2,11,2,0.453125
2,11,3,0.3181818181818182
2,11,4,0.6
2,11,5,0.4146341463414634
2,12,1,0.5333333333333333
