draw,subj_idx,dwell_quintile,subject_mean
0,2,E>>S,0.5454545454545454
0,2,E>S,0.5135135135135135
0,2,S~E,0.367816091954023
0,2,S>E,0.463768115942029
0,2,S>>E,0.41304347826086957
0,3,E>>S,0.7692307692307693
0,3,E>S,0.76
0,3,S~E,0.5492957746478874
0,3,S>E,0.640625
0,3,S>>E,0.7037037037037037
0,7,E>>S,0.6410256410256411
0,7,E>S,0.423728813559322
0,7,S~E,0.3880597014925373
0,7,S>E,0.5373134328358209
0,7,S>>E,0.5102040816326531
0,8,E>>S,0.7142857142857143
0,8,E>S,0.5
0,8,S~E,0.627906976744186
0,8,S>E,0.48
0,8,S>>E,0.475177304964539
0,9,E>>S,0.6375
0,9,E>S,0.35384615384615387
0,9,S~E,0.35384615384615387
0,9,S>E,0.36666666666666664
0,9,S>>E,0.46
0,10,E>>S,0.35
0,10,E>S,0.48
0,10,S~E,0.6097560975609756
0,10,S>E,0.475
0,10,S>>E,0.390625
0,11,E>>S,0.7435897435897436
0,11,E>S,0.5897435897435898
0,11,S~E,0.391304347826087
0,11,S>E,0.34782608695652173
0,11,S>>E,0.484375
0,12,E>>S,0.5952380952380952
0,12,E>S,0.6226415094339622
0,12,S~E,0.4426229508196721
0,12,S>E,0.40229885057471265
0,12,S>>E,0.5194805194805194
0,13,E>>S,0.5
0,13,E>S,0.3698630136986301
0,13,S~E,0.5535714285714286
0,13,S>E,0.5227272727272727
0,13,S>>E,0.4107142857142857
0,15,E>>S,0.46835443037974683
0,15,E>S,0.5818181818181818
0,15,S~E,0.42857142857142855
0,15,S>E,0.4423076923076923
0,15,S>>E,0.40625
0,16,E>>S,0.7272727272727273
0,16,E>S,0.6027397260273972
0,16,S~E,0.4444444444444444
0,16,S>E,0.35353535353535354
0,16,S>>E,0.4594594594594595
0,17,E>>S,0.5701754385964912
0,17,E>S,0.3829787234042553
0,17,S~E,0.26
0,17,S>E,0.25806451612903225
0,17,S>>E,0.5957446808510638
0,18,E>>S,0.6046511627906976
0,18,E>S,0.6222222222222222
0,18,S~E,0.5072463768115942
0,18,S>E,0.4074074074074074
0,18,S>>E,0.4666666666666667
0,19,E>>S,0.45588235294117646
