draw,subj_idx,dwell_quintile,subject_mean
0,2,E>>S,0.5681818181818182
0,2,E>S,0.5405405405405406
0,2,S~E,0.3793103448275862
0,2,S>E,0.43478260869565216
0,2,S>>E,0.30434782608695654
0,3,E>>S,0.6794871794871795
0,3,E>S,0.6
0,3,S~E,0.4788732394366197
0,3,S>E,0.625
0,3,S>>E,0.7222222222222222
0,7,E>>S,0.6923076923076923
0,7,E>S,0.4745762711864407
0,7,S~E,0.3880597014925373
0,7,S>E,0.582089552238806
0,7,S>>E,0.5306122448979592
0,8,E>>S,0.8571428571428571
0,8,E>S,0.5789473684210527
0,8,S~E,0.5581395348837209
0,8,S>E,0.5066666666666667
0,8,S>>E,0.5460992907801419
0,9,E>>S,0.6125
0,9,E>S,0.46153846153846156
0,9,S~E,0.3230769230769231
0,9,S>E,0.5166666666666667
0,9,S>>E,0.5
0,10,E>>S,0.38333333333333336
0,10,E>S,0.5
0,10,S~E,0.6097560975609756
0,10,S>E,0.475
0,10,S>>E,0.4296875
0,11,E>>S,0.7692307692307693
0,11,E>S,0.6410256410256411
0,11,S~E,0.34782608695652173
0,11,S>E,0.4057971014492754
0,11,S>>E,0.46875
0,12,E>>S,0.4523809523809524
0,12,E>S,0.5660377358490566
0,12,S~E,0.45901639344262296
0,12,S>E,0.40229885057471265
0,12,S>>E,0.5714285714285714
0,13,E>>S,0.3333333333333333
0,13,E>S,0.2602739726027397
0,13,S~E,0.42857142857142855
0,13,S>E,0.45454545454545453
0,13,S>>E,0.4107142857142857
0,15,E>>S,0.4177215189873418
0,15,E>S,0.509090909090909
0,15,S~E,0.38095238095238093
0,15,S>E,0.5576923076923077
0,15,S>>E,0.5
0,16,E>>S,0.6363636363636364
0,16,E>S,0.6027397260273972
0,16,S~E,0.43434343434343436
0,16,S>E,0.3333333333333333
0,16,S>>E,0.5675675675675675
0,17,E>>S,0.6228070175438597
0,17,E>S,0.2765957446808511
0,17,S~E,0.34
0,17,S>E,0.3387096774193548
0,17,S>>E,0.574468085106383
0,18,E>>S,0.6744186046511628
0,18,E>S,0.6222222222222222
0,18,S~E,0.4057971014492754
0,18,S>E,0.48148148148148145
0,18,S>>E,0.5111111111111111
0,19,E>>S,0.5588235294117647
0,19,E>S,0.5517241379310345
0,19,S~E,0.4444444444444444
0,19,S>E,0.3939393939393939
0,19,S>>E,0.43243243243243246
0,20,E>>S,0.5454545454545454
0,20,E>S,0.34328358208955223
0,20,S~E,0.40476190476190477
0,20,S>E,0.4666666666666667
0,20,S>>E,0.5046728971962616
0,21,E>>S,0.46
0,21,E>S,0.5769230769230769
0,21,S~E,0.47058823529411764
0,21,S>E,0.4166666666666667
0,21,S>>E,0.3684210526315789
0,22,E>>S,0.6111111111111112
0,22,E>S,0.4909090909090909
0,22,S~E,0.4117647058823529
0,22,S>E,0.4864864864864865
0,22,S>>E,0.5747126436781609
0,23,E>>S,0.515625
0,23,E>S,0.5102040816326531
0,23,S~E,0.5735294117647058
0,23,S>E,0.4375
0,23,S>>E,0.40540540540540543
0,24,E>>S,0.46875
0,24,E>S,0.5079365079365079
0,24,S~E,0.5409836065573771
0,24,S>E,0.49333333333333335
0,24,S>>E,0.68
0,25,E>>S,0.47058823529411764
0,25,E>S,0.36082474226804123
0,25,S~E,0.4444444444444444
0,25,S>E,0.425531914893617
0,25,S>>E,0.5555555555555556
0,26,E>>S,0.7211538461538461
0,26,E>S,0.2777777777777778
0,26,S~E,0.38235294117647056
0,26,S>E,0.20454545454545456
0,26,S>>E,0.5980392156862745
1,2,E>>S,0.5681818181818182
1,2,E>S,0.581081081081081
1,2,S~E,0.41379310344827586
1,2,S>E,0.4492753623188406
1,2,S>>E,0.32608695652173914
1,3,E>>S,0.6923076923076923
1,3,E>S,0.68
1,3,S~E,0.5492957746478874
1,3,S>E,0.609375
1,3,S>>E,0.6666666666666666
1,7,E>>S,0.6794871794871795
1,7,E>S,0.4576271186440678
1,7,S~E,0.417910447761194
1,7,S>E,0.5671641791044776
