bin,mean,sd,n_subjects,sem,boot_ci_low,boot_ci_high,model_mean,model_sd,model_n_draws,model_pi95_low,model_pi95_high,mean_draw_subject_sd,mean_draw_subject_sem,pi95_draw_subject_sd_low,pi95_draw_subject_sd_high,pi95_draw_subject_sem_low,pi95_draw_subject_sem_high,obs_mean_in_model_pi95,model_mean_in_obs_boot95,obs_boot95_overlaps_model_pi95,diff_model_minus_obs,ppc_p_2sided
1,0.37714540936251095,0.23524032375120904,20,0.05260133549567617,0.27575687228986717,0.47672122372712117,0.4791120510564683,0.026860572620527823,2000,0.42926638842752946,0.5328464384127723,0.14267480435265148,0.03276648212489641,0.09308772415867926,0.197077126155063,0.021552481946567715,0.04505768309689727,False,False,True,0.10196664169395736,0.0
2,0.4301223919825984,0.14459642162556294,21,0.03155352606280437,0.3684079905050383,0.4888120160046871,0.4851038108115999,0.014024485627056384,2000,0.45716754301042883,0.5117610573817084,0.09152544527533817,0.01997248957089407,0.06728968481635093,0.1172346649472849,0.014683813055268991,0.025582701247319962,False,True,True,0.05498141882900154,0.0
3,0.4912608988076226,0.0747019905946761,21,0.016301310783999164,0.45790027371065817,0.5225418556083439,0.48940877386897097,0.013433020579516845,2000,0.4632906701297493,0.5162553741237321,0.08179083301259246,0.017848223020652285,0.05889199739067258,0.10596665196937578,0.012851287422376139,0.02312381922812885,True,True,True,-0.0018521249386516114,0.879
4,0.5274837950958148,0.1026907308629755,21,0.022408954635710625,0.48492701834101415,0.5712196700973617,0.49463381823866914,0.016241434716583316,2000,0.4626876266984413,0.5252614890595222,0.07876845044217651,0.01718868507265008,0.05342481877244238,0.11175717481115541,0.011658251238762617,0.024387414906025324,False,True,True,-0.032849976857145635,0.038
5,0.5330778038448694,0.18303877010173986,21,0.03994233424299251,0.45238469151567623,0.6076107209141645,0.50207920828396,0.02319254435791442,2000,0.4561265812188706,0.5455705328012831,0.10226333323004293,0.022373458558346222,0.05303942897741863,0.1538607028944747,0.011606935405380268,0.03357515797585912,True,True,True,-0.030998595560909337,0.182
