bin,mean,sd,n_subjects,sem,boot_ci_low,boot_ci_high,model_mean,model_sd,model_n_draws,model_pi95_low,model_pi95_high,mean_draw_subject_sd,mean_draw_subject_sem,pi95_draw_subject_sd_low,pi95_draw_subject_sd_high,pi95_draw_subject_sem_low,pi95_draw_subject_sem_high,obs_mean_in_model_pi95,model_mean_in_obs_boot95,obs_boot95_overlaps_model_pi95,diff_model_minus_obs,ppc_p_2sided
1,0.3510015736159686,0.2375450021606873,20,0.05311667725466312,0.2568410134378466,0.4505017135224438,0.37024572514920656,0.021927405739778215,2000,0.3291365205487554,0.41455523036644587,0.2501848620069362,0.056175824474017866,0.21185614731476418,0.2848097087451667,0.04768390535483796,0.06381065728129756,True,True,True,0.01924415153323794,0.375
2,0.40945464783776353,0.16965182559411823,20,0.0379353014535387,0.3378721980451849,0.4794625711518739,0.4315570212653508,0.016236424024901885,2000,0.399809909007219,0.4636264655896003,0.15969992002879702,0.03570998771856703,0.12803799804596466,0.19195359070142445,0.028630166733376223,0.04292212773335566,True,True,True,0.022102373427587252,0.178
3,0.45519300406889646,0.1720857491594629,20,0.03847954330795363,0.37889983004841404,0.522810795767835,0.48018122664339985,0.019729488503969078,2000,0.4418246138006321,0.5172460715665925,0.10966263948711194,0.024530787174977083,0.07305709667669971,0.15774306082534306,0.016336063440787453,0.035272420698435114,True,True,True,0.024988222574503394,0.238
4,0.4682577997820677,0.144256511445096,20,0.0322567365788211,0.4001308136963224,0.5239184446142248,0.5085268460484405,0.022540752967875357,2000,0.46452247040630934,0.5516742227751024,0.10431676535354088,0.023422167272077632,0.05714446684413273,0.15216715750857987,0.01289734057395317,0.03402561081321021,True,True,True,0.04026904626637273,0.078
5,0.4780251951303177,0.1950788540252344,20,0.04362095785731825,0.3908063178239629,0.551532629472102,0.5190760966845461,0.024584309041471974,2000,0.4703604859923518,0.5661909932484368,0.11098171271525585,0.02530342638188821,0.05867627068644233,0.17814926063480468,0.013466160700569232,0.039862191116368184,True,True,True,0.041050901554228414,0.092
