bin,mean,sd,n_subjects,sem,boot_ci_low,boot_ci_high,model_mean,model_sd,model_n_draws,model_pi95_low,model_pi95_high,mean_draw_subject_sd,mean_draw_subject_sem,pi95_draw_subject_sd_low,pi95_draw_subject_sd_high,pi95_draw_subject_sem_low,pi95_draw_subject_sem_high,obs_mean_in_model_pi95,model_mean_in_obs_boot95,obs_boot95_overlaps_model_pi95,diff_model_minus_obs,ppc_p_2sided
E>>S,0.5440669363917482,0.1622529374095714,20,0.036280859759682024,0.4748512219856827,0.6101577847396968,0.48755634803717895,0.015817405909163133,2000,0.4566193101686876,0.5178652202092802,0.1099881604927329,0.024594100358190752,0.08047736444373998,0.14254611161487388,0.017995285754622715,0.03187427954991303,False,True,True,-0.056510588354569236,0.001
E>S,0.45114731105604183,0.12415406058927553,20,0.027761691916024768,0.3985941666533364,0.5044762396041671,0.4676755974606376,0.012545446991916115,2000,0.44425644712625734,0.49286943729781535,0.08870360260768563,0.019834728527991265,0.0643800153404465,0.11343070115353322,0.014395809069371764,0.025363875851476408,True,True,True,0.01652828640459575,0.196
S~E,0.36842711403229106,0.12511591224659946,20,0.02797676848502948,0.3164913478786796,0.42164737847579215,0.45053830072376594,0.012676056244658361,2000,0.4258850008119156,0.476124946023553,0.08751533455426458,0.019569023713697186,0.06503652304116396,0.11293970647833527,0.014542608654027397,0.025254086104443105,False,False,False,0.08211118669147488,0.0
S>E,0.41071281928504977,0.16357602928692963,20,0.03657671209750711,0.3410230450665904,0.4782980032044035,0.4865474083345971,0.0135514154616753,2000,0.4591593755380151,0.5138771510081245,0.09300453292096589,0.020796445782689677,0.06682088381349775,0.12322176779802295,0.014941603852359635,0.02755322491040739,False,False,True,0.07583458904954732,0.0
S>>E,0.4755424249473636,0.15829512871070517,20,0.035395866830421535,0.40409359595307665,0.5390615829313342,0.4917806406079167,0.017082504618192104,2000,0.4586371071968999,0.5249518357476549,0.11011411944814781,0.02462226563685901,0.07590997118091578,0.15591542044661494,0.016973985573057765,0.03486374788590916,True,True,True,0.016238215660553112,0.366
