Model,Gelman-Rubin
a,1.0001255919491643
a_std,1.0010492835660199
a_subj.1,1.0008989086125368
a_subj.3,0.9999226192339363
a_subj.4,0.9999001631686318
a_subj.5,1.0001843957203358
a_subj.7,1.000496855894289
a_subj.8,1.0002260538351233
a_subj.10,1.0006375470552644
a_subj.11,1.0000084662311486
a_subj.12,0.9999989775416575
a_subj.13,1.0007083682681117
a_subj.15,0.9999682221086111
a_subj.16,1.000382661439785
a_subj.17,1.0002800461844874
a_subj.19,1.000003004826599
a_subj.21,0.999915064842362
a_subj.22,1.0001851537052535
a_subj.23,1.0006516010542084
a_subj.24,0.9999928492289932
a_subj.25,1.0009536309852474
a_subj.27,1.000382036413331
t,1.000013107243134
t_std,1.00019383200541
t_subj.1,0.999906234466346
t_subj.3,1.0000405745974466
t_subj.4,0.9999953597441529
t_subj.5,1.0008818714154977
t_subj.7,1.0007287100973976
t_subj.8,1.0003689622743972
t_subj.10,1.0000462908409697
t_subj.11,0.9999114750744776
t_subj.12,1.0001490970279139
t_subj.13,1.0004294459087246
t_subj.15,1.0001604934354993
t_subj.16,1.0007265633321767
t_subj.17,1.0002352344683265
t_subj.19,1.000144263317262
t_subj.21,0.9999464323294107
t_subj.22,0.9999260310837359
t_subj.23,1.0000412136321268
t_subj.24,1.000000410883986
t_subj.25,1.0006913184395692
t_subj.27,1.0001462822039613
z_trans,0.9999539971055985
z_std,0.9999888497923558
z_subj_trans.1,1.0003307902960488
z_subj_trans.3,0.9999486553564448
z_subj_trans.4,1.0000883654617676
z_subj_trans.5,0.9999657002832298
z_subj_trans.7,0.999994516599961
z_subj_trans.8,1.000028242741351
z_subj_trans.10,0.9999244345370939
z_subj_trans.11,0.9999015892395676
z_subj_trans.12,0.9999449861195417
z_subj_trans.13,0.999952499642512
z_subj_trans.15,1.0000014584682821
z_subj_trans.16,0.9999217306149882
z_subj_trans.17,0.9999715165783825
z_subj_trans.19,1.000347704528025
z_subj_trans.21,0.999921530335332
z_subj_trans.22,1.000237300615984
z_subj_trans.23,0.9999815424315267
z_subj_trans.24,1.0002354597087502
z_subj_trans.25,1.0001295322522037
z_subj_trans.27,0.9999942791988988
v_ES_AttentionW,1.0001814445730137
v_ES_AttentionW_std,1.0000196826317103
v_ES_AttentionW_subj.1,1.000652518317835
v_ES_AttentionW_subj.3,0.9999840757538215
v_ES_AttentionW_subj.4,1.0005208733745643
v_ES_AttentionW_subj.5,1.0003606935462896
v_ES_AttentionW_subj.7,0.9999302734957176
v_ES_AttentionW_subj.8,1.0004461306618326
v_ES_AttentionW_subj.10,1.0015295306356653
v_ES_AttentionW_subj.11,1.0002996640989772
v_ES_AttentionW_subj.12,1.0000626310218461
v_ES_AttentionW_subj.13,0.9999147576130751
v_ES_AttentionW_subj.15,0.9999769615631932
v_ES_AttentionW_subj.16,1.0000259339161304
v_ES_AttentionW_subj.17,0.9999527361898003
v_ES_AttentionW_subj.19,0.9999552713948779
v_ES_AttentionW_subj.21,0.9999559042408795
v_ES_AttentionW_subj.22,0.9999279380614621
v_ES_AttentionW_subj.23,1.0001963389460045
v_ES_AttentionW_subj.24,1.0001773486514711
v_ES_AttentionW_subj.25,1.0014965009436985
v_ES_AttentionW_subj.27,0.9999924502584354
v_ES_InattentionW,0.9999300676572885
v_ES_InattentionW_std,0.9999195604522375
v_ES_InattentionW_subj.1,1.0004567083257019
v_ES_InattentionW_subj.3,1.000067746356267
v_ES_InattentionW_subj.4,1.0003808880405136
v_ES_InattentionW_subj.5,1.0002756720861343
v_ES_InattentionW_subj.7,0.9999606985281279
v_ES_InattentionW_subj.8,1.0002620855267315
v_ES_InattentionW_subj.10,1.0014124519188672
v_ES_InattentionW_subj.11,1.0001983108467756
v_ES_InattentionW_subj.12,1.0001885968224489
v_ES_InattentionW_subj.13,0.9999637108643754
v_ES_InattentionW_subj.15,1.0000391342259556
v_ES_InattentionW_subj.16,1.0000066916683434
v_ES_InattentionW_subj.17,0.9999520919479
v_ES_InattentionW_subj.19,1.0001233510575271
v_ES_InattentionW_subj.21,1.0001561917825452
v_ES_InattentionW_subj.22,0.9999665715965022
v_ES_InattentionW_subj.23,1.0003874250759548
v_ES_InattentionW_subj.24,1.0002673171823853
v_ES_InattentionW_subj.25,1.0010508220004684
v_ES_InattentionW_subj.27,0.999943170006206
