rep,parameter,true,recovered
0,a(high),1.829793683646007,1.6720629819596318
0,a(low),2.1875232100511472,2.0250477246182763
0,a(medium),2.081779672806439,2.141819818326864
0,t,0.43853146083922395,0.46042046793846947
0,z,0.4729111163662967,0.45064793396290814
0,v_ES_AttentionW,0.03858607005459548,0.03865301764564053
0,v_ES_InattentionW_E,-0.03838301113885605,-0.03981558643470933
0,v_ES_InattentionW_S,0.04630867424141738,0.043128693698277695
1,a(high),1.7642647366850661,1.6558169509526695
1,a(low),1.84811286419771,1.7421210087732468
1,a(medium),1.9050897237362272,1.9730927827335922
1,t,0.4045981023065446,0.3970358640181706
1,z,0.5006421110743747,0.4616326480012469
1,v_ES_AttentionW,0.03635122945858708,0.037075003013857216
1,v_ES_InattentionW_E,-0.04545629938008335,-0.049981024833916754
1,v_ES_InattentionW_S,0.03864860853222905,0.03762143410938671
2,a(high),1.818977269129173,1.7501723116500825
2,a(low),1.715503671180961,1.5102025263459973
2,a(medium),1.779975297330516,1.7988756230966494
2,t,0.41254709870592116,0.43282186214133805
2,z,0.49411589756711827,0.5279604766770398
2,v_ES_AttentionW,0.04045654517790046,0.0451594009404736
2,v_ES_InattentionW_E,-0.046699888758455516,-0.04435871810071646
2,v_ES_InattentionW_S,0.04411484128654311,0.04674290533717015
3,a(high),1.8459262936440135,1.839656591193087
3,a(low),2.068021988283658,2.105351122073608
3,a(medium),1.926192100134938,1.8786304727120624
3,t,0.4083914351418017,0.43645452920391653
3,z,0.5031413864711786,0.4937548355943769
3,v_ES_AttentionW,0.03752485439508663,0.03978272319316208
3,v_ES_InattentionW_E,-0.04681717624887954,-0.05438952700001431
3,v_ES_InattentionW_S,0.04121528331323881,0.0443719272202896
4,a(high),1.770682027172252,1.767282984436632
4,a(low),1.9396493179768182,1.7822328804563476
4,a(medium),1.9396015296513403,1.8670242409167699
4,t,0.46559958362724396,0.4958828805720233
4,z,0.49266141664804874,0.5448860655408573
4,v_ES_AttentionW,0.0418196819281347,0.04268495411371098
4,v_ES_InattentionW_E,-0.04108803046742532,-0.039510919566419084
4,v_ES_InattentionW_S,0.043373257952889495,0.04601870464894232
5,a(high),1.690989108759446,1.787403926282918
5,a(low),2.0871928679699003,1.9225093080961866
5,a(medium),1.9406798704498855,1.8752574942806985
5,t,0.41384776566109116,0.41876870866303406
5,z,0.47444868689962805,0.4246158405832052
5,v_ES_AttentionW,0.042602642015858366,0.04845737714766639
5,v_ES_InattentionW_E,-0.043376102852114164,-0.04543039066814997
5,v_ES_InattentionW_S,0.043283210131612855,0.04526066325581087
6,a(high),1.8453302761138235,1.7705592965687027
6,a(low),2.0450935742554233,2.1467797348223323
6,a(medium),2.0543024952603735,2.1228716957307947
6,t,0.429363574224949,0.4493678741087887
6,z,0.48261371481519705,0.4355158071851916
6,v_ES_AttentionW,0.04656598693634687,0.04489620846244901
6,v_ES_InattentionW_E,-0.04326515777692051,-0.04236782327598486
6,v_ES_InattentionW_S,0.04562316432692544,0.04872700088656329
7,a(high),1.7892063294042249,1.7207397241254982
7,a(low),2.010805127751842,1.9187957736509318
7,a(medium),2.0354762198696985,2.0687923088228
7,t,0.39150603498807496,0.38325749744005466
7,z,0.47623982620485883,0.5498803497248095
7,v_ES_AttentionW,0.043162334735843036,0.04922057590009566
7,v_ES_InattentionW_E,-0.045365912856398384,-0.04337501487543957
7,v_ES_InattentionW_S,0.04300460730834947,0.04433288291223819
8,a(high),1.7491097380913754,1.6423034548322095
8,a(low),2.085792809711686,2.034295095896827
8,a(medium),1.904867938512072,1.857997302269443
8,t,0.4320112535677056,0.4285243177621324
8,z,0.49618198368238103,0.4961851240372179
8,v_ES_AttentionW,0.040867364085148704,0.04230933531621363
8,v_ES_InattentionW_E,-0.04272365192940541,-0.04268041950401459
8,v_ES_InattentionW_S,0.042668007380400524,0.0453347248620236
9,a(high),1.649603195342014,1.649536041432173
9,a(low),2.008822777619134,2.1209145755687504
9,a(medium),1.971000111579777,1.8452602423743356
9,t,0.3827824597362101,0.3753460667523786
9,z,0.5223388516626944,0.5473105757671639
9,v_ES_AttentionW,0.04023051236274775,0.04422229118814918
9,v_ES_InattentionW_E,-0.05064696186463324,-0.05398825745054909
9,v_ES_InattentionW_S,0.04373470126689535,0.041585800375806455
