Model,Gelman-Rubin
a(ET),1.0011058208091062
a(LT),1.000925594070295
a_std,1.001232184332413
a_subj(ET).2,0.9996276175219074
a_subj(LT).2,1.0010091894788145
a_subj(ET).3,1.0007197087103425
a_subj(LT).3,1.0026392811714702
a_subj(ET).7,0.9995574512329103
a_subj(LT).7,1.001919654121329
a_subj(ET).8,1.0026338696370225
a_subj(LT).8,1.0018622166456657
a_subj(ET).9,1.0000081964324332
a_subj(LT).9,1.0024225082823197
a_subj(ET).10,1.000668807089899
a_subj(LT).10,0.9997519325853628
a_subj(ET).11,1.0011934244954126
a_subj(LT).11,0.9997693883259393
a_subj(ET).12,1.0033239648274357
a_subj(LT).12,1.0009807010269482
a_subj(ET).13,1.0066390026463512
a_subj(LT).13,1.007577271234991
a_subj(ET).15,1.008780166347101
a_subj(LT).15,1.0147390030004462
a_subj(ET).16,1.004074799081974
a_subj(LT).16,1.0003021896632152
a_subj(ET).17,1.0029566387426652
a_subj(LT).17,1.0038000068652686
a_subj(ET).18,1.0009308336785814
a_subj(LT).18,1.0002173818749232
a_subj(ET).19,1.002102131113224
a_subj(LT).19,1.0059847653068654
a_subj(ET).20,1.0051198434835638
a_subj(LT).20,1.0043548546767118
a_subj(ET).21,1.0010776291836108
a_subj(LT).21,1.0102304518419927
a_subj(ET).22,0.9996403501961166
a_subj(LT).22,1.0014995563948699
a_subj(ET).23,0.9997820570201494
a_subj(LT).23,1.0031011925217406
a_subj(ET).24,0.9997711811752318
a_subj(LT).24,1.0004653019892575
a_subj(ET).25,1.0011292852965996
a_subj(LT).25,0.9999097708527184
a_subj(ET).26,1.0006921913885087
a_subj(LT).26,1.0102276934863568
t(ET),1.0007367704824461
t(LT),0.999853585474451
t_std,1.0027351712956123
t_subj(ET).2,0.9998566069705375
t_subj(LT).2,1.0011763324021774
t_subj(ET).3,0.9998437445906793
t_subj(LT).3,1.0016610706014422
t_subj(ET).7,1.0003264649246508
t_subj(LT).7,1.0004079213433292
t_subj(ET).8,0.9997509601411998
t_subj(LT).8,1.000598617822671
