Model,Gelman-Rubin
a,1.000843623141532
a_std,1.0034044581100638
a_subj.2,1.0014494202514492
a_subj.3,1.000212607371028
a_subj.7,1.000775735621591
a_subj.8,1.0013800397478398
a_subj.9,0.99969634530964
a_subj.10,1.0026258943824728
a_subj.11,1.0066755513366445
a_subj.12,1.000432995814673
a_subj.13,0.9995822614081874
a_subj.15,1.0039402805895528
a_subj.16,1.00248310053619
a_subj.17,1.0030877170211612
a_subj.18,1.0032730979639812
a_subj.19,1.0007362078060495
a_subj.20,0.9998946594075065
a_subj.21,1.0002529504939888
a_subj.22,1.000064564568432
a_subj.23,1.0012288252293824
a_subj.24,1.000958123310016
a_subj.25,1.0004225135438447
a_subj.26,1.0030394813387373
t,1.0004498943448974
t_std,1.0003949711143814
t_subj.2,1.001065804355994
t_subj.3,1.0006133888097952
t_subj.7,1.000650944202665
t_subj.8,1.002995237361453
t_subj.9,0.9999247329037642
t_subj.10,1.000906457256382
t_subj.11,1.0055748454498024
t_subj.12,1.0020571292210512
t_subj.13,0.9998993976633941
t_subj.15,1.001400156561803
t_subj.16,1.0036360044579384
t_subj.17,1.0010579619705033
t_subj.18,1.0002808943835593
t_subj.19,1.0007358928231351
t_subj.20,1.0002737264204242
t_subj.21,1.000265437185434
t_subj.22,1.0000187386832768
t_subj.23,1.0003350589086308
t_subj.24,0.999671389735346
t_subj.25,1.0001597540039386
t_subj.26,1.0052912337262507
v_Intercept,1.0182668777843948
v_Intercept_std,1.0008887860489173
v_Intercept_subj.2,1.001450169980357
v_Intercept_subj.3,1.0062818036332157
v_Intercept_subj.7,1.0081836831801831
v_Intercept_subj.8,1.0048918022413036
v_Intercept_subj.9,1.0122148464322478
v_Intercept_subj.10,1.0119107034759274
v_Intercept_subj.11,1.0095345242267288
v_Intercept_subj.12,1.0039790180450179
v_Intercept_subj.13,1.0034339688102547
v_Intercept_subj.15,0.9998217485543802
v_Intercept_subj.16,1.0025295881607128
v_Intercept_subj.17,1.0105963430144087
v_Intercept_subj.18,1.0071000000104737
v_Intercept_subj.19,1.008235614446356
v_Intercept_subj.20,1.0073839652464527
v_Intercept_subj.21,1.0082874607191572
v_Intercept_subj.22,1.0009127227505643
v_Intercept_subj.23,1.008187678114419
v_Intercept_subj.24,1.0055225011557576
v_Intercept_subj.25,1.0200859550458234
v_Intercept_subj.26,1.0054216836472634
v_AttentionW_early,1.0022362168226577
v_AttentionW_early_std,0.9997408316247612
v_AttentionW_early_subj.2,1.0001701453020795
v_AttentionW_early_subj.3,0.9996913930072716
v_AttentionW_early_subj.7,1.000351851189854
v_AttentionW_early_subj.8,1.00261719413359
v_AttentionW_early_subj.9,1.0040419537186798
v_AttentionW_early_subj.10,1.0014479520450172
v_AttentionW_early_subj.11,1.0023413375633135
v_AttentionW_early_subj.12,1.0005381151185788
v_AttentionW_early_subj.13,1.0021817177245922
v_AttentionW_early_subj.15,1.0006097245027707
v_AttentionW_early_subj.16,1.0004923326851185
v_AttentionW_early_subj.17,1.007241133124022
v_AttentionW_early_subj.18,0.9996348559901168
v_AttentionW_early_subj.19,1.0001466704358424
v_AttentionW_early_subj.20,1.0015432720532333
v_AttentionW_early_subj.21,1.000606585467003
v_AttentionW_early_subj.22,1.000611002753825
v_AttentionW_early_subj.23,1.00115358309025
v_AttentionW_early_subj.24,1.000975671283221
v_AttentionW_early_subj.25,1.0034428523049177
v_AttentionW_early_subj.26,1.0006036462526435
v_InattentionW_early,1.0009630837335823
v_InattentionW_early_std,1.0015771381299314
v_InattentionW_early_subj.2,1.0005353310930618
