draw,subj_idx,dwell_quintile,subject_mean
0,1,E>>S,0.425
0,1,E>S,0.43157894736842106
0,1,S~E,0.35185185185185186
0,1,S>E,0.42105263157894735
0,1,S>>E,0.25675675675675674
0,3,E>>S,0.7272727272727273
0,3,E>S,0.5609756097560976
0,3,S~E,0.625
0,3,S>E,0.5327868852459017
0,3,S>>E,0.5492957746478874
0,4,E>>S,0.4025974025974026
0,4,E>S,0.3
0,4,S~E,0.5128205128205128
0,4,S>E,0.5625
0,4,S>>E,0.5645161290322581
0,5,E>>S,0.23076923076923078
0,5,E>S,0.3939393939393939
0,5,S~E,0.3088235294117647
0,5,S>E,0.3118279569892473
0,5,S>>E,0.40186915887850466
0,7,E>>S,0.5035460992907801
0,7,E>S,0.6226415094339622
0,7,S~E,0.4186046511627907
0,7,S>E,0.5098039215686274
0,7,S>>E,0.6086956521739131
0,8,E>>S,0.717948717948718
0,8,E>S,0.49295774647887325
0,8,S~E,0.4691358024691358
0,8,S>E,0.49
0,8,S>>E,0.5454545454545454
0,10,E>>S,0.36885245901639346
0,10,E>S,0.3
0,10,S~E,0.4
0,10,S>E,0.45454545454545453
0,10,S>>E,0.6428571428571429
0,11,E>>S,0.5434782608695652
0,11,E>S,0.4805194805194805
0,11,S~E,0.4158415841584158
0,11,S>E,0.5230769230769231
0,11,S>>E,0.5774647887323944
0,12,E>>S,0.5390070921985816
0,12,E>S,0.4807692307692308
0,12,S~E,0.32432432432432434
0,12,S>E,0.3617021276595745
0,12,S>>E,0.5384615384615384
0,13,E>>S,0.5606060606060606
0,13,E>S,0.5853658536585366
0,13,S~E,0.6612903225806451
0,13,S>E,0.6588235294117647
0,13,S>>E,0.65625
0,15,E>>S,0.5925925925925926
0,15,E>S,0.4810126582278481
0,15,S~E,0.49504950495049505
0,15,S>E,0.43037974683544306
0,15,S>>E,0.5
0,16,E>>S,0.5036496350364964
0,16,E>S,0.5
0,16,S~E,0.5081967213114754
0,16,S>E,0.5098039215686274
0,16,S>>E,0.4594594594594595
0,17,E>>S,0.4642857142857143
0,17,E>S,0.5294117647058824
0,17,S~E,0.48148148148148145
0,17,S>E,0.6666666666666666
0,17,S>>E,0.5416666666666666
0,19,E>>S,0.33962264150943394
0,19,E>S,0.25
0,19,S~E,0.36231884057971014
0,19,S>E,0.5053763440860215
0,19,S>>E,0.3404255319148936
0,21,E>>S,0.7288135593220338
0,21,E>S,0.6458333333333334
0,21,S~E,0.65
0,21,S>E,0.5897435897435898
0,21,S>>E,0.5273972602739726
0,22,E>>S,0.4074074074074074
0,22,E>S,0.38095238095238093
0,22,S~E,0.36752136752136755
0,22,S>E,0.4044943820224719
0,22,S>>E,0.4186046511627907
0,23,E>>S,0.4186046511627907
0,23,E>S,0.3516483516483517
0,23,S~E,0.39603960396039606
0,23,S>E,0.4567901234567901
0,23,S>>E,0.45454545454545453
0,24,E>>S,0.5333333333333333
0,24,E>S,0.5324675324675324
0,24,S~E,0.4666666666666667
0,24,S>E,0.48936170212765956
0,24,S>>E,0.45714285714285713
0,25,E>>S,0.21428571428571427
0,25,E>S,0.18
0,25,S~E,0.3333333333333333
0,25,S>E,0.17391304347826086
0,25,S>>E,0.4
0,27,E>>S,0.3783783783783784
0,27,E>S,0.3523809523809524
0,27,S~E,0.3582089552238806
0,27,S>E,0.2545454545454545
0,27,S>>E,0.2909090909090909
1,1,E>>S,0.4375
1,1,E>S,0.3894736842105263
1,1,S~E,0.3333333333333333
1,1,S>E,0.42105263157894735
1,1,S>>E,0.2702702702702703
1,3,E>>S,0.6363636363636364
1,3,E>S,0.5365853658536586
1,3,S~E,0.5803571428571429
1,3,S>E,0.6065573770491803
1,3,S>>E,0.6619718309859155
1,4,E>>S,0.4025974025974026
1,4,E>S,0.5
1,4,S~E,0.41025641025641024
1,4,S>E,0.55
1,4,S>>E,0.532258064516129
1,5,E>>S,0.5384615384615384
1,5,E>S,0.5
1,5,S~E,0.29411764705882354
1,5,S>E,0.27956989247311825
1,5,S>>E,0.3644859813084112
1,7,E>>S,0.48936170212765956
1,7,E>S,0.5849056603773585
1,7,S~E,0.4418604651162791
1,7,S>E,0.5686274509803921
1,7,S>>E,0.6086956521739131
1,8,E>>S,0.717948717948718
1,8,E>S,0.5352112676056338
1,8,S~E,0.5308641975308642
1,8,S>E,0.48
1,8,S>>E,0.48484848484848486
1,10,E>>S,0.38524590163934425
1,10,E>S,0.4
1,10,S~E,0.34285714285714286
1,10,S>E,0.5
1,10,S>>E,0.42857142857142855
1,11,E>>S,0.5869565217391305
1,11,E>S,0.44155844155844154
1,11,S~E,0.5148514851485149
1,11,S>E,0.5538461538461539
1,11,S>>E,0.4647887323943662
1,12,E>>S,0.5106382978723404
1,12,E>S,0.46153846153846156
1,12,S~E,0.4864864864864865
1,12,S>E,0.3829787234042553
1,12,S>>E,0.4358974358974359
1,13,E>>S,0.5
1,13,E>S,0.5609756097560976
1,13,S~E,0.5
1,13,S>E,0.6823529411764706
1,13,S>>E,0.703125
1,15,E>>S,0.5925925925925926
1,15,E>S,0.5316455696202531
1,15,S~E,0.5247524752475248
1,15,S>E,0.4177215189873418
1,15,S>>E,0.527027027027027
1,16,E>>S,0.5182481751824818
1,16,E>S,0.5833333333333334
1,16,S~E,0.5081967213114754
1,16,S>E,0.47058823529411764
1,16,S>>E,0.3783783783783784
1,17,E>>S,0.5357142857142857
1,17,E>S,0.6470588235294118
1,17,S~E,0.4444444444444444
1,17,S>E,0.7575757575757576
1,17,S>>E,0.5416666666666666
1,19,E>>S,0.37735849056603776
1,19,E>S,0.29545454545454547
1,19,S~E,0.2608695652173913
1,19,S>E,0.45161290322580644
1,19,S>>E,0.425531914893617
1,21,E>>S,0.6949152542372882
1,21,E>S,0.5625
1,21,S~E,0.75
1,21,S>E,0.5641025641025641
1,21,S>>E,0.4726027397260274
1,22,E>>S,0.4074074074074074
1,22,E>S,0.36904761904761907
1,22,S~E,0.37606837606837606
1,22,S>E,0.449438202247191
1,22,S>>E,0.3488372093023256
1,23,E>>S,0.5116279069767442
1,23,E>S,0.4835164835164835
1,23,S~E,0.4158415841584158
1,23,S>E,0.41975308641975306
1,23,S>>E,0.5
1,24,E>>S,0.4666666666666667
1,24,E>S,0.5714285714285714
1,24,S~E,0.49333333333333335
1,24,S>E,0.40425531914893614
1,24,S>>E,0.44285714285714284
1,25,E>>S,0.07142857142857142
1,25,E>S,0.32
1,25,S~E,0.4444444444444444
1,25,S>E,0.43478260869565216
1,25,S>>E,0.4
1,27,E>>S,0.22972972972972974
1,27,E>S,0.3238095238095238
1,27,S~E,0.4626865671641791
1,27,S>E,0.21818181818181817
1,27,S>>E,0.38181818181818183
2,1,E>>S,0.4125
2,1,E>S,0.45263157894736844
2,1,S~E,0.3148148148148148
2,1,S>E,0.42105263157894735
2,1,S>>E,0.24324324324324326
2,3,E>>S,0.7272727272727273
2,3,E>S,0.6585365853658537
2,3,S~E,0.625
2,3,S>E,0.5
2,3,S>>E,0.5492957746478874
