bin,mean,sd,n_subjects,sem,boot_ci_low,boot_ci_high,model_mean,model_sd,model_n_draws,model_pi95_low,model_pi95_high,mean_draw_subject_sd,mean_draw_subject_sem,pi95_draw_subject_sd_low,pi95_draw_subject_sd_high,pi95_draw_subject_sem_low,pi95_draw_subject_sem_high,obs_mean_in_model_pi95,model_mean_in_obs_boot95,obs_boot95_overlaps_model_pi95,diff_model_minus_obs,ppc_p_2sided
1,0.3510015736159686,0.2375450021606873,20,0.05311667725466312,0.2568410134378466,0.4505017135224438,0.34953854834219367,0.022248193885681063,2000,0.30617627127716585,0.3943734122553405,0.24193437962614017,0.054357780971879405,0.20218696482538712,0.28227943123430255,0.045541694877698706,0.06334705039553588,True,True,True,-0.0014630252737749538,0.925
2,0.40945464783776353,0.16965182559411823,20,0.0379353014535387,0.3378721980451849,0.4794625711518739,0.41836724075052095,0.016190667498092403,2000,0.38594462375951,0.4506164872750135,0.17523212858479423,0.03918411080429084,0.14374054830581956,0.20682752736429713,0.032141363713490474,0.04624804108047663,True,True,True,0.008912592912757422,0.573
3,0.45519300406889646,0.1720857491594629,20,0.03847954330795363,0.37889983004841404,0.522810795767835,0.46798955382053053,0.01969165891655523,2000,0.43103420208573656,0.5078236446244032,0.1359580345178919,0.030412347950798717,0.0956403693764192,0.17714308053822592,0.02144279730023916,0.03961039698271932,True,True,True,0.012796549751634079,0.542
4,0.4682577997820677,0.144256511445096,20,0.0322567365788211,0.4001308136963224,0.5239184446142248,0.503798607948426,0.022498469728389613,2000,0.4618434817521687,0.5484914863258162,0.11844012348406009,0.026604411134557564,0.06865426678148195,0.16580941068598817,0.01543175030127998,0.03707611136030496,True,True,True,0.035540808166358295,0.105
5,0.4780251951303177,0.1950788540252344,20,0.04362095785731825,0.3908063178239629,0.551532629472102,0.5174261155962594,0.02454381337942177,2000,0.4695661961088374,0.5656624740301646,0.11599119072885693,0.02646822960096208,0.061902812268340074,0.18217852788454594,0.01420147910519285,0.04083191187094246,True,True,True,0.03940092046594168,0.105
