bin,mean,sd,n_subjects,sem,boot_ci_low,boot_ci_high,model_mean,model_sd,model_n_draws,model_pi95_low,model_pi95_high,mean_draw_subject_sd,mean_draw_subject_sem,pi95_draw_subject_sd_low,pi95_draw_subject_sd_high,pi95_draw_subject_sem_low,pi95_draw_subject_sem_high,obs_mean_in_model_pi95,model_mean_in_obs_boot95,obs_boot95_overlaps_model_pi95,diff_model_minus_obs,ppc_p_2sided
E>>S,0.5440669363917482,0.1622529374095714,20,0.036280859759682024,0.4748512219856827,0.6101577847396968,0.48763612654336014,0.014960963425824625,2000,0.4580409906113962,0.5164178499004424,0.1364931810748917,0.03052080313486457,0.10609201536085928,0.16834781957040143,0.023722895821683326,0.0376437168423287,False,True,True,-0.05643080984838805,0.0
E>S,0.45114731105604183,0.12415406058927553,20,0.027761691916024768,0.3985941666533364,0.5044762396041671,0.4697008906878257,0.012456136801800102,2000,0.4448669756959762,0.49332096880772797,0.12186567263286263,0.02724999281308166,0.09591967160473339,0.1487569938155407,0.02144829060876402,0.03326307503000648,True,True,True,0.01855357963178389,0.147
S~E,0.36842711403229106,0.12511591224659946,20,0.02797676848502948,0.3164913478786796,0.42164737847579215,0.44659426517751905,0.012726198332584895,2000,0.42190559151620094,0.4716211043860648,0.11653624637963371,0.02605829687475247,0.09364109004484407,0.141142174109786,0.020938784282745017,0.031560349580159235,False,False,False,0.07816715114522799,0.0
S>E,0.41071281928504977,0.16357602928692963,20,0.03657671209750711,0.3410230450665904,0.4782980032044035,0.4696407619115558,0.012970862792295477,2000,0.44378864169291116,0.4940660523037879,0.11987122454744446,0.02680402066342273,0.0934034982749793,0.14791713534327422,0.020885657147913805,0.03307527696645979,False,True,True,0.058927942626506025,0.0
S>>E,0.4755424249473636,0.15829512871070517,20,0.035395866830421535,0.40409359595307665,0.5390615829313342,0.481864682275813,0.017232656862701236,2000,0.44805960804604883,0.5167470610339266,0.12569290632747182,0.02810578828377404,0.09746919826746964,0.16541364032143638,0.02179477530384668,0.03698761441644319,True,True,True,0.006322257328449432,0.741
