draw,subj_idx,rt_quintile,subject_mean
0,1,1,0.025
0,1,2,0.2537313432835821
0,1,3,0.2727272727272727
0,1,4,0.5185185185185185
0,1,5,0.5566037735849056
0,3,1,0.5869565217391305
0,3,2,0.5
0,3,3,0.5352112676056338
0,3,4,0.6842105263157895
0,3,5,0.5588235294117647
0,4,1,0.2
0,4,2,0.38461538461538464
0,4,3,0.49411764705882355
0,4,4,0.5111111111111111
0,4,5,0.5565217391304348
0,5,1,0.0
0,5,2,0.08695652173913043
0,5,3,0.38571428571428573
0,5,4,0.4392523364485981
0,5,5,0.41284403669724773
0,7,1,0.0
0,7,2,0.42105263157894735
0,7,3,0.5402298850574713
0,7,4,0.5544554455445545
0,7,5,0.6363636363636364
0,8,1,0.7169811320754716
0,8,2,0.47572815533980584
0,8,3,0.5324675324675324
0,8,4,0.42424242424242425
0,8,5,0.5172413793103449
0,10,1,0.34911242603550297
0,10,2,0.4444444444444444
0,10,3,0.43478260869565216
0,10,4,0.5
0,10,5,0.5
0,11,1,0.5853658536585366
0,11,2,0.49473684210526314
0,11,3,0.4166666666666667
0,11,4,0.49411764705882355
0,11,5,0.6046511627906976
0,12,1,0.14285714285714285
0,12,2,0.39344262295081966
0,12,3,0.4230769230769231
0,12,4,0.6129032258064516
0,12,5,0.5137614678899083
0,13,1,0.547945205479452
0,13,2,0.72
0,13,3,0.6753246753246753
0,13,4,0.5333333333333333
0,13,5,0.6440677966101694
0,15,1,0.39622641509433965
0,15,2,0.5053763440860215
0,15,3,0.48863636363636365
0,15,4,0.5694444444444444
0,15,5,0.42592592592592593
0,16,1,0.0
0,16,2,0.0
0,16,3,0.2727272727272727
0,16,4,0.42391304347826086
0,16,5,0.624390243902439
0,17,1,0.8
0,17,2,0.53125
0,17,3,0.44680851063829785
0,17,4,0.5333333333333333
0,17,5,0.6341463414634146
0,19,1,0.12173913043478261
0,19,2,0.4074074074074074
0,19,3,0.5
0,19,4,0.5217391304347826
0,19,5,0.65625
0,21,1,0.723404255319149
0,21,2,0.5571428571428572
0,21,3,0.5238095238095238
0,21,4,0.546875
0,21,5,0.6097560975609756
0,22,1,0.30660377358490565
0,22,2,0.4915254237288136
0,22,3,0.5217391304347826
0,22,4,0.48148148148148145
0,22,5,0.5625
0,23,1,0.3787878787878788
0,23,2,0.3404255319148936
0,23,3,0.41935483870967744
0,23,4,0.5245901639344263
0,23,5,0.41304347826086957
0,24,1,0.3283582089552239
0,24,2,0.4520547945205479
0,24,3,0.5
0,24,4,0.6111111111111112
0,24,5,0.6346153846153846
0,25,1,0.21649484536082475
0,25,2,0.14285714285714285
0,25,3,0.4
0,25,4,0.0
0,25,5,
0,27,1,0.21014492753623187
0,27,2,0.37142857142857144
0,27,3,0.484375
0,27,4,0.4666666666666667
0,27,5,0.3157894736842105
1,1,1,0.05
1,1,2,0.16923076923076924
1,1,3,0.32142857142857145
1,1,4,0.5054945054945055
1,1,5,0.5277777777777778
1,3,1,0.48717948717948717
1,3,2,0.6710526315789473
1,3,3,0.6052631578947368
1,3,4,0.5697674418604651
1,3,5,0.625
1,4,1,0.0
1,4,2,0.29333333333333333
1,4,3,0.5172413793103449
1,4,4,0.5137614678899083
1,4,5,0.627906976744186
1,5,1,0.0
1,5,2,0.16666666666666666
1,5,3,0.27710843373493976
1,5,4,0.4489795918367347
1,5,5,0.5137614678899083
1,7,1,0.46153846153846156
1,7,2,0.6875
1,7,3,0.5625
1,7,4,0.5050505050505051
1,7,5,0.46534653465346537
1,8,1,0.6833333333333333
1,8,2,0.47058823529411764
1,8,3,0.47435897435897434
1,8,4,0.5
1,8,5,0.5606060606060606
1,10,1,0.40606060606060607
1,10,2,0.34210526315789475
1,10,3,0.4230769230769231
1,10,4,0.4166666666666667
1,10,5,0.0
1,11,1,0.6666666666666666
1,11,2,0.5480769230769231
1,11,3,0.45977011494252873
1,11,4,0.41333333333333333
1,11,5,0.4782608695652174
1,12,1,0.2962962962962963
1,12,2,0.375
1,12,3,0.5106382978723404
1,12,4,0.48
1,12,5,0.5145631067961165
1,13,1,0.6285714285714286
1,13,2,0.5813953488372093
1,13,3,0.569620253164557
1,13,4,0.6857142857142857
1,13,5,0.48148148148148145
1,15,1,0.46808510638297873
1,15,2,0.5151515151515151
1,15,3,0.5
1,15,4,0.5679012345679012
1,15,5,0.4528301886792453
1,16,1,0.0
1,16,2,0.09090909090909091
1,16,3,0.1836734693877551
1,16,4,0.47297297297297297
1,16,5,0.6116071428571429
1,17,1,0.5
1,17,2,0.6896551724137931
1,17,3,0.5151515151515151
1,17,4,0.5208333333333334
1,17,5,0.6481481481481481
1,19,1,0.1523809523809524
1,19,2,0.4421052631578947
1,19,3,0.45454545454545453
1,19,4,0.46153846153846156
