param,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(high).24,1.3462676815475147,0.0670329793003051,1.221644059821211,1.2999235054858882,1.3439663812864382,1.3901443898827577,1.4862016231135566,0.0005885229841102
a_subj(high).25,2.1619992455839543,0.119953668391325,1.9356296387020555,2.079468021002498,2.160021072745499,2.24038087122934,2.40195582870114,0.0012058760282342
a_subj(high).26,2.104283106559756,0.1255124987699361,1.8649994562981465,2.0179887373539653,2.100271643543875,2.1876026141880502,2.3606914119824105,0.0015202443557517
a_subj(low).2,2.087083769912437,0.1073175988483243,1.8823721514235336,2.014150188593033,2.085258929083657,2.1571855287896726,2.301913462518017,0.0011584545876126
a_subj(low).3,1.963090354849436,0.0925084172078201,1.7888868474907231,1.8993185946872655,1.9614440856440607,2.02261247297988,2.153753263653164,0.00089599925509
a_subj(low).7,1.954305566274969,0.1002122814744798,1.763862965378449,1.8854351798992253,1.9522069532019253,2.0195471181303493,2.156815584055592,0.0011761599679681
a_subj(low).8,1.7938109263930828,0.0875816751365436,1.6275569483115042,1.7333464521266448,1.7922416158487002,1.851733331031139,1.9720015280251315,0.0009992140194113
a_subj(low).9,2.117636408939996,0.1069801785958607,1.918040499227998,2.043514041073707,2.113155346607656,2.187721749282113,2.3400497704058094,0.0012230486376309
a_subj(low).10,1.6581811385733145,0.0957086438703096,1.4814367129079506,1.5912534237763862,1.654574117135574,1.7205398180781095,1.8568454430154888,0.0010525085038122
a_subj(low).11,1.6769030535021845,0.0923110118999431,1.500997032010068,1.6128983320218115,1.6757537340708069,1.7393064511464809,1.8617493187458645,0.0013987470071762
a_subj(low).12,1.9819045734799885,0.0965566151329431,1.7999894882374146,1.9148642540492256,1.9800213892708256,2.0454133011486,2.1766495787451934,0.0010335402016537
a_subj(low).13,1.1712839376736954,0.0879908682783848,1.0128226248073595,1.1072995556493643,1.1678425648600623,1.2313207172529534,1.3484736124288417,0.0018956681292054
a_subj(low).15,1.828977662088266,0.0909566409151361,1.658954201944362,1.766748223481573,1.8259916370001528,1.888752894672215,2.0143687126772925,0.0009150727723463
a_subj(low).16,1.270419838734725,0.0679080702723723,1.1444051289423844,1.2230533076481658,1.268339997413947,1.3156679835288596,1.407775946035201,0.0008437881700229
a_subj(low).17,1.8238732460292213,0.0876813739438557,1.6590702949685991,1.7631346793207514,1.8218547631950344,1.8822099319081096,2.002461402452848,0.0008806895324356
a_subj(low).18,2.049347414857313,0.1098104965360826,1.8459166108524911,1.9736968841651457,2.045360309627568,2.1212739443842947,2.2779458544006594,0.0012382043447867
a_subj(low).19,2.167149338440268,0.1395843398659959,1.9017370796245427,2.0723541230821416,2.163101317819593,2.2593546065158594,2.44775425629706,0.0019106091797195
a_subj(low).20,2.290585619373859,0.1179365564339906,2.065088923206451,2.210964265984963,2.286792825680497,2.368003577094832,2.5301536535107743,0.0013807556767047
a_subj(low).21,2.6914645301252835,0.1363025704678977,2.435139004140485,2.5987549310302995,2.685916547600563,2.7801811464075463,2.9695219621976907,0.0017903167590847
a_subj(low).22,2.948825673340747,0.1579914588067501,2.652687134624739,2.8407544884091944,2.944161339266792,3.052303127303264,3.269786235307308,0.0022854531557209
a_subj(low).23,2.1591363436191777,0.1041374798566891,1.9633177796980052,2.0876992218933106,2.156538304760767,2.227755512384281,2.371418702402276,0.0010398936650265
a_subj(low).24,1.49532951347674,0.0676079671878148,1.3678572084940075,1.449746401633639,1.4928224983691578,1.5389070460828458,1.6350809778592592,0.0006219669860979
a_subj(low).25,2.432692863416801,0.1135881980763146,2.219528336071014,2.3549245641634484,2.4302834910682773,2.50828961723803,2.66252564678471,0.0012594337543276
a_subj(low).26,2.5898077848635603,0.1343118441004627,2.337232562794373,2.496296102516821,2.5858575381860494,2.677134064661885,2.867176620600696,0.0017656089327299
a_subj(medium).2,1.8961036876153576,0.1023220266750337,1.7006973182435312,1.8264751063799385,1.8949198942943584,1.9631951848193168,2.100506952552481,0.0013394942984864
a_subj(medium).3,1.6087352860098094,0.0809369255757156,1.4590605689512344,1.5527464970307032,1.6058678497220047,1.6613312788065464,1.7739820906688912,0.0010522231085094
a_subj(medium).7,2.152235293980441,0.1165907987874048,1.9344323176509988,2.0712157465751413,2.148633453738394,2.228089349752476,2.391116790428857,0.0015845796668931
a_subj(medium).8,1.7043051594840906,0.0937199440245696,1.5290322467940316,1.6387627963142746,1.7024414506674816,1.7653649807681917,1.8943179533072645,0.0014176170027885
a_subj(medium).9,2.056539000139028,0.1092368460847641,1.8540956927720051,1.980036503912791,2.0533943401690133,2.1275354924114858,2.2788587216950185,0.0016403513703083
a_subj(medium).10,1.9066186250681565,0.1051707308291064,1.7076546423123489,1.836043747714354,1.9028359348155528,1.974784913718417,2.1197402452523155,0.0017526500698233
a_subj(medium).11,1.7210536754198145,0.1009851374189312,1.5323930125929637,1.6505637049313056,1.720617767975829,1.7889902218354663,1.9194141386052983,0.0017537529634911
a_subj(medium).12,2.159458126940501,0.1103182232921918,1.95482726975694,2.0835467678409687,2.1555894601353205,2.231761149477458,2.384403921354499,0.0015522164715795
a_subj(medium).13,1.1665051033190594,0.1012960482778705,0.983521364761462,1.088403796252686,1.166913048264597,1.241609535272797,1.3604325713778436,0.002614040434752
a_subj(medium).15,1.703799047095511,0.0949012580754621,1.5264064983899996,1.637506927161216,1.7008947931426135,1.7661367457404529,1.9008649429883928,0.0013263395852638
a_subj(medium).16,1.2492405990203512,0.0765819588705992,1.0795768641815449,1.203778459978333,1.2524266952110363,1.2997681256683375,1.3909093905669132,0.0016059331829189
a_subj(medium).17,1.586798160842,0.0914918252167158,1.4141445748748391,1.5246087507306143,1.5839502459451682,1.646131512623217,1.773009942647772,0.0013432078668445
a_subj(medium).18,2.141726007754732,0.1277365868238964,1.9058145277041183,2.0533886701038524,2.137138496434067,2.224014893910281,2.40935358891475,0.0021237094175069
a_subj(medium).19,2.6662000886617907,0.1802222817570269,2.3374945731008023,2.5402139556620518,2.6595073341090285,2.783777169511485,3.0419610531093983,0.0033133881739933
a_subj(medium).20,2.1732351628540783,0.1213387133751437,1.9450122548861803,2.0904643344423266,2.167667885398875,2.253605370006897,2.4208045710782544,0.0020178286485134
a_subj(medium).21,2.572109940215592,0.1482862604617967,2.2971050783310742,2.469164893946245,2.566505878699242,2.668614830372194,2.878986774800973,0.0024712842190437
a_subj(medium).22,2.177920495552322,0.1414503495933568,1.9158327976288352,2.0791925313713646,2.172934757137102,2.2699337139328764,2.473900827620161,0.0027401871313241
a_subj(medium).23,1.809719781700298,0.0886895605334245,1.642432041739343,1.748899337898444,1.8074813830898304,1.866835628214584,1.990571062587894,0.0010446170842873
a_subj(medium).24,1.5329270366194716,0.0649214733171326,1.4111340737885578,1.4875348683100704,1.531375959836038,1.5761727969367905,1.6643261153594395,0.0006088364600287
a_subj(medium).25,2.086618621900723,0.1102291477292371,1.8819115665302164,2.0099885865308,2.0819356014777104,2.1571278882621416,2.314200853987353,0.0015290182772081
a_subj(medium).26,2.676139118331022,0.1553214055591058,2.3840735754486206,2.567971584499122,2.6704992615826426,2.7805161841346333,2.9918823687975014,0.0024883166933538
t,0.4163825670325502,0.0170091891890512,0.3841604427086476,0.4049894920572464,0.4160287642735115,0.4268934108465614,0.4514460082302395,0.0001576034551026
t_std,0.0754625181066687,0.0139933189494538,0.0537204814715092,0.0656290058262304,0.0734560511369255,0.0831053367188232,0.1084301600261352,0.0001465371863367
t_subj.2,0.3823530604037268,0.0130597236332456,0.358867754634106,0.373683483728219,0.381510987642719,0.3900325199594091,0.4115572653586402,0.0001924598841036
t_subj.3,0.3239557824751752,0.0098077509618134,0.3042873727968323,0.3177975961643182,0.324423296624001,0.3298864125755376,0.3456947009226824,0.0001332479407187
t_subj.7,0.4389574036269337,0.0128860211684469,0.4126246470164242,0.4306909339774589,0.4393131171775095,0.4473650159663389,0.4638333293340402,0.0001771404719574
t_subj.8,0.3072469855457272,0.0088635613974469,0.2897387345472813,0.3014220807973568,0.3071977408126976,0.3130927270889695,0.3246056582781961,0.0001192468323258
t_subj.9,0.432693515779879,0.0129379931145388,0.4054447607031519,0.4245456264731796,0.4333752919007435,0.4414626544031099,0.4563988776563694,0.0001871949649158
t_subj.10,0.5855196316290538,0.0099980919675201,0.5644658262198387,0.5793005737449762,0.5859323743416835,0.5923363993381794,0.6037485827431738,0.0001416830488374
t_subj.11,0.3777826301843325,0.0122837661340642,0.3551208574293263,0.369076404738259,0.3766518892284062,0.3871445842943944,0.4007888540974318,0.0002285799308499
t_subj.12,0.4512951501638844,0.0115351137067272,0.4270638575943846,0.4438471583829718,0.4520116620906402,0.4593374512263543,0.4719736828991079,0.0001532528196253
t_subj.13,0.3591326311727212,0.011723070147588,0.3403108079218119,0.3482532170160873,0.3591798068780677,0.3700018096463194,0.3771444644002801,0.0003420309217905
t_subj.15,0.4540215324013819,0.0089543651476974,0.4352239668302687,0.4483462060110261,0.454532436439078,0.4602327145871175,0.469905935280574,0.0001160504413067
t_subj.16,0.3737047530139843,0.0073512850087644,0.3634840329266436,0.3695668177979057,0.3724801759042266,0.3754227802728796,0.3958770610728236,0.0001837957610088
t_subj.17,0.3950873276062146,0.0086551546030468,0.3776805167008202,0.3892460631349343,0.3951638774129704,0.401135028977107,0.4111621048849196,0.0001205050694619
t_subj.18,0.3762076592081025,0.0143657407004304,0.3459404204683234,0.36684691127787,0.3772542001545482,0.3864976529966989,0.4012972717868084,0.0002374042476485
t_subj.19,0.4257822653526286,0.0209306069629788,0.3849560859857757,0.4121640187717176,0.4251542257046591,0.4388142786895571,0.4698684417171266,0.0003273371384676
t_subj.20,0.4572864700100373,0.0126003797668486,0.4320911063835785,0.4490515577074843,0.4576524604662492,0.4657449071463039,0.4805791875065411,0.0001721695977092
t_subj.21,0.4860091924448314,0.0160818053726219,0.4526265965466665,0.475568685490451,0.4865452449771357,0.4968237617030142,0.5168904684367244,0.0002509980389029
t_subj.22,0.3938892118237643,0.0146892921952059,0.3605708825443921,0.3853397187987696,0.3952023023730258,0.4039952760461433,0.4190022320351847,0.0002607161928646
t_subj.23,0.3623514728911668,0.0095650939960364,0.3418901187497183,0.356377228926197,0.3628903676739022,0.36901831831989,0.3793558981886144,0.0001164734665154
t_subj.24,0.3270452004520104,0.008005757165189,0.3091255778669412,0.3225206751980551,0.3277668611523523,0.3323093387579584,0.3406818087621814,8.573601364645985e-05
t_subj.25,0.4651624500746006,0.0218762869713739,0.4191605619287271,0.4517468726453166,0.4645383827843571,0.4801233317218325,0.5062770544458874,0.0003252913395936
t_subj.26,0.548239603289363,0.014978859578045,0.5167963836652282,0.5386484486580767,0.5488152008837197,0.5587202176466545,0.5758521324595652,0.0002400466923891
z,0.4871998000754768,0.0113286902787829,0.4646779618099745,0.4797086677062255,0.4872684212085096,0.4947148202873235,0.5098082162308435,0.0002152057125059
z_std,0.1868545065196755,0.0218283523527427,0.1471425064473208,0.1717180164740689,0.1858977243161081,0.2009110790274338,0.2330736934698302,0.0002598156875292
z_subj.2,0.4797550612823694,0.0189626495238404,0.4436673362019441,0.4667647609588488,0.4797523909597014,0.4924868089241842,0.516967956908267,0.0003873874568566
z_subj.3,0.5753864903580328,0.0204505070744816,0.5346696409974563,0.5618016701032174,0.5753966073845839,0.5893507178803457,0.6159096836083552,0.0004528552287651
z_subj.7,0.474128324760897,0.0175479997511712,0.4395953547429939,0.4622879527559716,0.4739167049377807,0.4858746179942015,0.5088421342017311,0.0003684661600925
z_subj.8,0.5583563209079179,0.0184275735103495,0.5223588520621357,0.5456074896567852,0.5582199223399104,0.5711790595624319,0.5930930866001777,0.0004369431339631
z_subj.9,0.4790003211250019,0.0177760976148459,0.4446293402052167,0.4669190313025356,0.478657368301067,0.4910330971788349,0.5151483875156954,0.0003842214056954
z_subj.10,0.5947526225858482,0.0198751557812436,0.5569249189279083,0.5811453059447027,0.5948668028699825,0.6079208872495728,0.6340486078052366,0.0004741229889543
z_subj.11,0.4748816996798315,0.0192940775142822,0.4365018263834763,0.4619560108456267,0.4748012113767631,0.4877855977069872,0.5125337959487485,0.0004848346492967
z_subj.12,0.4692982175013599,0.0181492962225729,0.4329319050793783,0.45714398273061,0.4691910753992851,0.481626522458027,0.5052758419581248,0.0003424840594692
z_subj.13,0.5529109105420915,0.0271385422750133,0.5008177153106315,0.5337222528183162,0.5532755483082056,0.5717349229594827,0.6044643973041048,0.0009994672676729
z_subj.15,0.4460405923718694,0.0199223376029625,0.4077552231637836,0.4323697320726899,0.4459944572218841,0.459300951597648,0.4844951879139375,0.0004681352775968
z_subj.16,0.4335692581961832,0.0197353360376593,0.3944451289581343,0.4203464471681524,0.4333736145698373,0.4468080372544112,0.4718344357059456,0.0004593341240039
z_subj.17,0.5097499263696348,0.017708207165432,0.4754950617111566,0.4978294748186465,0.5097239764793969,0.5213836821438883,0.5443830948977703,0.0003488203158656
z_subj.18,0.5587964951691314,0.01981198407587,0.5187120652676023,0.5456242575477336,0.5588684778642576,0.5722123172035228,0.5966709474064346,0.0004506309759405
z_subj.19,0.4431598113513035,0.0209713821761227,0.4028120527230981,0.4286685841674581,0.4431932408110434,0.4572999023691041,0.4842705622036121,0.0004126785244558
z_subj.20,0.4144760640390672,0.0183834778376989,0.3779979239786874,0.4017493688231681,0.4149805966185779,0.426743980546761,0.4499754427429887,0.0004213869249383
z_subj.21,0.4198323425666613,0.0171703383643132,0.3860295261314556,0.4082671839030362,0.419581854285424,0.4314152110561736,0.454178569520441,0.0004187233405281
z_subj.22,0.4859612921969424,0.0175752661634161,0.4511897316253079,0.4742541557235928,0.4859939162526174,0.4980830211934015,0.5199332008853312,0.000344094898844
z_subj.23,0.5368441515960345,0.0188766176715715,0.4998244928389452,0.5238458573992251,0.5369528084483254,0.5496321447891865,0.5736869579597643,0.0004068770334152
z_subj.24,0.4777159551434964,0.0181388550752653,0.4420563564864184,0.4653227008365061,0.4777340912908088,0.4901031782579746,0.5117385618099354,0.0003831635544128
z_subj.25,0.415032489123069,0.0195649721314279,0.3770901553531251,0.4016022703727116,0.4150447474683976,0.4281923737709424,0.452455402942048,0.0004238802215862
z_subj.26,0.4294817251783915,0.016952919801577,0.3968063823606075,0.4181079631890938,0.4294081553060326,0.4405161326311518,0.4632253364641873,0.0003520245471883
v_ES_AttentionW,0.0422512052330453,0.0027232774167725,0.0368974929115448,0.0404636239880501,0.0422319228861101,0.0440175152784547,0.047700296826649,2.575110556015358e-05
v_ES_AttentionW_std,0.011737765388259,0.0022139701016869,0.008212158641406,0.0101857580969717,0.0114564612854332,0.0129718001857428,0.0169428340330317,2.7069672768499213e-05
v_ES_AttentionW_subj.2,0.0360778905259819,0.0031571209269247,0.0299085891807344,0.0339425011238212,0.0361062176356585,0.038197263642571,0.0421940601570488,2.863769926082042e-05
v_ES_AttentionW_subj.3,0.0264457427990369,0.0028149316040574,0.0210457366909821,0.0245442335326891,0.0264152101316812,0.0283237539387223,0.0319831014365141,3.426707097582538e-05
v_ES_AttentionW_subj.7,0.0445916805561523,0.0030882471018057,0.0385593459680577,0.0425087591629122,0.0445612171931465,0.0466693111771794,0.0506615778917666,4.4495924699747776e-05
v_ES_AttentionW_subj.8,0.0518037177973336,0.0036551793758391,0.0447596857887771,0.0493144959368743,0.0517966027025376,0.0542683828006485,0.0589918182861247,5.915483106595677e-05
v_ES_AttentionW_subj.9,0.0383475954363341,0.0028323026717202,0.0329265412535413,0.0364211154357808,0.0382921002372597,0.0402387105383899,0.0439889698605112,3.890800924324171e-05
v_ES_AttentionW_subj.10,0.0358461112602315,0.0028872265576284,0.0302977205993392,0.0338647419704854,0.0358353366307463,0.03777512312104,0.0415354507685597,4.656279939713021e-05
v_ES_AttentionW_subj.11,0.0531505216038833,0.0036871652918755,0.0459441442464705,0.0506854124915283,0.0531163795584674,0.0556259230345075,0.0604843219594014,5.79419187224125e-05
v_ES_AttentionW_subj.12,0.0372012161635789,0.0029106734757223,0.0315636087257726,0.0352221307526938,0.0371814572489917,0.039165410100181,0.0429454971875075,3.150257890106548e-05
v_ES_AttentionW_subj.13,0.0580751008639872,0.0044632472211465,0.0494615557362326,0.055038622059741,0.0580111416758907,0.0610898561265845,0.0668176132230496,7.606110249363777e-05
v_ES_AttentionW_subj.15,0.0425233435244031,0.0032583794864437,0.0362099755809125,0.0403501814892802,0.042507635447358,0.0446875112039772,0.0489981570746387,3.583075412626714e-05
v_ES_AttentionW_subj.16,0.0486313105498171,0.0038893660880035,0.0409663704905849,0.0460176413157533,0.048617177604721,0.0512421028951478,0.0562613813157104,5.507659206888836e-05
v_ES_AttentionW_subj.17,0.0501714424566938,0.0033940339342439,0.0435235197091726,0.0478991682287629,0.0501280617318572,0.0523962117334969,0.0569534298620995,5.1918934697635575e-05
v_ES_AttentionW_subj.18,0.0372842716753536,0.0029044546744519,0.031707874631728,0.0353200675887686,0.0372411578229475,0.039204070338719,0.0430897189033366,3.8200577983869445e-05
v_ES_AttentionW_subj.19,0.041001913073778,0.0031897607535697,0.0348329470010496,0.038845608556672,0.0409525361037162,0.043076020912414,0.0474304430888209,5.931749025503115e-05
v_ES_AttentionW_subj.20,0.0473187803430359,0.0029657091746554,0.0415817661445894,0.045322757133324,0.0472362073536033,0.0492937076335335,0.0532499242209762,3.934463429586715e-05
v_ES_AttentionW_subj.21,0.0484153462881518,0.0031288937763875,0.0424068940405702,0.0462874788262198,0.0483494013514323,0.0504806367932462,0.054740853023885,4.635492602767226e-05
v_ES_AttentionW_subj.22,0.057864775917937,0.0039014564339559,0.0504326203118069,0.0551652772195594,0.0578115712741417,0.0604869693883306,0.0657563721693472,6.090156489350245e-05
v_ES_AttentionW_subj.23,0.0361078156076269,0.0029184843117818,0.0303864120522895,0.0341723458127775,0.0361096711457739,0.0380700476626817,0.0418382920059634,3.3319624592601744e-05
v_ES_AttentionW_subj.24,0.0182782367884547,0.0028096777014835,0.0126668160424666,0.0164019951468224,0.0182838386691134,0.0201734469659237,0.0237750569916684,2.834670666412636e-05
v_ES_AttentionW_subj.25,0.0268151977559084,0.0030086519937797,0.0209341635396147,0.0247938974514742,0.0267981263871516,0.028837609110787,0.032792652137544,3.1550902817203213e-05
v_ES_AttentionW_subj.26,0.0515605537106398,0.0031794773492585,0.0454341489547863,0.0494016034505808,0.0515381563301887,0.0537024886871063,0.0578443729618046,4.788263783595605e-05
v_ES_InattentionW_E,-0.0443671916731544,0.003159445896574,-0.0507509739050858,-0.0463814141403407,-0.0443155157038298,-0.0423424381143275,-0.0382412078962093,2.898370055986357e-05
v_ES_InattentionW_E_std,0.013635662318755,0.0026216133282445,0.0094347179526525,0.0118000410571903,0.0133162411806514,0.0151121177842224,0.0196434662102403,3.128918067197248e-05
v_ES_InattentionW_E_subj.2,-0.048513280896815,0.0039494655700125,-0.0562231002179192,-0.0511558980442734,-0.0485191405533465,-0.0458461102010646,-0.0406976342142984,5.618112698589521e-05
v_ES_InattentionW_E_subj.3,-0.0224243194090232,0.003194659588943,-0.0286595865154843,-0.0245677036422109,-0.0223820389103436,-0.0202782111870213,-0.0161538756414798,3.732746126767335e-05
v_ES_InattentionW_E_subj.7,-0.0401713812507674,0.0032605605882286,-0.0466067446382914,-0.0423680137301538,-0.0401138713783908,-0.0379618083515989,-0.0339080333150728,4.30012268694654e-05
v_ES_InattentionW_E_subj.8,-0.0542726523701578,0.003681941193115,-0.0614812140237187,-0.0567882490890756,-0.0542390827860083,-0.0517847885169267,-0.0470965707161548,6.415297122477619e-05
v_ES_InattentionW_E_subj.9,-0.038267458143236,0.0032718089984816,-0.0447804185902676,-0.0404616705718477,-0.0382483962369865,-0.0360752979689369,-0.0318895454880086,4.7753874099777126e-05
v_ES_InattentionW_E_subj.10,-0.04931523775829,0.0039542147758173,-0.057210827980001,-0.0519906000869703,-0.0492236690859047,-0.0466276282694962,-0.0418149117323093,6.686633259475423e-05
v_ES_InattentionW_E_subj.11,-0.0584394830844388,0.0043026933311824,-0.0670216299440941,-0.0612958691304468,-0.0583793979159179,-0.0555231168794174,-0.0502332642336971,6.591681564083667e-05
v_ES_InattentionW_E_subj.12,-0.043590381186806,0.0033016938745766,-0.0502010709437131,-0.0458362320833201,-0.0435069017220823,-0.0413312867231694,-0.0373218248283327,4.5956613232677615e-05
v_ES_InattentionW_E_subj.13,-0.0679071544035104,0.0063562284762762,-0.0807539782860828,-0.0721079106297911,-0.0677642409551017,-0.0635882655938958,-0.0557666610201458,9.646066505435772e-05
v_ES_InattentionW_E_subj.15,-0.0439239988805819,0.0043696847164775,-0.0527136031576747,-0.0468350419331681,-0.0438523426264011,-0.0408843558290428,-0.0356463532651842,4.91095563645095e-05
v_ES_InattentionW_E_subj.16,-0.0541953390324446,0.0043508124039846,-0.0626702862586794,-0.0571962514586821,-0.0541681302070751,-0.051274119013328,-0.0456478580782276,5.898692075602228e-05
v_ES_InattentionW_E_subj.17,-0.0560881435193507,0.0043427537977945,-0.0647758681115449,-0.0589688012232356,-0.0560917528009346,-0.0531867326646665,-0.0475257052602436,6.352471319930957e-05
v_ES_InattentionW_E_subj.18,-0.0409122976885788,0.0032687821752282,-0.0475687305977911,-0.0430128703089539,-0.0408641492376818,-0.0387223772237448,-0.0346701698233578,4.479514993172873e-05
v_ES_InattentionW_E_subj.19,-0.0435009824874328,0.0040371728030946,-0.0515587335090365,-0.0461743257958485,-0.0434910641310564,-0.0407297907434785,-0.0357196970636188,6.622033038949213e-05
v_ES_InattentionW_E_subj.20,-0.0474765815390823,0.0033140591864652,-0.0541770091400639,-0.0496693642764608,-0.0474175382988527,-0.0452274149562249,-0.0410805353925514,4.607707830172807e-05
v_ES_InattentionW_E_subj.21,-0.0481988519937339,0.003194582744592,-0.0545388711184062,-0.0503446797798302,-0.048137810956399,-0.0459757572806876,-0.0420500931772713,4.763654032926145e-05
v_ES_InattentionW_E_subj.22,-0.0485448941561056,0.0036572275180368,-0.0559728988878107,-0.0509704915812911,-0.0484864048268109,-0.0460257201263273,-0.0416119248622703,5.2863711602305366e-05
v_ES_InattentionW_E_subj.23,-0.037380766709675,0.0036259373609187,-0.0444937843621,-0.0398017953664295,-0.0373582345266417,-0.0349343335115953,-0.0302258349011334,4.107757449747046e-05
v_ES_InattentionW_E_subj.24,-0.0170278228213783,0.0038653598309941,-0.024657629158462,-0.0196388002835281,-0.0170422698611524,-0.014390572257008,-0.009461280357678,4.678069182906093e-05
v_ES_InattentionW_E_subj.25,-0.0234083983449953,0.0038752614602172,-0.0308734427741709,-0.0260903417502232,-0.0233880120893883,-0.0207510115052759,-0.015832297110899,5.324122033960117e-05
v_ES_InattentionW_E_subj.26,-0.0480222739491976,0.0036228158383877,-0.0552715779316333,-0.050440921948655,-0.0479866322800412,-0.0455206368307955,-0.0411232628504582,4.918807590578999e-05
v_ES_InattentionW_S,0.0427331931686513,0.0027282898397798,0.0373355128238206,0.0409592496055506,0.0427050870763542,0.0445204198184128,0.0483006854156547,2.929744747901476e-05
v_ES_InattentionW_S_std,0.0116108219385318,0.00222061391469,0.0080611545780475,0.0100362247308853,0.011344196262561,0.0129002325884448,0.016726184052382,2.770549943615308e-05
v_ES_InattentionW_S_subj.2,0.0430085642215571,0.0035084458756535,0.0360084473121662,0.0406844497243244,0.0430066145693178,0.0453499489066152,0.0498952168875331,4.542173418340472e-05
v_ES_InattentionW_S_subj.3,0.0399596761174138,0.0037283117343415,0.0327834031749983,0.037397139118921,0.0399368454959118,0.0424296961370589,0.0474098960357148,5.327849085445562e-05
v_ES_InattentionW_S_subj.7,0.0451224394732051,0.0032242811988164,0.0389165158019877,0.0429642449557597,0.0451157787991704,0.0472631400995102,0.0514355993582356,4.966749305424349e-05
v_ES_InattentionW_S_subj.8,0.0543049127300033,0.0042111353535713,0.0461989815531479,0.0514571479988485,0.0543137887507446,0.0571160350248292,0.0625874112309466,6.085172183220538e-05
v_ES_InattentionW_S_subj.9,0.0335126772435986,0.0028562511555492,0.028017440951382,0.0315663479884001,0.0335224260245861,0.035381504587036,0.0392059661027142,4.596273493967665e-05
v_ES_InattentionW_S_subj.10,0.0262315649675914,0.0035588490334251,0.019220780492135,0.0238158760609871,0.0262584247630978,0.0285925852446437,0.0332622486932027,5.439175957438791e-05
v_ES_InattentionW_S_subj.11,0.0613557803706416,0.0043592159131491,0.0528515036235095,0.0584155572449639,0.0613054538416526,0.0642465251507529,0.0700833034679311,7.28656834563364e-05
