Model,Gelman-Rubin
a,1.0003065681097238
a_std,0.9997095118633761
a_subj.2,1.0007983703155834
a_subj.3,1.0017583872714197
a_subj.7,1.0069474487146084
a_subj.8,1.0013310522809766
a_subj.9,1.0002571677578351
a_subj.10,1.000329700592631
a_subj.11,1.0002879504310387
a_subj.12,1.004079763894061
a_subj.13,0.9998354054021207
a_subj.15,1.0009890261016436
a_subj.16,1.0107622473530848
a_subj.17,1.001447663733328
a_subj.18,1.0006276064774657
a_subj.19,1.000389485162933
a_subj.20,1.000178293426419
a_subj.21,1.001277456495398
a_subj.22,1.0004048115695643
a_subj.23,1.0038246966571789
a_subj.24,0.9997054611460495
a_subj.25,1.0040289982400838
a_subj.26,1.0136903277079041
t,1.001424763103145
t_std,1.0012236768340677
t_subj.2,1.0008713548301489
t_subj.3,1.0000955862636218
t_subj.7,1.0052043130402428
t_subj.8,1.0005545677240202
t_subj.9,0.9995100352924408
t_subj.10,1.0005689230735049
t_subj.11,1.000920646500517
t_subj.12,1.0038556821892477
t_subj.13,0.9996847805056377
t_subj.15,0.9996063418583904
t_subj.16,1.0115799442374234
t_subj.17,1.0038591970524338
t_subj.18,1.001083684020446
t_subj.19,1.0012610713634078
t_subj.20,0.9999710374361093
t_subj.21,1.002287125172286
t_subj.22,1.001025174731336
t_subj.23,1.0018294267530765
t_subj.24,1.0002816243837611
t_subj.25,1.0048713764387356
t_subj.26,1.0121908554460892
v_Intercept,1.0190453558950159
v_Intercept_std,1.0088216121214122
v_Intercept_subj.2,1.0009504501298552
v_Intercept_subj.3,1.0011096362620027
v_Intercept_subj.7,1.0176082271753393
v_Intercept_subj.8,1.000535983709282
v_Intercept_subj.9,1.010196616489161
v_Intercept_subj.10,1.0061865186188967
v_Intercept_subj.11,1.002357158353903
v_Intercept_subj.12,1.0010707994905057
v_Intercept_subj.13,1.0076777059476607
v_Intercept_subj.15,1.0013378270978999
v_Intercept_subj.16,1.0084444385149445
v_Intercept_subj.17,1.0084702864229778
v_Intercept_subj.18,1.0069656270650014
v_Intercept_subj.19,1.0025299523874163
v_Intercept_subj.20,1.0077331501409021
v_Intercept_subj.21,1.0003099783014915
v_Intercept_subj.22,1.0041069724859868
v_Intercept_subj.23,0.9995132789725215
v_Intercept_subj.24,1.0032007399719982
v_Intercept_subj.25,1.003317361243751
v_Intercept_subj.26,1.0078705489897632
v_AttentionW_E,1.003050811777163
v_AttentionW_E_std,0.9998061044638796
v_AttentionW_E_subj.2,1.002400632577107
v_AttentionW_E_subj.3,1.0006804902840714
v_AttentionW_E_subj.7,1.0032442158714967
v_AttentionW_E_subj.8,0.9997359071579676
v_AttentionW_E_subj.9,1.0057064886906446
v_AttentionW_E_subj.10,1.0016967813573343
v_AttentionW_E_subj.11,1.0017665277078185
v_AttentionW_E_subj.12,1.0002165398462277
v_AttentionW_E_subj.13,1.0011935837723622
v_AttentionW_E_subj.15,1.0002899191356371
v_AttentionW_E_subj.16,1.0083998706040482
v_AttentionW_E_subj.17,1.0034246417062027
v_AttentionW_E_subj.18,1.0066317529274058
v_AttentionW_E_subj.19,1.0020213858345886
v_AttentionW_E_subj.20,1.0032139239940674
v_AttentionW_E_subj.21,1.0014020830569852
v_AttentionW_E_subj.22,1.001069252092156
v_AttentionW_E_subj.23,0.9995348534542027
v_AttentionW_E_subj.24,1.0035804559767045
v_AttentionW_E_subj.25,1.0005302154492621
v_AttentionW_E_subj.26,1.0038046395614493
