rt,response,subj_idx,condition,OVcate,ES_AttentionW,ES_InattentionW_E,ES_InattentionW_S
2.076180658622701,1.0,1,none,low,11.791118829074671,5.447779707268667,13.656660878193996
0.601180658618201,0.0,1,none,high,-5.637130801687764,58.40506329113924,14.042194092827003
1.0611806586183548,0.0,1,none,high,-19.13043478260869,32.46376811594203,41.59420289855072
0.5551806586181857,0.0,1,none,low,-8.342182890855456,2.914454277286136,51.2566371681416
1.2331806586184122,0.0,1,none,high,28.58736059479554,46.00743494423792,27.420074349442377
0.8721806586182915,0.0,1,none,medium,-7.844827586206895,64.13793103448276,1.982758620689655
1.5391806586225218,1.0,1,none,low,11.46205684148843,8.989159097568123,27.527102256079694
1.7351806586225873,1.0,1,none,medium,-8.416801292407108,12.633279483037157,41.050080775444265
2.1631806586227302,1.0,1,none,medium,-38.14018043025676,13.11589174184594,31.256072172102705
0.7861806586182628,0.0,1,none,medium,-54.66487935656837,20.268096514745302,14.932975871313674
1.6671806586185571,0.0,1,none,low,4.195871339414303,9.67834853576572,15.482477196351418
1.7251806586185765,0.0,1,none,low,0.6926406926406923,10.346320346320343,9.653679653679651
0.8531806586222926,1.0,1,none,medium,-7.724736515809054,2.72783632982021,60.45257284562926
0.6591806586182204,0.0,1,none,medium,-48.89628924833493,36.99333967649857,5.889628924833492
1.3241806586184426,0.0,1,none,high,-17.364016736401673,36.31799163179916,53.68200836820083
1.4091806586224784,1.0,1,none,medium,54.599542334096114,14.919908466819225,20.320366132723112
0.7971806586182665,0.0,1,none,high,65.8728557013118,53.945509586276486,8.07265388496468
1.0641806586223632,1.0,1,none,medium,-15.431034482758625,8.189655172413792,63.62068965517241
1.0251806586183427,0.0,1,none,low,7.159763313609471,18.579881656804737,11.420118343195266
0.8521806586182848,0.0,1,none,medium,50.86538461538462,12.884615384615383,32.019230769230774
0.9651806586183226,0.0,1,none,high,31.77702320316921,44.52744765138653,32.75042444821732
1.5001806586185014,0.0,1,none,high,21.34253450439148,55.67126725219574,34.32873274780426
0.7821806586182615,0.0,1,none,low,4.4348363187152575,12.21741815935763,7.782581840642372
0.6991806586182338,0.0,1,none,high,10.407766990291268,30.1747572815534,39.76699029126213
0.7831806586182618,0.0,1,none,medium,-48.25332562174668,15.222672064777324,23.475997686524003
0.6081806586182034,0.0,1,none,high,-3.949671772428879,59.57330415754923,13.522975929978116
0.9391806586223214,1.0,1,none,low,1.119936457505955,2.223987291501191,31.104050833995235
0.818180658622281,1.0,1,none,medium,-21.10177404295052,6.872082166199812,57.973856209150334
0.812180658622279,1.0,1,none,medium,51.69772256728778,6.169772256728779,34.47204968944099
0.6601806586182207,0.0,1,none,low,16.884519523677653,6.721129880919413,9.83661035724176
1.1451806586223903,1.0,1,none,low,12.21508828250401,2.7768860353130007,50.561797752808985
1.2371806586184135,0.0,1,none,high,-35.546875,28.828125,54.375
1.0011806586183347,0.0,1,none,medium,-1.832917705735664,9.389027431421445,41.22194513715711
0.6181806586182067,0.0,1,none,medium,42.65669515669517,30.05698005698006,17.400284900284895
