rep,parameter,true,recovered
0,a,1.7390832212358394,1.6764801824853015
0,t,0.43823875896844744,0.4302040152703112
0,z,0.47740462234513337,0.4824858073816831
0,v_ES_AttentionW,0.03220449238154302,0.03286662616215824
0,v_ES_InattentionW_E,-0.03321263493036409,-0.034911874238222125
0,v_ES_InattentionW_S,0.03355719075730233,0.032800043530032984
1,a,1.7482413126761878,1.7316867086382206
1,t,0.4458719815561553,0.42992815220013886
1,z,0.46371048619006333,0.5040128090259295
1,v_ES_AttentionW,0.03070497040584181,0.032334111412061425
1,v_ES_InattentionW_E,-0.035135687582790065,-0.04680018338863064
1,v_ES_InattentionW_S,0.026233237685289987,0.024819141528626517
