Model,Gelman-Rubin
a,1.0002184169413844
a_std,1.0005489494825976
a_subj.2,1.0004235729851156
a_subj.3,1.007690117216175
a_subj.7,1.0049097117312857
a_subj.8,1.0009245361649788
a_subj.9,1.0013838563434785
a_subj.10,1.0008952161589317
a_subj.11,1.003625484295188
a_subj.12,1.0026815381111003
a_subj.13,1.0016023775460658
a_subj.15,0.999588063842321
a_subj.16,0.9998172330264888
a_subj.17,1.003129884275758
a_subj.18,1.0012063309515398
a_subj.19,1.0128150219798528
a_subj.20,1.000001869311385
a_subj.21,1.0000221683778339
a_subj.22,1.0030625729181435
a_subj.23,1.0026318278424364
a_subj.24,1.000617308884116
a_subj.25,1.0019658762038497
a_subj.26,1.0119085424146383
t,1.0009337497890887
t_std,1.0021243886899696
t_subj.2,1.000741767622415
t_subj.3,1.0063873968745234
t_subj.7,1.0117834887635522
t_subj.8,1.0004766982693787
t_subj.9,0.9997259361514027
t_subj.10,1.0005645759770556
t_subj.11,1.0027752401930694
t_subj.12,1.0002659532285036
t_subj.13,1.0053708433964434
t_subj.15,0.9997915494676533
t_subj.16,1.0016035010044582
t_subj.17,1.0024158143955355
t_subj.18,1.0001075957068397
t_subj.19,1.0156028599123348
t_subj.20,1.006797475449256
t_subj.21,1.0000385893573829
t_subj.22,1.0021421463453069
t_subj.23,1.0031664932906554
t_subj.24,0.9998283891178331
t_subj.25,1.0005772090295986
t_subj.26,1.0242082652914315
v_Intercept,0.9998931749943546
v_Intercept_std,1.0008031464742004
v_Intercept_subj.2,1.0006858946792592
v_Intercept_subj.3,1.0008586835180358
v_Intercept_subj.7,0.9999256508233691
v_Intercept_subj.8,0.9996389717829263
v_Intercept_subj.9,0.9996126885460168
v_Intercept_subj.10,1.0001686128412246
v_Intercept_subj.11,1.0016085964370698
v_Intercept_subj.12,0.9999589540881011
v_Intercept_subj.13,0.9995238839559208
v_Intercept_subj.15,1.0002961269493635
v_Intercept_subj.16,0.9997510112336954
v_Intercept_subj.17,1.002570261115097
v_Intercept_subj.18,1.0001913550544268
v_Intercept_subj.19,0.9997299985834529
v_Intercept_subj.20,1.000553681019188
v_Intercept_subj.21,1.0036068915249023
v_Intercept_subj.22,0.9996739244951133
v_Intercept_subj.23,1.000015516814603
v_Intercept_subj.24,0.9999859943228008
v_Intercept_subj.25,1.0009123594713225
v_Intercept_subj.26,0.999860145764808
v_ES_AttentionW_early,1.0003593911263684
v_ES_AttentionW_early_std,1.0003200878815304
v_ES_AttentionW_early_subj.2,0.9998434180312181
v_ES_AttentionW_early_subj.3,1.0009064421584677
v_ES_AttentionW_early_subj.7,1.0067875313250818
v_ES_AttentionW_early_subj.8,0.9997560228331774
v_ES_AttentionW_early_subj.9,1.0006253160163816
v_ES_AttentionW_early_subj.10,0.9995218049471031
