rep,parameter,true,recovered
10,a(high),2.0717823958986212,2.0527131902894507
10,v_Intercept,1.441546387759488,1.495506765951071
10,v_z_IAW_chart,1.34054230524684,1.2607308079287927
10,v_z_IAW_image,1.0233602292183348,0.9828910365489643
10,v_z_AttentionW:C(OVcate)[low],1.2674414415481359,1.2098374933815756
10,v_z_AttentionW:C(OVcate)[medium],1.103214499489793,1.0185170658954688
10,v_z_AttentionW:C(OVcate)[high],1.2455541134694645,1.2037674244530794
11,t,0.4314383216373251,0.43808667020166636
11,a(low),2.177415193227449,2.1499133690214705
11,a(medium),1.8027862455004122,1.774088563044068
11,a(high),1.9996980982340962,1.9906307383418618
11,v_Intercept,1.6589358818978412,1.7290614229268149
11,v_z_IAW_chart,1.1222804248929636,1.0591854233950757
11,v_z_IAW_image,0.9036195494959758,0.8485308576789969
11,v_z_AttentionW:C(OVcate)[low],1.1950363506863808,1.124256891914454
11,v_z_AttentionW:C(OVcate)[medium],1.2069276521715886,1.121582670830353
11,v_z_AttentionW:C(OVcate)[high],1.0774905123281386,1.0596265990386542
12,t,0.4172594055767639,0.42599158927357617
12,a(low),2.1370264267906487,2.109158882160998
12,a(medium),2.0163302079210226,1.9930270855465133
12,a(high),1.9348277845786737,1.8940920414494906
12,v_Intercept,1.4365060291801726,1.5019241488359558
12,v_z_IAW_chart,1.2189712275580227,1.2894706080730234
12,v_z_IAW_image,0.963269767691918,1.018756433512626
12,v_z_AttentionW:C(OVcate)[low],1.2900645053394382,1.3018048022311606
12,v_z_AttentionW:C(OVcate)[medium],1.2845217515053184,1.3303282842203976
12,v_z_AttentionW:C(OVcate)[high],1.2889216735840117,1.3582499506684862
13,t,0.430962358602288,0.4330138091032188
13,a(low),1.9904057693367476,1.9790352007494763
13,a(medium),1.9382233687823929,1.947519489327277
13,a(high),2.184961706250664,2.172823590240451
13,v_Intercept,1.4439333598484032,1.5059822701815637
13,v_z_IAW_chart,1.1184439327602025,1.1646772062872528
13,v_z_IAW_image,0.838347273578967,0.8435886727680071
13,v_z_AttentionW:C(OVcate)[low],1.301630128158797,1.3326320457211613
13,v_z_AttentionW:C(OVcate)[medium],1.170962181310562,1.1999277675025637
13,v_z_AttentionW:C(OVcate)[high],1.3379547204700972,1.354010782231368
14,t,0.4354708737741584,0.44762064905353033
14,a(low),2.0013702809798337,1.92512917271921
14,a(medium),1.9005115411232245,1.8155440570372554
14,a(high),2.0628063969219106,1.9856422228578656
14,v_Intercept,1.5164942471567837,1.501158525863482
14,v_z_IAW_chart,1.213320614182141,1.1653119887872936
14,v_z_IAW_image,0.9510159792700041,0.9194392188820054
14,v_z_AttentionW:C(OVcate)[low],1.331558172078899,1.0310492382496501
14,v_z_AttentionW:C(OVcate)[medium],1.1124515938737052,1.0849321945051982
14,v_z_AttentionW:C(OVcate)[high],1.148791184882003,1.0784501016163042
15,t,0.4090055526147756,0.41833280894628594
15,a(low),2.1533828237359174,2.1021730860906183
15,a(medium),1.9534971182282592,1.9271544015759823
15,a(high),1.9764405962833933,1.9241790741888893
15,v_Intercept,1.4107815001105122,1.4839201187959532
15,v_z_IAW_chart,1.2511232252134579,1.3014396867525038
15,v_z_IAW_image,1.0181975729104944,1.0695227055095144
15,v_z_AttentionW:C(OVcate)[low],1.0831789110857921,1.070683979067171
15,v_z_AttentionW:C(OVcate)[medium],1.0608795175233225,1.0743618431543172
15,v_z_AttentionW:C(OVcate)[high],1.0765454665479752,1.1737024925236006
16,t,0.4069953119666304,0.40972237683525226
16,a(low),2.1661400664714208,2.185456850672622
16,a(medium),1.920831599697299,1.9326821517512853
16,a(high),1.9783135685276372,1.967080421353357
16,v_Intercept,1.5791702256436642,1.668805694897488
