rt,response,subj_idx,condition,OVcate,ES_AttentionW,ES_InattentionW_E,ES_InattentionW_S
0.4667751879585073,0.0,1,none,low,11.791118829074671,5.447779707268667,13.656660878193996
0.47677518795851065,0.0,1,none,high,-5.637130801687764,58.40506329113924,14.042194092827003
0.4427751879584993,0.0,1,none,high,-19.13043478260869,32.46376811594203,41.59420289855072
0.5427751879585327,0.0,1,none,low,-8.342182890855456,2.914454277286136,51.2566371681416
0.44177518795849896,0.0,1,none,high,28.58736059479554,46.00743494423792,27.420074349442377
0.4667751879585073,0.0,1,none,medium,-7.844827586206895,64.13793103448276,1.982758620689655
0.5337751879585297,0.0,1,none,low,11.46205684148843,8.989159097568123,27.527102256079694
0.47077518795850865,0.0,1,none,medium,-8.416801292407108,12.633279483037157,41.050080775444265
0.4907751879585153,0.0,1,none,medium,-38.14018043025676,13.11589174184594,31.256072172102705
0.4577751879585043,0.0,1,none,medium,-54.66487935656837,20.268096514745302,14.932975871313674
0.44377518795849963,0.0,1,none,low,4.195871339414303,9.67834853576572,15.482477196351418
0.5207751879585254,0.0,1,none,low,0.6926406926406923,10.346320346320343,9.653679653679651
0.9797751879626861,1.0,1,none,medium,-7.724736515809054,2.72783632982021,60.45257284562926
0.45377518795850297,0.0,1,none,medium,-48.89628924833493,36.99333967649857,5.889628924833492
0.471775187958509,0.0,1,none,high,-17.364016736401673,36.31799163179916,53.68200836820083
0.4697751879585083,0.0,1,none,medium,54.599542334096114,14.919908466819225,20.320366132723112
0.6737751879585765,0.0,1,none,high,65.8728557013118,53.945509586276486,8.07265388496468
0.4937751879585163,0.0,1,none,medium,-15.431034482758625,8.189655172413792,63.62068965517241
0.5487751879585347,0.0,1,none,low,7.159763313609471,18.579881656804737,11.420118343195266
0.5867751879585474,0.0,1,none,medium,50.86538461538462,12.884615384615383,32.019230769230774
0.4637751879585063,0.0,1,none,high,31.77702320316921,44.52744765138653,32.75042444821732
0.47677518795851065,0.0,1,none,high,21.34253450439148,55.67126725219574,34.32873274780426
0.44377518795849963,0.0,1,none,low,4.4348363187152575,12.21741815935763,7.782581840642372
0.9497751879586687,0.0,1,none,high,10.407766990291268,30.1747572815534,39.76699029126213
0.6067751879585541,0.0,1,none,medium,-48.25332562174668,15.222672064777324,23.475997686524003
0.9547751879586703,0.0,1,none,high,-3.949671772428879,59.57330415754923,13.522975929978116
1.2617751879587729,0.0,1,none,low,1.119936457505955,2.223987291501191,31.104050833995235
0.4457751879585003,0.0,1,none,medium,-21.10177404295052,6.872082166199812,57.973856209150334
0.7047751879585868,0.0,1,none,medium,51.69772256728778,6.169772256728779,34.47204968944099
0.5177751879585244,0.0,1,none,low,16.884519523677653,6.721129880919413,9.83661035724176
0.5007751879585187,0.0,1,none,low,12.21508828250401,2.7768860353130007,50.561797752808985
0.5297751879585284,0.0,1,none,high,-35.546875,28.828125,54.375
0.44477518795849996,0.0,1,none,medium,-1.832917705735664,9.389027431421445,41.22194513715711
0.4547751879585033,0.0,1,none,medium,42.65669515669517,30.05698005698006,17.400284900284895
1.2057751879587542,0.0,1,none,high,-53.524904214559385,23.44827586206896,36.97318007662835
0.5947751879585501,0.0,1,none,high,-16.5684575389948,18.61351819757365,55.18197573656845
0.8827751879586463,0.0,1,none,high,-52.056074766355145,24.39252336448597,36.44859813084112
0.8437751879626407,1.0,1,none,high,42.304147465437794,40.92165898617512,28.617511520737324
0.44477518795849996,0.0,1,none,low,-11.35383527748321,14.323082361258392,25.676917638741603
0.4637751879585063,0.0,1,none,medium,-7.861842105263154,31.28289473684211,19.144736842105264
1.3887751879588153,0.0,1,none,medium,40.05733944954128,5.561926605504587,35.50458715596329
0.4727751879585093,0.0,1,none,high,-52.377260981912144,26.04651162790697,28.42377260981912
1.4027751879628274,1.0,1,none,medium,29.08141962421712,4.3423799582463465,45.26096033402923
0.4727751879585093,0.0,1,none,medium,29.4578313253012,17.837349397590362,28.37951807228916
0.4757751879585103,0.0,1,none,medium,-56.97125256673511,10.133470225872689,17.104722792607802
0.45877518795850464,0.0,1,none,low,3.913392141138732,2.7826784282277464,28.86928628708901
