rep,parameter,true,recovered
0,a,1.7390832212358394,1.6876922830741883
0,t,0.43823875896844744,0.42879444889723883
0,z,0.47740462234513337,0.48689835804535037
0,v_ES_AttentionW,0.03220449238154302,0.033452192181101764
0,v_ES_InattentionW_E,-0.03321263493036409,-0.03471805820266125
0,v_ES_InattentionW_S,0.03355719075730233,0.03363001132237683
1,a,1.7482413126761878,1.7128370863779923
1,t,0.4458719815561553,0.4331395465606592
1,z,0.46371048619006333,0.5040164934635494
1,v_ES_AttentionW,0.03070497040584181,0.03331851523649237
1,v_ES_InattentionW_E,-0.035135687582790065,-0.04755552869053437
1,v_ES_InattentionW_S,0.026233237685289987,0.025464635621390393
2,a,1.6452067294815704,1.6033545751832454
2,t,0.4075131559182579,0.45116769521074024
2,z,0.4723734065795878,0.4877342694442637
2,v_ES_AttentionW,0.02787572634852451,0.026243669336642815
2,v_ES_InattentionW_E,-0.03270495851663414,-0.02911886421617509
2,v_ES_InattentionW_S,0.032172073863943954,0.03240770702686586
3,a,1.7958923350883131,1.7973163611234986
3,t,0.396325908827292,0.38388501885765386
3,z,0.45805235004327083,0.31766842746401486
3,v_ES_AttentionW,0.037427459593103424,0.04010540093855427
3,v_ES_InattentionW_E,-0.02939391679328512,-0.030440204640103777
3,v_ES_InattentionW_S,0.029461355177657196,0.026831470005167838
4,a,1.7693930625065633,1.740164751203036
4,t,0.4231350806584206,0.42415507064600044
4,z,0.4623343405055463,0.45640647973198245
4,v_ES_AttentionW,0.03311668178155143,0.03252578174626382
4,v_ES_InattentionW_E,-0.038049050433208706,-0.03731767753098767
4,v_ES_InattentionW_S,0.030185244384133482,0.02695468017508788
5,a,1.8767777228905351,1.9634319406790008
5,t,0.42957651434247907,0.46451792781708073
5,z,0.47931168872232954,0.4595439783813217
5,v_ES_AttentionW,0.03427212708308958,0.031022697292241663
5,v_ES_InattentionW_E,-0.03217739197070972,-0.031776889868445075
5,v_ES_InattentionW_S,0.029676681274944144,0.03585536549430411
6,a,1.9220835248502752,1.855686441430752
6,t,0.3931492628858725,0.40273452939837046
6,z,0.4597514773937609,0.4613758852645929
6,v_ES_AttentionW,0.02854251242545376,0.036433271379592964
6,v_ES_InattentionW_E,-0.03241121889591439,-0.02692486167161916
6,v_ES_InattentionW_S,0.028031000580966827,0.03421869851326095
7,a,1.9473298897969162,1.974408356179451
7,t,0.45746911604572577,0.5074207635145902
7,z,0.47029343657818695,0.5422291303342364
7,v_ES_AttentionW,0.03361079526737363,0.031993401753016154
7,v_ES_InattentionW_E,-0.029314243528167905,-0.03171833020621096
7,v_ES_InattentionW_S,0.030470288502095173,0.03440247800771303
8,a,1.751102455906624,1.6183685649205408
8,t,0.40366884245437784,0.6760030542538237
8,z,0.4498718079904965,0.44032615318062984
8,v_ES_AttentionW,0.03479191742978387,0.040137316102938886
8,v_ES_InattentionW_E,-0.03297019134735617,-0.04020687813285305
8,v_ES_InattentionW_S,0.03212053278362362,0.02920096502778402
9,a,1.907612624171985,1.7260192820105669
9,t,0.44622120555590467,0.4819934258240615
9,z,0.48453916968881416,0.49989143585202517
9,v_ES_AttentionW,0.03413439880040062,0.035209352536115346
9,v_ES_InattentionW_E,-0.025705953828011812,-0.025493244521793173
9,v_ES_InattentionW_S,0.028086158471807062,0.030612334889307525
