rt,response,subj_idx,condition,OVcate,ES_AttentionW,ES_InattentionW_E,ES_InattentionW_S
0.9643102403076578,1.0,1,none,low,11.791118829074671,5.447779707268667,13.656660878193996
0.7643102403035835,0.0,1,none,high,-5.637130801687764,58.40506329113924,14.042194092827003
1.4913102403038263,0.0,1,none,high,-19.13043478260869,32.46376811594203,41.59420289855072
1.0873102403036914,0.0,1,none,low,-8.342182890855456,2.914454277286136,51.2566371681416
0.5893102403075325,1.0,1,none,high,28.58736059479554,46.00743494423792,27.420074349442377
0.9253102403036373,0.0,1,none,medium,-7.844827586206895,64.13793103448276,1.982758620689655
1.2153102403077416,1.0,1,none,low,11.46205684148843,8.989159097568123,27.527102256079694
0.6463102403075516,1.0,1,none,medium,-8.416801292407108,12.633279483037157,41.050080775444265
0.5623102403075235,1.0,1,none,medium,-38.14018043025676,13.11589174184594,31.256072172102705
0.6903102403035588,0.0,1,none,medium,-54.66487935656837,20.268096514745302,14.932975871313674
0.5963102403035274,0.0,1,none,low,4.195871339414303,9.67834853576572,15.482477196351418
0.5823102403035227,0.0,1,none,low,0.6926406926406923,10.346320346320343,9.653679653679651
1.8733102403039539,0.0,1,none,medium,-7.724736515809054,2.72783632982021,60.45257284562926
0.5743102403035201,0.0,1,none,medium,-48.89628924833493,36.99333967649857,5.889628924833492
1.0373102403036747,0.0,1,none,high,-17.364016736401673,36.31799163179916,53.68200836820083
0.7723102403075937,1.0,1,none,medium,54.599542334096114,14.919908466819225,20.320366132723112
0.9753102403076614,1.0,1,none,high,65.8728557013118,53.945509586276486,8.07265388496468
0.5683102403075255,1.0,1,none,medium,-15.431034482758625,8.189655172413792,63.62068965517241
1.4373102403038083,0.0,1,none,low,7.159763313609471,18.579881656804737,11.420118343195266
0.6703102403075596,1.0,1,none,medium,50.86538461538462,12.884615384615383,32.019230769230774
0.9253102403076447,1.0,1,none,high,31.77702320316921,44.52744765138653,32.75042444821732
0.8203102403076097,1.0,1,none,high,21.34253450439148,55.67126725219574,34.32873274780426
0.451310240303479,0.0,1,none,low,4.4348363187152575,12.21741815935763,7.782581840642372
0.924310240303637,0.0,1,none,high,10.407766990291268,30.1747572815534,39.76699029126213
0.5973102403035278,0.0,1,none,medium,-48.25332562174668,15.222672064777324,23.475997686524003
0.7343102403035735,0.0,1,none,high,-3.949671772428879,59.57330415754923,13.522975929978116
1.971310240307994,1.0,1,none,low,1.119936457505955,2.223987291501191,31.104050833995235
0.9803102403036557,0.0,1,none,medium,-21.10177404295052,6.872082166199812,57.973856209150334
0.5003102403075028,1.0,1,none,medium,51.69772256728778,6.169772256728779,34.47204968944099
0.49131024030349235,0.0,1,none,low,16.884519523677653,6.721129880919413,9.83661035724176
0.860310240307623,1.0,1,none,low,12.21508828250401,2.7768860353130007,50.561797752808985
0.912310240303633,0.0,1,none,high,-35.546875,28.828125,54.375
2.060310240304016,0.0,1,none,medium,-1.832917705735664,9.389027431421445,41.22194513715711
1.857310240307956,1.0,1,none,medium,42.65669515669517,30.05698005698006,17.400284900284895
0.6583102403035481,0.0,1,none,high,-53.524904214559385,23.44827586206896,36.97318007662835
0.6733102403035531,0.0,1,none,high,-16.5684575389948,18.61351819757365,55.18197573656845
0.8453102403036106,0.0,1,none,high,-52.056074766355145,24.39252336448597,36.44859813084112
0.9913102403036593,0.0,1,none,high,42.304147465437794,40.92165898617512,28.617511520737324
1.2473102403037448,0.0,1,none,low,-11.35383527748321,14.323082361258392,25.676917638741603
0.5973102403035278,0.0,1,none,medium,-7.861842105263154,31.28289473684211,19.144736842105264
0.5833102403075305,1.0,1,none,medium,40.05733944954128,5.561926605504587,35.50458715596329
0.6363102403035408,0.0,1,none,high,-52.377260981912144,26.04651162790697,28.42377260981912
0.5183102403075088,1.0,1,none,medium,29.08141962421712,4.3423799582463465,45.26096033402923
0.7303102403075796,1.0,1,none,medium,29.4578313253012,17.837349397590362,28.37951807228916
0.6083102403035314,0.0,1,none,medium,-56.97125256673511,10.133470225872689,17.104722792607802
0.9703102403076598,1.0,1,none,low,3.913392141138732,2.7826784282277464,28.86928628708901
0.5933102403035264,0.0,1,none,medium,-48.66039102099928,7.559739319333812,26.220130340333093
0.9473102403036446,0.0,1,none,medium,-8.961038961038962,60.77922077922078,9.74025974025974
1.152310240303713,0.0,1,none,medium,-18.02542372881356,3.991525423728813,52.01694915254237
0.48831024030349135,0.0,1,none,low,-5.773984696880513,56.19776339022955,1.971748087110064
0.5643102403035167,0.0,1,none,medium,-80.0,0.0,30.0
0.5843102403075309,1.0,1,none,medium,58.87755102040816,7.653061224489796,18.77551020408163
0.7593102403075893,1.0,1,none,medium,-15.25606469002696,9.897574123989216,45.153638814016176
0.7633102403035832,0.0,1,none,low,-1.793448084397557,12.137701277068295,3.931149361465853
2.5793102403041894,0.0,1,none,low,6.281879194630873,5.427293064876958,9.145413870246085
0.7013102403035625,0.0,1,none,high,5.806451612903224,42.90322580645161,37.096774193548384
0.7613102403035825,0.0,1,none,high,-27.001321003963017,24.940554821664463,61.94187582562748
1.005310240303664,0.0,1,none,high,10.93922651933702,64.88950276243094,13.95027624309392
0.541310240303509,0.0,1,none,low,-44.8823948681397,12.957947255880253,7.840342124019958
0.5533102403035131,0.0,1,none,medium,0.9251559251559288,71.93347193347194,1.008316008316008
0.8073102403076053,1.0,1,none,high,-11.539948453608249,32.21649484536083,53.756443298969074
0.6123102403075402,1.0,1,none,low,25.026415094339622,5.003773584905661,29.97735849056604
0.7093102403075726,1.0,1,none,medium,28.78427787934187,48.42778793418647,9.643510054844604
0.6333102403035398,0.0,1,none,low,-6.069114470842327,55.93952483801296,2.0086393088552907
0.8153102403036006,0.0,1,none,medium,-26.50406504065041,22.33062330623306,18.83468834688347
0.704310240307571,1.0,1,none,low,9.017219655606889,4.754304913901722,15.737085258294831
0.6753102403035538,0.0,1,none,low,-18.221859706362157,14.518760195758563,12.740619902120718
0.9143102403076411,1.0,1,none,low,6.952998379254457,5.650999459751485,8.698001080497027
0.9943102403036603,0.0,1,none,low,2.845227062094532,24.6339202965709,1.788693234476367
0.8093102403035985,0.0,1,none,high,80.0,90.0,0.0
0.5873102403035244,0.0,1,none,medium,-44.569420035149385,31.49384885764499,6.063268892794376
0.9953102403036607,0.0,1,none,low,-15.660018993352327,8.603988603988602,14.264007597340932
0.9773102403076621,1.0,1,none,medium,24.22106179286336,16.266318537859007,32.04525674499565
0.511310240303499,0.0,1,none,medium,-62.05882352941177,25.14705882352941,7.205882352941177
0.5953102403035271,0.0,1,none,high,5.569948186528499,50.59585492227979,35.02590673575129
0.6663102403035508,0.0,1,none,high,46.411716842961766,49.113100081366966,12.701383238405205
1.0033102403036633,0.0,1,none,medium,-9.70753655793025,42.20472440944882,11.912260967379074
0.8063102403035975,0.0,1,none,low,20.0,30.0,0.0
0.5203102403075095,1.0,1,none,medium,34.65875370919881,51.632047477744806,6.973293768545995
0.5663102403035174,0.0,1,none,low,-60.0,0.0,20.0
0.8043102403035969,0.0,1,none,high,-31.57718120805369,29.798657718120808,31.3758389261745
1.8233102403079446,1.0,1,none,low,3.864541832669322,4.621513944223107,10.756972111553784
0.6343102403035401,0.0,1,none,low,3.3372781065088795,47.50295857988166,4.16568047337278
0.6353102403075479,1.0,1,none,low,5.762081784386616,1.970260223048327,56.20817843866171
0.9943102403076678,1.0,1,none,medium,8.732327992459943,21.658812441093307,22.92648444863336
0.5883102403035247,0.0,1,none,low,0.706655710764176,10.353327855382089,9.646672144617911
2.3643102403041176,0.0,1,none,high,13.73993808049535,41.86996904024768,28.130030959752325
0.6483102403035448,0.0,1,none,low,-27.78330569375345,9.773355444997236,7.556661138750691
0.7663102403035842,0.0,1,none,high,-35.6518861681006,16.02911978821972,61.68100595632032
1.6983102403038954,0.0,1,none,medium,-3.850687622789789,12.049770792403404,55.90045841519319
0.7093102403035652,0.0,1,none,medium,-4.283360790774296,70.1317957166392,4.415156507413508
0.7943102403035935,0.0,1,none,medium,20.0,90.0,0.0
1.5393102403078498,1.0,1,none,low,-0.8088235294117654,4.595588235294117,5.404411764705882
0.6363102403035408,0.0,1,none,low,-11.69278996865204,13.73040752351097,5.42319749216301
0.7863102403075983,1.0,1,none,low,15.975948196114702,3.246993524514337,47.27104532839963
1.7383102403079163,1.0,1,none,medium,34.92619926199262,21.642066420664207,16.715867158671585
1.2443102403037438,0.0,1,none,medium,-5.149201943095076,15.489243580846631,30.63844552394171
0.7733102403035865,0.0,1,none,high,27.358024691358032,53.67901234567901,26.32098765432098
0.8403102403036089,0.0,1,none,low,-30.0,0.0,40.0
0.529310240303505,0.0,1,none,high,-39.35828877005348,21.675579322638143,51.03386809269162
1.1293102403037054,0.0,1,none,high,28.58151854031784,54.29075927015892,25.70924072984108
