rt,response,subj_idx,condition,OVcate,ES_AttentionW,ES_InattentionW_E,ES_InattentionW_S
1.7135586317560174,0.0,1,none,low,11.791118829074671,5.447779707268667,13.656660878193996
0.8925586317557432,0.0,1,none,high,-5.637130801687764,58.40506329113924,14.042194092827003
0.8215586317557195,0.0,1,none,high,-19.13043478260869,32.46376811594203,41.59420289855072
2.236558631756192,0.0,1,none,low,-8.342182890855456,2.914454277286136,51.2566371681416
1.0555586317598051,1.0,1,none,high,28.58736059479554,46.00743494423792,27.420074349442377
1.0975586317558117,0.0,1,none,medium,-7.844827586206895,64.13793103448276,1.982758620689655
2.1045586317601552,1.0,1,none,low,11.46205684148843,8.989159097568123,27.527102256079694
1.8265586317560552,0.0,1,none,medium,-8.416801292407108,12.633279483037157,41.050080775444265
0.7255586317556875,0.0,1,none,medium,-38.14018043025676,13.11589174184594,31.256072172102705
0.7945586317557105,0.0,1,none,medium,-54.66487935656837,20.268096514745302,14.932975871313674
1.3275586317558885,0.0,1,none,low,4.195871339414303,9.67834853576572,15.482477196351418
0.8995586317557456,0.0,1,none,low,0.6926406926406923,10.346320346320343,9.653679653679651
0.755558631759705,1.0,1,none,medium,-7.724736515809054,2.72783632982021,60.45257284562926
0.8425586317557265,0.0,1,none,medium,-48.89628924833493,36.99333967649857,5.889628924833492
0.8425586317557265,0.0,1,none,high,-17.364016736401673,36.31799163179916,53.68200836820083
0.9515586317597704,1.0,1,none,medium,54.599542334096114,14.919908466819225,20.320366132723112
0.8295586317597297,1.0,1,none,high,65.8728557013118,53.945509586276486,8.07265388496468
1.9645586317561012,0.0,1,none,medium,-15.431034482758625,8.189655172413792,63.62068965517241
1.0325586317597975,1.0,1,none,low,7.159763313609471,18.579881656804737,11.420118343195266
0.7285586317596959,1.0,1,none,medium,50.86538461538462,12.884615384615383,32.019230769230774
0.7165586317596919,1.0,1,none,high,31.77702320316921,44.52744765138653,32.75042444821732
0.9105586317597567,1.0,1,none,high,21.34253450439148,55.67126725219574,34.32873274780426
0.8915586317597504,1.0,1,none,low,4.4348363187152575,12.21741815935763,7.782581840642372
1.8565586317600726,1.0,1,none,high,10.407766990291268,30.1747572815534,39.76699029126213
0.7395586317556921,0.0,1,none,medium,-48.25332562174668,15.222672064777324,23.475997686524003
0.7005586317556791,0.0,1,none,high,-3.949671772428879,59.57330415754923,13.522975929978116
0.9185586317557519,0.0,1,none,low,1.119936457505955,2.223987291501191,31.104050833995235
0.9685586317557686,0.0,1,none,medium,-21.10177404295052,6.872082166199812,57.973856209150334
0.6985586317596859,1.0,1,none,medium,51.69772256728778,6.169772256728779,34.47204968944099
0.8795586317597464,1.0,1,none,low,16.884519523677653,6.721129880919413,9.83661035724176
0.9125586317597574,1.0,1,none,low,12.21508828250401,2.7768860353130007,50.561797752808985
1.1695586317558357,0.0,1,none,high,-35.546875,28.828125,54.375
0.7785586317597126,1.0,1,none,medium,-1.832917705735664,9.389027431421445,41.22194513715711
0.9305586317597634,1.0,1,none,medium,42.65669515669517,30.05698005698006,17.400284900284895
0.7805586317557058,0.0,1,none,high,-53.524904214559385,23.44827586206896,36.97318007662835
1.4055586317559146,0.0,1,none,high,-16.5684575389948,18.61351819757365,55.18197573656845
0.7785586317557052,0.0,1,none,high,-52.056074766355145,24.39252336448597,36.44859813084112
1.044558631755794,0.0,1,none,high,42.304147465437794,40.92165898617512,28.617511520737324
1.923558631760095,1.0,1,none,low,-11.35383527748321,14.323082361258392,25.676917638741603
2.102558631756147,0.0,1,none,medium,-7.861842105263154,31.28289473684211,19.144736842105264
0.8625586317597407,1.0,1,none,medium,40.05733944954128,5.561926605504587,35.50458715596329
0.7745586317557038,0.0,1,none,high,-52.377260981912144,26.04651162790697,28.42377260981912
0.8295586317597297,1.0,1,none,medium,29.08141962421712,4.3423799582463465,45.26096033402923
1.899558631760087,1.0,1,none,medium,29.4578313253012,17.837349397590362,28.37951807228916
0.7615586317556995,0.0,1,none,medium,-56.97125256673511,10.133470225872689,17.104722792607802
0.7595586317597063,1.0,1,none,low,3.913392141138732,2.7826784282277464,28.86928628708901
0.9455586317557609,0.0,1,none,medium,-48.66039102099928,7.559739319333812,26.220130340333093
1.1905586317558428,0.0,1,none,medium,-8.961038961038962,60.77922077922078,9.74025974025974
0.7445586317597013,1.0,1,none,medium,-18.02542372881356,3.991525423728813,52.01694915254237
0.8555586317557309,0.0,1,none,low,-5.773984696880513,56.19776339022955,1.971748087110064
0.8495586317557289,0.0,1,none,medium,-80.0,0.0,30.0
0.8985586317597527,1.0,1,none,medium,58.87755102040816,7.653061224489796,18.77551020408163
0.7495586317556955,0.0,1,none,medium,-15.25606469002696,9.897574123989216,45.153638814016176
1.3355586317558912,0.0,1,none,low,-1.793448084397557,12.137701277068295,3.931149361465853
1.439558631755926,0.0,1,none,low,6.281879194630873,5.427293064876958,9.145413870246085
1.2415586317598672,1.0,1,none,high,5.806451612903224,42.90322580645161,37.096774193548384
0.9645586317557673,0.0,1,none,high,-27.001321003963017,24.940554821664463,61.94187582562748
0.7255586317556875,0.0,1,none,high,10.93922651933702,64.88950276243094,13.95027624309392
0.7635586317557002,0.0,1,none,low,-44.8823948681397,12.957947255880253,7.840342124019958
1.1655586317558344,0.0,1,none,medium,0.9251559251559288,71.93347193347194,1.008316008316008
1.2645586317558675,0.0,1,none,high,-11.539948453608249,32.21649484536083,53.756443298969074
0.9285586317597627,1.0,1,none,low,25.026415094339622,5.003773584905661,29.97735849056604
1.9525586317560972,0.0,1,none,medium,28.78427787934187,48.42778793418647,9.643510054844604
0.9015586317557462,0.0,1,none,low,-6.069114470842327,55.93952483801296,2.0086393088552907
0.7245586317556871,0.0,1,none,medium,-26.50406504065041,22.33062330623306,18.83468834688347
2.647558631756329,0.0,1,none,low,9.017219655606889,4.754304913901722,15.737085258294831
2.1405586317601673,1.0,1,none,low,-18.221859706362157,14.518760195758563,12.740619902120718
0.833558631759731,1.0,1,none,low,6.952998379254457,5.650999459751485,8.698001080497027
0.8985586317557452,0.0,1,none,low,2.845227062094532,24.6339202965709,1.788693234476367
1.017558631755785,0.0,1,none,high,80.0,90.0,0.0
0.6465586317556611,0.0,1,none,medium,-44.569420035149385,31.49384885764499,6.063268892794376
0.863558631759741,1.0,1,none,low,-15.660018993352327,8.603988603988602,14.264007597340932
1.0245586317597948,1.0,1,none,medium,24.22106179286336,16.266318537859007,32.04525674499565
0.6885586317556751,0.0,1,none,medium,-62.05882352941177,25.14705882352941,7.205882352941177
0.8205586317597267,1.0,1,none,high,5.569948186528499,50.59585492227979,35.02590673575129
1.3675586317599093,1.0,1,none,high,46.411716842961766,49.113100081366966,12.701383238405205
1.0065586317557813,0.0,1,none,medium,-9.70753655793025,42.20472440944882,11.912260967379074
1.966558631756102,0.0,1,none,low,20.0,30.0,0.0
0.8225586317597273,1.0,1,none,medium,34.65875370919881,51.632047477744806,6.973293768545995
1.0125586317557833,0.0,1,none,low,-60.0,0.0,20.0
0.9345586317557573,0.0,1,none,high,-31.57718120805369,29.798657718120808,31.3758389261745
1.2965586317598856,1.0,1,none,low,3.864541832669322,4.621513944223107,10.756972111553784
1.5825586317559737,0.0,1,none,low,3.3372781065088795,47.50295857988166,4.16568047337278
1.1085586317598228,1.0,1,none,low,5.762081784386616,1.970260223048327,56.20817843866171
1.291558631759884,1.0,1,none,medium,8.732327992459943,21.658812441093307,22.92648444863336
0.7825586317557065,0.0,1,none,low,0.706655710764176,10.353327855382089,9.646672144617911
0.6895586317596829,1.0,1,none,high,13.73993808049535,41.86996904024768,28.130030959752325
1.00255863175578,0.0,1,none,low,-27.78330569375345,9.773355444997236,7.556661138750691
0.8245586317557205,0.0,1,none,high,-35.6518861681006,16.02911978821972,61.68100595632032
2.453558631760272,1.0,1,none,medium,-3.850687622789789,12.049770792403404,55.90045841519319
0.9245586317557539,0.0,1,none,medium,-4.283360790774296,70.1317957166392,4.415156507413508
0.7595586317556988,0.0,1,none,medium,20.0,90.0,0.0
0.8115586317557162,0.0,1,none,low,-0.8088235294117654,4.595588235294117,5.404411764705882
