,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
t,0.413,0.011,0.393,0.432,0.0,0.0,1607.601,1404.942,1.001
v_Intercept,0.366,0.024,0.325,0.415,0.002,0.001,188.625,590.057,1.015
v_val_diff,0.042,0.002,0.039,0.045,0.0,0.0,1471.728,2137.962,1.005
v_DwellPropAdvantage,0.093,0.043,0.011,0.172,0.002,0.001,722.14,1363.284,1.004
v_gaze_quad,0.397,0.081,0.239,0.544,0.008,0.006,108.188,470.635,1.03
a_Intercept,2.112,0.086,1.947,2.266,0.002,0.001,1812.207,1698.862,1.0
a_OVcate[T.low],0.261,0.057,0.155,0.367,0.001,0.001,1682.383,2152.079,1.001
a_OVcate[T.medium],0.255,0.046,0.171,0.348,0.002,0.001,651.184,1711.271,1.003
