,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
t,0.423,0.012,0.4,0.445,0.001,0.0,575.904,542.936,
v_Intercept,0.386,0.035,0.322,0.448,0.006,0.004,38.044,137.28,
v_val_diff,0.044,0.002,0.04,0.049,0.0,0.0,595.135,799.869,
v_DwellPropAdvantage,0.125,0.044,0.04,0.205,0.004,0.003,156.271,315.304,
v_gaze_quad,0.479,0.123,0.276,0.716,0.023,0.017,30.723,105.525,
a_Intercept,2.198,0.138,1.95,2.469,0.005,0.004,668.127,532.871,
a_OVcate[T.low],0.203,0.08,0.038,0.342,0.004,0.003,424.712,480.28,
a_OVcate[T.medium],0.265,0.052,0.163,0.365,0.004,0.003,200.69,339.317,
