rep,subj,parameter,true,recovered
0,2,a(high),1.829793683646007,1.8020927080697018
0,3,a(high),1.829793683646007,1.7882722132854365
0,7,a(high),1.829793683646007,1.7829728669067302
0,8,a(high),1.829793683646007,1.7944816557775307
0,9,a(high),1.829793683646007,1.7759910588901044
0,10,a(high),1.829793683646007,1.7923173714734477
0,11,a(high),1.829793683646007,1.7898682319724315
0,12,a(high),1.829793683646007,1.8021948784480168
0,13,a(high),1.829793683646007,1.7953862012356316
0,15,a(high),1.829793683646007,1.7765061977269285
0,16,a(high),1.829793683646007,1.787321025064356
0,17,a(high),1.829793683646007,1.7931692966238177
0,18,a(high),1.829793683646007,1.7857814872202915
0,19,a(high),1.829793683646007,1.7918770203442185
0,20,a(high),1.829793683646007,1.7909702757582155
0,21,a(high),1.829793683646007,1.8009287930782476
0,22,a(high),1.829793683646007,1.7975051632597134
0,23,a(high),1.829793683646007,1.7978274780912271
0,24,a(high),1.829793683646007,1.802109241789744
0,25,a(high),1.829793683646007,1.7788446846967996
0,26,a(high),1.829793683646007,1.8048419535786167
0,2,a(low),2.1875232100511472,2.13623487209535
0,3,a(low),2.1875232100511472,2.1520622313207154
0,7,a(low),2.1875232100511472,2.146530610105287
0,8,a(low),2.1875232100511472,2.143357679238757
0,9,a(low),2.1875232100511472,2.154381339663399
0,10,a(low),2.1875232100511472,2.13810277846283
0,11,a(low),2.1875232100511472,2.144369869789079
0,12,a(low),2.1875232100511472,2.1554672971394266
0,13,a(low),2.1875232100511472,2.1414888664078964
0,15,a(low),2.1875232100511472,2.140916948658162
0,16,a(low),2.1875232100511472,2.155005647165215
0,17,a(low),2.1875232100511472,2.147095857170165
0,18,a(low),2.1875232100511472,2.1438896396770226
0,19,a(low),2.1875232100511472,2.134866890084832
0,20,a(low),2.1875232100511472,2.13841662093232
0,21,a(low),2.1875232100511472,2.1534746889041387
0,22,a(low),2.1875232100511472,2.1311662490623045
0,23,a(low),2.1875232100511472,2.143358706342489
0,24,a(low),2.1875232100511472,2.126793147437143
0,25,a(low),2.1875232100511472,2.153146813763074
0,26,a(low),2.1875232100511472,2.128302299366522
0,2,a(medium),2.081779672806439,2.0869745391724694
0,3,a(medium),2.081779672806439,2.0833266068333183
0,7,a(medium),2.081779672806439,2.085559685701998
0,8,a(medium),2.081779672806439,2.0825987484497115
0,9,a(medium),2.081779672806439,2.098395454241348
0,10,a(medium),2.081779672806439,2.0871303591051182
0,11,a(medium),2.081779672806439,2.090233609796003
0,12,a(medium),2.081779672806439,2.0872675544949497
0,13,a(medium),2.081779672806439,2.0937950104758225
0,15,a(medium),2.081779672806439,2.103169069536783
0,16,a(medium),2.081779672806439,2.0821564375169794
0,17,a(medium),2.081779672806439,2.0761034514706607
