draw,subj_idx,rt_quintile,subject_mean
0,2,1,0.5409836065573771
0,2,2,0.4772727272727273
0,2,3,0.45901639344262296
0,2,4,0.5
0,2,5,0.5892857142857143
0,3,1,0.7807017543859649
0,3,2,0.4915254237288136
0,3,3,0.45454545454545453
0,3,4,0.5901639344262295
0,3,5,0.48717948717948717
0,7,1,0.4
0,7,2,0.4507042253521127
0,7,3,0.45569620253164556
0,7,4,0.6
0,7,5,0.5
0,8,1,0.564935064935065
0,8,2,0.5076923076923077
0,8,3,0.5652173913043478
0,8,4,0.6129032258064516
0,8,5,0.2727272727272727
0,9,1,0.30434782608695654
0,9,2,0.4642857142857143
0,9,3,0.48314606741573035
0,9,4,0.5068493150684932
0,9,5,0.5949367088607594
0,10,1,
0,10,2,0.48148148148148145
0,10,3,0.4270833333333333
0,10,4,0.5104166666666666
0,10,5,0.5068493150684932
0,11,1,0.5
0,11,2,0.5058823529411764
0,11,3,0.41818181818181815
0,11,4,0.5714285714285714
0,11,5,0.4666666666666667
0,12,1,0.4
0,12,2,0.4861111111111111
0,12,3,0.49295774647887325
0,12,4,0.56
0,12,5,0.5694444444444444
0,13,1,0.5095541401273885
0,13,2,0.4716981132075472
0,13,3,0.56
0,13,4,0.6666666666666666
0,13,5,0.6666666666666666
0,15,1,0.26666666666666666
0,15,2,0.4125
0,15,3,0.5396825396825397
0,15,4,0.5833333333333334
0,15,5,0.5208333333333334
0,16,1,0.4
0,16,2,0.5277777777777778
0,16,3,0.47368421052631576
0,16,4,0.4838709677419355
0,16,5,0.625
0,17,1,0.46875
0,17,2,0.5466666666666666
0,17,3,0.4603174603174603
0,17,4,0.4888888888888889
0,17,5,0.5121951219512195
0,18,1,0.6764705882352942
0,18,2,0.41818181818181815
0,18,3,0.40425531914893614
0,18,4,0.421875
0,18,5,0.4642857142857143
0,19,1,0.3125
0,19,2,0.3888888888888889
0,19,3,0.5
0,19,4,0.5471698113207547
0,19,5,0.6024096385542169
0,20,1,0.08695652173913043
0,20,2,0.4098360655737705
0,20,3,0.43243243243243246
0,20,4,0.5308641975308642
0,20,5,0.5679012345679012
0,21,1,0.16666666666666666
0,21,2,0.3
0,21,3,0.4166666666666667
0,21,4,0.5625
0,21,5,0.5
0,22,1,0.40425531914893614
0,22,2,0.4864864864864865
0,22,3,0.5428571428571428
0,22,4,0.5192307692307693
0,22,5,0.5194805194805194
0,23,1,0.6164383561643836
0,23,2,0.5238095238095238
0,23,3,0.41935483870967744
0,23,4,0.4117647058823529
0,23,5,0.48484848484848486
0,24,1,0.5765765765765766
0,24,2,0.42028985507246375
0,24,3,0.4716981132075472
0,24,4,0.48214285714285715
0,24,5,0.6129032258064516
0,25,1,0.125
0,25,2,0.11538461538461539
0,25,3,0.391304347826087
0,25,4,0.4418604651162791
0,25,5,0.5725190839694656
0,26,1,
0,26,2,0.15151515151515152
0,26,3,0.47297297297297297
0,26,4,0.48148148148148145
0,26,5,0.5714285714285714
1,2,1,0.515625
1,2,2,0.5333333333333333
1,2,3,0.4935064935064935
1,2,4,0.4117647058823529
1,2,5,0.49056603773584906
1,3,1,0.7719298245614035
1,3,2,0.532258064516129
1,3,3,0.5471698113207547
1,3,4,0.4489795918367347
1,3,5,0.5897435897435898
1,7,1,0.6666666666666666
1,7,2,0.59375
1,7,3,0.4358974358974359
1,7,4,0.4264705882352941
1,7,5,0.5465116279069767
1,8,1,0.5584415584415584
1,8,2,0.4852941176470588
1,8,3,0.65625
1,8,4,0.5588235294117647
1,8,5,0.3
1,9,1,0.4583333333333333
1,9,2,0.4788732394366197
1,9,3,0.5526315789473685
1,9,4,0.5238095238095238
1,9,5,0.4883720930232558
1,10,1,
1,10,2,0.4528301886792453
1,10,3,0.44
1,10,4,0.45918367346938777
1,10,5,0.5
1,11,1,0.4406779661016949
1,11,2,0.5185185185185185
1,11,3,0.44
1,11,4,0.6410256410256411
1,11,5,0.4838709677419355
1,12,1,0.27586206896551724
1,12,2,0.4583333333333333
1,12,3,0.5666666666666667
1,12,4,0.532608695652174
1,12,5,0.5373134328358209
1,13,1,0.5411764705882353
1,13,2,0.4222222222222222
1,13,3,0.6
1,13,4,0.5
1,13,5,0.5
1,15,1,0.2619047619047619
1,15,2,0.42857142857142855
1,15,3,0.5517241379310345
1,15,4,0.6666666666666666
1,15,5,0.6052631578947368
1,16,1,0.3558282208588957
1,16,2,0.640625
1,16,3,0.5
1,16,4,0.6666666666666666
1,16,5,0.3888888888888889
1,17,1,0.4342105263157895
1,17,2,0.569620253164557
1,17,3,0.4520547945205479
1,17,4,0.46511627906976744
1,17,5,0.40816326530612246
1,18,1,0.45714285714285713
1,18,2,0.5357142857142857
1,18,3,0.49056603773584906
1,18,4,0.4745762711864407
1,18,5,0.4339622641509434
1,19,1,0.16666666666666666
1,19,2,0.4
1,19,3,0.5217391304347826
1,19,4,0.625
1,19,5,0.6716417910447762
1,20,1,0.09523809523809523
1,20,2,0.22388059701492538
1,20,3,0.45454545454545453
1,20,4,0.55
1,20,5,0.5466666666666666
1,21,1,0.3333333333333333
1,21,2,0.2894736842105263
1,21,3,0.4520547945205479
1,21,4,0.5094339622641509
1,21,5,0.52
1,22,1,0.48717948717948717
1,22,2,0.5142857142857142
1,22,3,0.47761194029850745
1,22,4,0.5074626865671642
1,22,5,0.5584415584415584
1,23,1,0.5344827586206896
1,23,2,0.5733333333333334
1,23,3,0.41379310344827586
1,23,4,0.5344827586206896
1,23,5,0.48484848484848486
1,24,1,0.5703125
1,24,2,0.46875
1,24,3,0.4166666666666667
1,24,4,0.44
1,24,5,0.4
1,25,1,0.0
1,25,2,0.12195121951219512
1,25,3,0.35714285714285715
1,25,4,0.4788732394366197
1,25,5,0.5107913669064749
